Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;30000;0
OutputStation0;55.50;3.50;587;0;390;17.0200613850372;75.4865894061357;10.0444444444445;61.371666666661;1.50512820512821;24204.8323634106;30000
OutputStation1;55.50;9.50;550;0;368;16.8901546737822;62.8849758610936;10.0444444444443;52.4862986939379;1.4945652173913;24568.3539084424;30000
OutputStation2;55.50;15.50;539;0;385;15.7634054820979;49.6909044482774;10.0444444444443;61.8950937914133;1.4;24671.9781753257;30000
