#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;3;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
59.92;0;0;0;3;0/59.92;0/59.92,1/59.92,2/59.92;0/0;0/59.92,1/59.92,2/59.92;0/0;0/22,1/19,2/15;0/0;0/27,1/25,2/20;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
119.97;0;4;0;3;0/119.97;0/100.68,1/85.32,2/86.89;0/0;0/119.97,1/119.97,2/119.97;0/0;0/38,1/29,2/34;0/0;0/44,1/37,2/38;0/0;0/0,1/0,2/0;0/0;0/1,1/1,2/2;0/0;0/2,1/4,2/4
179.81;0;12;0;3;0/179.81;0/120.52,1/85.88,2/95.66;0/0;0/179.81,1/179.81,2/179.81;0/0;0/35,1/21,2/30;0/0;0/39,1/31,2/33;0/0;0/0,1/0,2/0;0/0;0/5,1/1,2/6;0/0;0/7,1/10,2/9
239.98;0;22;0;3;0/239.98;0/121.39,1/87.1,2/112.11;0/0;0/239.98,1/239.98,2/239.98;0/0;0/29,1/18,2/25;0/0;0/33,1/25,2/29;0/0;0/0,1/0,2/0;0/0;0/9,1/5,2/8;0/0;0/13,1/16,2/13
299.97;0;34;0;3;0/299.97;0/122.32,1/88.22,2/113.85;0/0;0/299.97,1/299.97,2/299.97;0/0;0/24,1/19,2/21;0/0;0/31,1/25,2/23;0/0;0/0,1/0,2/0;0/0;0/12,1/8,2/14;0/0;0/19,1/22,2/19
359.97;0;46;0;3;0/359.97;0/123.91,1/89.46,2/138.12;0/0;0/359.97,1/359.97,2/359.97;0/0;0/16,1/18,2/18;0/0;0/25,1/25,2/19;0/0;0/0,1/0,2/0;0/0;0/16,1/13,2/17;0/0;0/25,1/28,2/23
419.96;0;59;0;3;0/419.96;0/124.45,1/90.7,2/159.56;0/0;0/419.96,1/419.96,2/419.96;0/0;0/14,1/22,2/16;0/0;0/23,1/26,2/21;0/0;0/0,1/0,2/0;0/0;0/21,1/19,2/19;0/0;0/30,1/34,2/27
479.94;0;70;0;3;0/479.94;0/125.33,1/91.86,2/160.24;0/0;0/479.94,1/479.94,2/479.94;0/0;0/13,1/22,2/20;0/0;0/20,1/27,2/25;0/0;0/0,1/0,2/0;0/0;0/25,1/23,2/22;0/0;0/36,1/40,2/33
539.84;0;86;0;3;0/539.84;0/126.01,1/92.39,2/164.39;0/0;0/539.84,1/539.84,2/539.84;0/0;0/12,1/20,2/20;0/0;0/21,1/24,2/24;0/0;0/0,1/0,2/0;0/0;0/29,1/29,2/28;0/0;0/42,1/46,2/39
599.69;0;97;0;3;0/599.69;0/127.45,1/93.36,2/166.91;0/0;0/599.69,1/599.69,2/599.69;0/0;0/12,1/15,2/16;0/0;0/22,1/20,2/19;0/0;0/0,1/0,2/0;0/0;0/33,1/32,2/32;0/0;0/48,1/52,2/44
659.89;0;106;0;3;0/659.89;0/128.61,1/94.66,2/176.11;0/0;0/659.89,1/659.89,2/659.89;0/0;0/16,1/13,2/20;0/0;0/25,1/18,2/21;0/0;0/0,1/0,2/0;0/0;0/35,1/37,2/34;0/0;0/54,1/58,2/49
719.96;0;121;0;3;0/719.96;0/130.18,1/96.69,2/193.71;0/0;0/719.96,1/719.96,2/719.96;0/0;0/17,1/20,2/15;0/0;0/27,1/21,2/19;0/0;0/0,1/0,2/0;0/0;0/40,1/42,2/39;0/0;0/60,1/64,2/54
779.58;0;131;0;3;0/779.58;0/131.75,1/97.49,2/195.16;0/0;0/779.58,1/779.58,2/779.58;0/0;0/29,1/18,2/24;0/0;0/36,1/21,2/29;0/0;0/0,1/0,2/0;0/0;0/44,1/45,2/42;0/0;0/66,1/70,2/60
839.9;0;142;0;3;0/839.9;0/133.02,1/107,2/195.57;0/0;0/839.9,1/839.9,2/839.9;0/0;0/26,1/20,2/18;0/0;0/34,1/23,2/23;0/0;0/0,1/0,2/0;0/0;0/47,1/49,2/46;0/0;0/72,1/75,2/66
899.99;0;156;0;3;0/899.99;0/133.91,1/109.98,2/197.57;0/0;0/899.99,1/899.99,2/899.99;0/0;0/18,1/16,2/22;0/0;0/28,1/20,2/24;0/0;0/0,1/0,2/0;0/0;0/52,1/52,2/52;0/0;0/78,1/81,2/72
