#TimeStamp;Bot;Pod;OutputStation
73.84;9;228;2
82.47;6;200;1
83.51;9;228;2
94.93;11;14;1
96.05;7;29;0
97.81;0;156;2
104.94;11;14;1
110.22;6;200;0
114.81;11;14;1
116.21;2;227;2
124.98;11;14;1
126.69;16;385;0
128.74;5;309;2
134.96;11;14;1
143.49;15;180;0
144.32;6;200;2
144.92;11;14;1
154.42;13;76;2
154.89;11;14;1
159.49;10;376;0
164.44;13;76;2
164.85;11;14;1
169.76;9;228;0
174.43;16;385;2
175.01;11;14;1
179.73;9;228;0
184.19;16;385;2
184.83;11;14;1
189.74;9;228;0
194.11;14;410;2
194.89;1;213;1
199.78;4;369;0
204.33;14;410;2
204.87;1;213;1
209.82;4;369;0
214.37;15;180;2
214.7;7;29;1
219.45;12;342;0
224.84;0;156;1
229.6;5;309;0
235.04;8;269;1
239.84;6;200;0
240.51;4;369;2
244.74;3;109;1
249.78;11;14;0
250.2;0;156;2
254.92;17;80;1
259.77;11;14;0
260.42;12;342;2
265.06;17;80;1
269.74;16;385;0
270.32;12;342;2
274.91;17;80;1
279.83;7;29;0
280.42;5;309;2
284.93;17;80;1
289.88;7;29;0
290.55;3;109;2
295.11;2;227;1
299.92;7;29;0
300.57;11;14;2
305.15;10;376;1
309.59;14;410;0
314.97;10;376;1
319.83;4;369;0
325.2;13;76;1
327.02;7;29;2
329.6;4;369;0
335.05;9;228;1
339.76;4;369;0
340.01;10;376;2
344.98;15;180;1
349.69;12;342;0
354.55;0;96;2
355.06;16;385;1
359.75;2;227;0
365.25;5;309;1
369.96;1;189;0
375.29;11;14;1
380;13;76;0
385.52;14;410;1
385.56;16;385;2
389.98;13;76;0
395.52;8;179;1
395.57;16;385;2
400;3;109;0
405.16;4;369;1
405.61;5;309;2
410.04;6;28;0
415.55;0;96;1
415.66;5;309;2
420;9;228;0
425.59;12;342;1
425.82;5;309;2
430.09;9;228;0
435.41;12;342;1
435.85;2;227;2
440;15;180;0
445.61;13;76;1
445.88;2;227;2
449.99;7;29;0
455.5;16;385;1
455.96;1;189;2
460.09;10;376;0
465.68;6;28;1
465.68;1;189;2
469.77;17;92;0
475.98;6;28;1
476.03;3;109;2
480.09;17;92;0
485.99;15;180;1
486.08;4;369;2
490.17;8;179;0
495.91;7;29;1
496.04;13;76;2
500.02;11;14;0
506.04;1;189;1
506.14;12;342;2
510.21;11;14;0
516.01;10;376;1
516.19;9;228;2
520.25;11;14;0
526.07;3;109;1
527.54;6;28;2
530.25;0;96;0
536.01;17;92;1
539.42;15;180;2
540.26;14;410;0
546.12;13;76;1
549.42;7;29;2
550.02;14;410;0
555.97;13;76;1
559.35;8;179;2
560.07;2;227;0
566.32;13;76;1
570.07;5;335;0
571.15;3;109;2
576.35;11;14;1
580.33;4;369;0
581.29;16;167;2
586.37;6;28;1
590.44;4;369;0
591.45;16;167;2
596.2;6;28;1
600.46;1;189;0
601.49;16;167;2
606.25;0;96;1
610.73;10;376;0
611.22;11;14;2
616.26;14;410;1
620.92;10;376;0
621.53;11;14;2
626.33;14;410;1
631.03;10;376;0
631.65;4;369;2
636.41;2;227;1
641.04;10;376;0
641.5;4;369;2
646.34;5;335;1
650.81;12;342;0
656.45;7;29;1
660.42;2;227;2
661.09;12;342;0
666.87;1;189;1
671.26;12;342;0
676.87;16;167;1
681.09;7;29;2
681.29;9;228;0
686.92;16;167;1
691.56;15;180;0
692.26;1;189;2
696.97;11;14;1
701.56;17;92;0
703.1;12;342;2
707.26;10;376;1
711.21;8;179;0
716.9;9;228;2
717.38;4;369;1
721.63;3;109;0
727.04;9;228;2
727.84;4;369;1
731.26;6;28;0
737.09;9;228;2
737.84;15;180;1
741.67;0;96;0
746.76;16;167;2
747.89;15;180;1
751.89;13;76;0
757.07;5;305;2
757.78;15;180;1
761.94;2;227;0
767.14;17;92;2
767.85;9;228;1
772.02;2;227;0
777.18;17;92;2
777.87;16;167;1
781.89;2;227;0
787.3;14;327;2
787.9;5;305;1
792.02;2;227;0
797.27;14;327;2
797.98;13;76;1
802.09;7;29;0
807.29;3;109;2
808.01;13;76;1
812.13;1;189;0
817.31;6;28;2
822.36;11;14;0
826.77;7;29;1
827.2;0;96;2
832.48;11;14;0
836.81;8;382;1
837.31;0;96;2
842.11;12;342;0
846.85;1;189;1
847.32;15;180;2
852.28;4;369;0
856.87;3;109;1
857.33;2;227;2
862.47;4;369;0
867.35;13;76;2
869.24;12;342;1
872.47;10;376;0
877.39;7;29;2
879.35;12;342;1
882.51;16;167;0
887.47;9;242;2
889.44;12;342;1
892.53;5;305;0
898.84;1;189;2
899.47;12;342;1
902.56;5;305;0
909.52;12;342;1
912.58;14;327;0
914.33;10;376;2
919.8;0;96;1
922.63;17;92;0
925.46;16;167;2
929.87;4;369;1
932.65;17;92;0
935.47;16;167;2
939.82;11;14;1
942.65;17;92;0
947.52;0;96;2
949.53;11;14;1
952.4;6;28;0
959.93;11;14;1
961.55;5;305;2
962.65;6;28;0
969.73;7;29;1
971.66;5;305;2
972.31;8;382;0
979.93;7;29;1
982.65;3;109;0
984.74;11;14;2
990.01;14;327;1
992.43;3;109;0
1000;14;327;1
1002.45;3;109;0
1006.78;8;382;2
1009.84;17;92;1
1012.69;3;109;0
1016.6;7;29;2
1020;17;92;1
1022.75;3;109;0
1026.83;7;29;2
1029.8;1;189;1
1032.8;13;76;0
1040.09;6;28;1
1043.06;15;180;0
1043.94;17;92;2
1050.11;8;382;1
1053.18;9;242;0
1054.24;3;109;2
1063.29;2;227;0
1066.45;13;76;2
1073.49;12;342;0
1079.71;9;242;1
1080.92;6;28;2
1083.54;12;342;0
1089.92;3;109;1
1090.78;15;180;2
1093.58;12;342;0
1099.96;2;227;1
1100.92;8;382;2
1103.45;10;376;0
1109.99;7;29;1
1113.62;16;167;0
1119.54;11;317;2
1120;13;76;1
1123.63;0;96;0
1129.58;11;317;2
1130.03;10;376;1
1133.32;4;173;0
1143.27;4;173;0
1148.35;16;167;2
1153.53;1;189;0
1153.85;11;317;1
1163.66;5;319;0
1168.42;4;173;1
1173.71;17;92;0
1178.15;11;317;2
1178.33;4;173;1
1183.75;6;28;0
1187.92;1;189;2
1189.06;5;319;1
1194.02;3;109;0
1198.06;1;189;2
1198.79;5;319;1
1204.12;14;399;0
1207.91;1;189;2
