#TimeStamp;TripTime;Type
68;24;O
77;34;O
88;29;O
89;44;O
91;28;O
104;18;O
106;42;O
106;40;O
109;38;O
115;16;O
116;40;O
119;18;O
120;69;O
122;48;O
122;51;O
124;68;O
136;17;O
139;25;O
139;51;O
143;56;O
143;74;O
147;75;O
159;106;O
159;29;O
162;29;O
167;20;O
170;52;O
181;18;O
181;35;O
183;16;O
206;18;O
208;15;O
227;39;O
234;17;O
235;22;O
237;19;O
243;15;O
245;37;O
248;25;O
257;24;O
263;19;O
271;23;O
283;20;O
289;16;O
299;15;O
301;27;O
322;19;O
322;24;O
322;18;O
323;44;O
333;15;O
335;22;O
345;51;O
346;17;O
348;39;O
352;38;O
360;21;O
367;19;O
370;26;O
376;46;O
380;22;O
383;40;O
386;43;O
390;33;O
395;42;O
396;27;O
402;39;O
408;35;O
408;49;O
413;20;O
416;18;O
418;19;O
428;49;O
431;18;O
436;33;O
439;21;O
448;59;O
457;49;O
464;21;O
466;17;O
469;20;O
470;31;O
470;17;O
480;47;O
482;13;O
488;18;O
493;30;O
494;15;O
499;16;O
507;18;O
507;28;O
516;27;O
520;20;O
524;15;O
525;26;O
533;40;O
537;18;O
539;16;O
546;15;O
547;38;O
551;22;O
553;20;O
557;38;O
566;24;O
570;17;O
574;44;O
578;38;O
580;16;O
589;26;O
591;17;O
594;20;O
598;45;O
600;21;O
612;18;O
619;20;O
620;16;O
624;20;O
629;19;O
631;62;O
639;14;O
655;15;O
660;16;O
665;20;O
676;16;O
681;17;O
685;15;O
697;22;O
701;17;O
710;25;O
715;19;O
718;28;O
721;26;O
723;22;O
725;33;O
729;23;O
737;32;O
741;22;O
751;20;O
755;30;O
757;17;O
759;25;O
765;15;O
768;23;O
769;59;O
778;18;O
785;30;O
785;24;O
794;14;O
810;19;O
819;19;O
821;16;O
825;41;O
827;32;O
831;16;O
832;52;O
840;20;O
841;30;O
845;34;O
849;20;O
854;14;O
862;17;O
866;41;O
875;15;O
876;35;O
878;42;O
878;28;O
882;16;O
892;21;O
900;49;O
906;21;O
907;31;O
909;18;O
910;29;O
919;59;O
931;18;O
938;22;O
938;21;O
941;18;O
955;49;O
958;56;O
960;21;O
961;15;O
970;19;O
978;15;O
1001;25;O
1006;23;O
1016;51;O
1026;36;O
1026;16;O
1038;15;O
1048;22;O
1052;19;O
1060;24;O
1067;29;O
1074;18;O
1075;32;O
1080;22;O
1081;34;O
1081;35;O
1086;19;O
1087;34;O
1091;61;O
1103;19;O
1109;16;O
1109;39;O
1112;55;O
1113;54;O
1120;17;O
1122;15;O
1126;32;O
1132;28;O
1141;28;O
1143;26;O
1147;24;O
1147;14;O
1161;15;O
1162;29;O
1173;16;O
1180;23;O
1182;15;O
1193;38;O
1197;16;O
1198;16;O
1202;51;O
1203;26;O
1208;21;O
1228;16;O
1229;32;O
1239;16;O
1243;25;O
1244;46;O
1245;17;O
1251;18;O
1251;66;O
1256;49;O
1257;36;O
1263;25;O
1267;25;O
1269;27;O
1275;17;O
1291;18;O
1297;45;O
1300;17;O
1308;30;O
1373;44;O
1377;55;O
