Tag;Instance;Setting;Config;Seed;Timestamp
n.a.;1-1-2-6-0.85.xlayo;Letter-Fixed-30000-500.xsett;PPFAR-TAFCFS-SAConstantRatio-ISEmptiest-PSFixed-RPDummy-OBDefault-RBSamePod-MMNoChange.xconf;2;20190404-051032
n.a.;1-1-2-6-0.85.xlayo;Letter-Fixed-30000-500.xsett;PPFAR-TAFCFS-SAConstantRatio-ISEmptiest-PSFixed-RPDummy-OBDefault-RBSamePod-MMNoChange.xconf;2;20190404-054049
n.a.;1-1-2-6-0.85.xlayo;Letter-Fixed-30000-500.xsett;PPFAR-TAFCFS-SAConstantRatio-ISEmptiest-PSFixed-RPDummy-OBDefault-RBSamePod-MMNoChange.xconf;2;20190404-141233
