#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;38.53;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.81;40.21;0.32;PP/0.04,TA/0.02,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.65;40.63;0.38;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.02,RP/0
179.9;40.86;0.41;PP/0.06,TA/0.03,IS/0,PS/0,RB/0,OB/0.02,RP/0
239.96;41.14;0.45;PP/0.07,TA/0.03,IS/0,PS/0,RB/0,OB/0.02,RP/0
299.61;41.16;0.49;PP/0.08,TA/0.03,IS/0,PS/0,RB/0,OB/0.02,RP/0
359.88;41.43;0.53;PP/0.09,TA/0.03,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
420;41.44;0.58;PP/0.09,TA/0.03,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
479.72;40.52;0.61;PP/0.1,TA/0.03,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
539.72;40.52;0.65;PP/0.11,TA/0.03,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
599.89;40.53;0.69;PP/0.11,TA/0.03,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
659.97;40.8;0.74;PP/0.12,TA/0.03,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
719.99;40.85;0.79;PP/0.14,TA/0.03,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
779.99;41.13;0.84;PP/0.15,TA/0.03,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
839.95;41.33;0.87;PP/0.16,TA/0.03,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
899.94;41.33;0.92;PP/0.17,TA/0.03,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
959.97;40.64;0.98;PP/0.18,TA/0.03,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1019.93;40.96;1.05;PP/0.19,TA/0.04,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1079.8;40.91;1.13;PP/0.22,TA/0.06,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1139.63;41.17;1.23;PP/0.24,TA/0.08,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1199.95;41.81;1.31;PP/0.26,TA/0.1,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1259.67;41.32;1.4;PP/0.29,TA/0.13,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1319.99;42.15;1.49;PP/0.32,TA/0.15,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1379.96;43.06;1.58;PP/0.35,TA/0.16,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1439.67;43.1;1.67;PP/0.37,TA/0.19,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1499.87;43.11;1.76;PP/0.39,TA/0.2,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1559.89;43.16;1.85;PP/0.42,TA/0.22,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1619.74;43.23;1.93;PP/0.44,TA/0.24,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1679.91;43.26;2.02;PP/0.47,TA/0.27,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1739.66;43.26;2.1;PP/0.49,TA/0.29,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1799.61;43.26;2.19;PP/0.51,TA/0.31,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1859.95;43.31;2.29;PP/0.54,TA/0.34,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1919.89;43.36;2.37;PP/0.56,TA/0.36,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1979.73;43.38;2.46;PP/0.59,TA/0.38,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2039.82;43.38;2.55;PP/0.61,TA/0.4,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2099.96;43.46;2.63;PP/0.64,TA/0.42,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2159.78;43.46;2.72;PP/0.67,TA/0.45,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2219.7;43.48;2.82;PP/0.69,TA/0.47,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2279.91;43.54;2.91;PP/0.72,TA/0.5,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2339.96;43.54;2.99;PP/0.74,TA/0.52,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2399.95;43.54;3.07;PP/0.77,TA/0.55,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2459.68;43.54;3.15;PP/0.79,TA/0.56,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2519.62;43.54;3.23;PP/0.81,TA/0.58,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2579.86;43.54;3.32;PP/0.84,TA/0.6,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2639.93;43.54;3.4;PP/0.86,TA/0.63,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2699.79;43.54;3.5;PP/0.88,TA/0.65,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2759.63;43.66;3.57;PP/0.91,TA/0.67,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2819.71;43.66;3.65;PP/0.93,TA/0.7,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2879.95;43.66;3.74;PP/0.95,TA/0.72,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2939.85;43.73;3.84;PP/0.98,TA/0.75,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3000;43.73;3.93;PP/1,TA/0.78,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3060;43.74;4.02;PP/1.02,TA/0.81,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3119.99;43.74;4.1;PP/1.05,TA/0.82,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3179.92;43.76;4.18;PP/1.07,TA/0.85,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3239.59;43.76;4.27;PP/1.1,TA/0.88,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3299.63;43.77;4.37;PP/1.12,TA/0.91,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3359.98;43.8;4.45;PP/1.15,TA/0.93,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3419.94;43.8;4.55;PP/1.18,TA/0.96,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3479.94;43.92;4.64;PP/1.2,TA/0.99,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3539.82;43.99;4.72;PP/1.23,TA/1,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3599.89;43.99;4.83;PP/1.26,TA/1.03,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3659.85;43.99;4.91;PP/1.29,TA/1.05,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3719.99;44.2;5.01;PP/1.32,TA/1.08,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3779.87;44.21;5.11;PP/1.35,TA/1.11,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3839.87;44.23;5.18;PP/1.38,TA/1.13,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3900;44.23;5.26;PP/1.4,TA/1.15,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3959.92;44.27;5.36;PP/1.43,TA/1.17,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4019.7;44.27;5.45;PP/1.45,TA/1.2,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4079.99;44.27;5.56;PP/1.49,TA/1.23,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4139.95;44.32;5.66;PP/1.52,TA/1.25,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4199.89;44.32;5.77;PP/1.55,TA/1.28,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4259.88;44.32;5.87;PP/1.58,TA/1.31,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4319.96;44.32;5.97;PP/1.61,TA/1.34,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4379.93;44.37;6.08;PP/1.64,TA/1.37,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4439.96;44.38;6.18;PP/1.67,TA/1.39,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4499.78;44.38;6.27;PP/1.71,TA/1.42,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4559.62;44.38;6.37;PP/1.73,TA/1.44,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4619.99;42.91;6.46;PP/1.75,TA/1.47,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4679.98;43.07;6.54;PP/1.78,TA/1.5,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4739.64;43.77;6.63;PP/1.8,TA/1.52,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4799.63;44.64;6.71;PP/1.82,TA/1.55,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4859.69;44.92;6.79;PP/1.84,TA/1.57,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4919.87;44.92;6.88;PP/1.86,TA/1.6,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
4979.73;44.92;6.97;PP/1.89,TA/1.62,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5039.91;44.93;7.07;PP/1.92,TA/1.65,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5099.89;44.93;7.16;PP/1.95,TA/1.67,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5159.95;44.99;7.25;PP/1.98,TA/1.69,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5219.95;45.01;7.36;PP/2.01,TA/1.72,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5280;45.05;7.46;PP/2.04,TA/1.74,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5339.92;45.14;7.55;PP/2.05,TA/1.77,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5399.67;45.14;7.64;PP/2.08,TA/1.8,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5459.87;45.14;7.73;PP/2.1,TA/1.82,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5519.74;45.14;7.81;PP/2.12,TA/1.84,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5579.92;45.14;7.89;PP/2.15,TA/1.86,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5640;45.14;7.98;PP/2.17,TA/1.89,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5699.8;45.14;8.05;PP/2.19,TA/1.91,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5759.92;45.14;8.13;PP/2.21,TA/1.93,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5819.89;45.19;8.21;PP/2.24,TA/1.95,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5879.78;45.19;8.31;PP/2.27,TA/1.97,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5939.8;45.19;8.38;PP/2.28,TA/2,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
5999.63;45.2;8.46;PP/2.31,TA/2.02,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
6059.68;45.2;8.55;PP/2.33,TA/2.05,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
6119.98;45.21;8.62;PP/2.36,TA/2.07,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
6179.73;45.26;8.7;PP/2.38,TA/2.09,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
6240;45.26;8.78;PP/2.4,TA/2.12,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
6299.98;45.29;8.86;PP/2.42,TA/2.14,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
6359.69;45.32;8.95;PP/2.45,TA/2.16,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
6420;45.38;9.04;PP/2.47,TA/2.18,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
6479.97;45.39;9.12;PP/2.5,TA/2.2,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
6539.89;45.39;9.2;PP/2.52,TA/2.22,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
