#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.63;1;18;0;0;0;0;0;0;0;0;0
1199.86;0.99;18;0;0;0;0;0;0;0;0;0
1799.72;0.99;18;0;0;0;0;0;0;0;0;0
2399.59;0.99;18;0;0;0;0;0;0;0;0;0
2999.75;0.98;18;0;0;0;0;0;0;0;0;0
3599.74;0.98;18;0;0;0;0;0;0;0;0;0
4199.84;0.98;18;0;0;0;0;0;0;0;0;0
4799.87;0.97;18;0;0;0;0;0;0;0;0;0
5400;0.97;18;0;0;0;0;0;0;0;0;0
5999.71;0.97;18;0;0;0;0;0;0;0;0;0
6599.61;0.96;18;0;0;0;0;0;0;0;0;0
7199.88;0.96;18;0;0;0;0;0;0;0;0;0
7799.82;0.96;18;0;0;0;0;0;0;0;0;0
8399.96;0.95;18;0;0;0;0;0;0;0;0;0
8999.9;0.95;18;0;0;0;0;0;0;0;0;0
9599.67;0.95;18;0;0;0;0;0;0;0;0;0
10199.97;0.94;18;0;0;0;0;0;0;0;0;0
10799.9;0.94;18;0;0;0;0;0;0;0;0;0
11399.95;0.94;18;0;0;0;0;0;0;0;0;0
11999.63;0.93;18;0;0;0;0;0;0;0;0;0
12599.66;0.93;18;0;0;0;0;0;0;0;0;0
13199.97;0.93;18;0;0;0;0;0;0;0;0;0
13799.87;0.92;18;0;0;0;0;0;0;0;0;0
14399.71;0.92;18;0;0;0;0;0;0;0;0;0
14999.59;0.92;18;0;0;0;0;0;0;0;0;0
15599.85;0.91;18;0;0;0;0;0;0;0;0;0
16199.83;0.91;18;0;0;0;0;0;0;0;0;0
16799.62;0.91;18;0;0;0;0;0;0;0;0;0
17399.8;0.9;18;0;0;0;0;0;0;0;0;0
17999.82;0.9;18;0;0;0;0;0;0;0;0;0
18599.81;0.9;18;0;0;0;0;0;0;0;0;0
19199.68;0.9;18;0;0;0;0;0;0;0;0;0
19799.67;0.9;18;0;0;0;0;0;0;0;0;0
20399.68;0.9;18;0;0;0;0;0;0;0;0;0
