#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;38.98;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.93;41.01;0.37;PP/0.06,TA/0.04,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.85;41.8;0.48;PP/0.09,TA/0.04,IS/0,PS/0,RB/0,OB/0.02,RP/0
179.96;42.27;0.57;PP/0.1,TA/0.04,IS/0.01,PS/0,RB/0,OB/0.02,RP/0
239.93;42.33;0.65;PP/0.11,TA/0.04,IS/0.01,PS/0,RB/0,OB/0.02,RP/0
299.6;42.33;0.71;PP/0.13,TA/0.04,IS/0.02,PS/0,RB/0,OB/0.02,RP/0
359.83;42.43;0.79;PP/0.14,TA/0.04,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
420;42.55;0.88;PP/0.15,TA/0.04,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
479.65;42.55;0.96;PP/0.17,TA/0.04,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
539.8;42.55;1.05;PP/0.2,TA/0.04,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
599.99;42.59;1.13;PP/0.21,TA/0.05,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
659.65;42.59;1.21;PP/0.22,TA/0.05,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
719.83;42.59;1.27;PP/0.23,TA/0.05,IS/0.05,PS/0,RB/0.01,OB/0.02,RP/0
779.97;42.63;1.36;PP/0.26,TA/0.05,IS/0.05,PS/0,RB/0.01,OB/0.02,RP/0
839.96;42.72;1.44;PP/0.27,TA/0.05,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
899.79;42.74;1.5;PP/0.29,TA/0.05,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
959.76;42.72;1.57;PP/0.31,TA/0.05,IS/0.07,PS/0,RB/0.01,OB/0.02,RP/0
1019.95;42.72;1.64;PP/0.33,TA/0.05,IS/0.07,PS/0,RB/0.01,OB/0.02,RP/0
1079.84;42.72;1.72;PP/0.35,TA/0.05,IS/0.07,PS/0,RB/0.01,OB/0.02,RP/0
1139.96;42.72;1.78;PP/0.37,TA/0.05,IS/0.07,PS/0,RB/0.01,OB/0.02,RP/0
1199.89;42.72;1.86;PP/0.4,TA/0.05,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
1259.74;42.75;1.95;PP/0.42,TA/0.05,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
1319.95;42.84;2.05;PP/0.45,TA/0.05,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
1379.8;43.08;2.19;PP/0.48,TA/0.08,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
1440;43.19;2.34;PP/0.52,TA/0.13,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
1499.69;43.23;2.49;PP/0.54,TA/0.19,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
1559.65;43.3;2.63;PP/0.58,TA/0.24,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
1619.94;42.39;2.82;PP/0.63,TA/0.3,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
1679.59;43.86;2.96;PP/0.67,TA/0.34,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
1739.97;43.19;3.1;PP/0.71,TA/0.38,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
1799.9;43.68;3.25;PP/0.76,TA/0.42,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
1859.89;44.46;3.38;PP/0.79,TA/0.46,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
1919.64;45.27;3.53;PP/0.83,TA/0.5,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
1979.86;45.35;3.67;PP/0.86,TA/0.55,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
2039.96;45.36;3.83;PP/0.9,TA/0.6,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
2099.84;45.5;3.97;PP/0.95,TA/0.64,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
2159.94;45.5;4.12;PP/0.99,TA/0.68,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
2219.75;45.5;4.25;PP/1.03,TA/0.72,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
2279.81;45.5;4.4;PP/1.06,TA/0.77,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
2339.94;45.58;4.57;PP/1.12,TA/0.82,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
2399.96;45.65;4.73;PP/1.16,TA/0.87,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
2459.66;45.65;4.87;PP/1.19,TA/0.91,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
2519.96;45.65;5;PP/1.23,TA/0.95,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
2579.97;45.7;5.15;PP/1.27,TA/1,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
2640;45.71;5.29;PP/1.3,TA/1.04,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
2699.72;45.71;5.43;PP/1.34,TA/1.1,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
2759.84;45.81;5.59;PP/1.38,TA/1.13,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
2819.95;45.82;5.75;PP/1.42,TA/1.19,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
2879.88;45.9;5.9;PP/1.47,TA/1.24,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
2939.95;45.98;6.05;PP/1.51,TA/1.29,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
2999.98;45.98;6.21;PP/1.55,TA/1.35,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
3059.8;45.98;6.39;PP/1.61,TA/1.4,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
3119.59;46.1;6.57;PP/1.66,TA/1.44,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
3179.66;46.11;6.73;PP/1.7,TA/1.49,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
3239.98;46.11;6.88;PP/1.73,TA/1.54,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
3299.95;46.11;7.03;PP/1.76,TA/1.59,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
3359.89;46.11;7.19;PP/1.82,TA/1.64,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
3419.77;44.56;7.37;PP/1.87,TA/1.69,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
3479.76;44.78;7.51;PP/1.91,TA/1.73,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
3539.96;44.46;7.64;PP/1.95,TA/1.77,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
3599.85;46.02;7.79;PP/1.98,TA/1.82,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
3659.94;46.7;7.94;PP/2.03,TA/1.87,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
3719.61;46.88;8.08;PP/2.08,TA/1.91,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
3779.95;46.88;8.23;PP/2.12,TA/1.95,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
3839.96;46.93;8.38;PP/2.17,TA/1.99,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
3900;46.94;8.52;PP/2.21,TA/2.03,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
3959.96;46.99;8.67;PP/2.26,TA/2.07,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
4019.98;46.99;8.81;PP/2.3,TA/2.11,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
4079.99;46.99;8.95;PP/2.33,TA/2.15,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
4139.59;46.99;9.1;PP/2.38,TA/2.2,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
4199.94;46.99;9.26;PP/2.42,TA/2.25,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
4259.98;46.99;9.4;PP/2.46,TA/2.29,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
4319.91;46.99;9.54;PP/2.5,TA/2.34,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
4379.72;47.03;9.69;PP/2.55,TA/2.38,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
4439.89;47.03;9.82;PP/2.58,TA/2.42,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
4499.99;47.03;9.97;PP/2.62,TA/2.47,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
4559.99;47.09;10.11;PP/2.66,TA/2.51,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
4619.98;47.14;10.24;PP/2.7,TA/2.55,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
4680;47.23;10.42;PP/2.75,TA/2.61,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
4740;47.23;10.54;PP/2.78,TA/2.65,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
4799.98;47.27;10.69;PP/2.83,TA/2.7,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
4859.99;47.36;10.85;PP/2.87,TA/2.75,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
4919.71;47.36;11.01;PP/2.91,TA/2.8,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
4979.95;47.38;11.17;PP/2.96,TA/2.85,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
5039.67;47.38;11.32;PP/2.99,TA/2.9,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
5099.87;47.38;11.47;PP/3.03,TA/2.95,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
5159.92;47.44;11.62;PP/3.09,TA/2.99,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
5219.95;47.46;11.78;PP/3.14,TA/3.04,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
5279.78;47.49;11.93;PP/3.17,TA/3.09,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
5339.86;47.49;12.09;PP/3.22,TA/3.14,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
5400;47.49;12.24;PP/3.25,TA/3.19,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
5459.8;47.49;12.36;PP/3.29,TA/3.23,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
5519.96;47.49;12.51;PP/3.33,TA/3.28,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
5579.75;47.5;12.66;PP/3.37,TA/3.33,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
5639.83;47.51;12.8;PP/3.41,TA/3.37,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
5699.98;47.51;12.94;PP/3.44,TA/3.42,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
5759.96;47.51;13.08;PP/3.48,TA/3.46,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
5819.91;47.53;13.23;PP/3.52,TA/3.51,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
5879.88;45.88;13.37;PP/3.56,TA/3.56,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
5939.78;46.76;13.5;PP/3.59,TA/3.6,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
