#TimeStamp;TripTime;Type
63;28;O
64;24;O
75;35;O
76;42;O
84;13;O
89;43;O
93;27;O
94;61;O
97;39;O
98;45;O
105;32;O
110;41;O
111;44;O
113;75;O
116;38;O
117;78;O
118;33;O
118;50;O
121;22;O
122;34;O
123;14;O
127;74;O
128;29;O
128;24;O
137;23;O
137;64;O
145;15;O
160;20;O
168;18;O
174;24;O
179;19;O
183;24;O
190;20;O
194;19;O
199;22;O
215;42;O
217;17;O
220;50;O
220;26;O
228;38;O
230;46;O
235;32;O
247;22;O
251;22;O
262;22;O
264;19;O
270;20;O
274;29;O
275;19;O
281;26;O
281;21;O
287;23;O
294;19;O
304;14;O
326;40;O
332;41;O
337;26;O
348;29;O
350;50;O
359;34;O
366;16;O
367;23;O
387;52;O
387;20;O
392;32;O
393;18;O
394;30;O
394;14;O
405;19;O
406;16;O
411;46;O
419;14;O
425;29;O
428;43;O
428;17;O
435;38;O
440;21;O
447;17;O
471;23;O
473;17;O
478;43;O
486;15;O
492;26;O
495;15;O
499;41;O
506;38;O
509;21;O
517;41;O
521;35;O
521;20;O
524;26;O
527;20;O
528;38;O
528;18;O
538;17;O
544;38;O
550;22;O
554;23;O
561;22;O
563;15;O
565;14;O
567;21;O
572;55;O
576;19;O
583;22;O
586;19;O
594;35;O
600;32;O
602;19;O
602;29;O
612;23;O
614;17;O
620;27;O
625;27;O
631;22;O
633;26;O
637;24;O
645;26;O
649;32;O
651;18;O
657;28;O
662;15;O
679;16;O
708;15;O
713;24;O
716;18;O
723;15;O
728;24;O
728;33;O
737;20;O
738;20;O
751;24;O
759;22;O
765;27;O
765;19;O
774;43;O
780;22;O
781;28;O
784;37;O
791;24;O
802;24;O
803;15;O
807;19;O
817;19;O
823;36;O
828;26;O
828;20;O
835;25;O
838;20;O
841;28;O
846;27;O
853;24;O
863;26;O
865;16;O
878;20;O
882;54;O
885;38;O
895;22;O
896;17;O
905;13;O
906;18;O
911;22;O
915;17;O
925;17;O
925;16;O
935;17;O
936;20;O
955;21;O
958;18;O
967;22;O
968;40;O
968;18;O
971;23;O
974;36;O
975;15;O
981;51;O
982;23;O
988;21;O
996;18;O
1004;16;O
1011;21;O
1015;26;O
1022;23;O
1022;14;O
1023;47;O
1033;14;O
1034;35;O
1040;22;O
1048;19;O
1063;23;O
1066;27;O
1066;36;O
1072;22;O
1075;14;O
1077;19;O
1085;16;O
1093;22;O
1101;21;O
1104;55;O
1104;36;O
1107;18;O
1115;15;O
1118;29;O
1128;18;O
1131;18;O
1148;39;O
1150;31;O
1161;21;O
1163;13;O
1165;25;O
1169;14;O
1171;50;O
1172;21;O
1179;50;O
1182;21;O
1191;20;O
1191;15;O
1200;14;O
1205;35;O
1214;18;O
1219;18;O
1228;17;O
1230;48;O
1230;14;O
1237;44;O
1240;13;O
1246;25;O
1254;17;O
1257;16;O
1269;38;O
1275;23;O
1295;34;O
1302;30;O
1304;66;O
1305;28;O
1307;25;O
1313;26;O
1330;62;O
1336;34;O
1345;78;O
1346;47;O
1371;79;O
