#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
211.34;2;193.2;193.2;-Infinity;193.2;193.20
241.4;2;207.1;207.1;-Infinity;207.1;207.10
266.69;0;170.22;170.22;-Infinity;170.22;170.22
326.78;1;285.42;285.42;-Infinity;285.42;285.42
331.8;2;325.05;325.05;-Infinity;325.05;325.05
352.16;2;258.45;258.45;-Infinity;258.45;258.45
387.04;1;281.45;281.45;-Infinity;281.45;281.45
397.21;1;305.39;305.39;-Infinity;305.39;305.39
447.46;1;422.54;422.54;-Infinity;422.54;422.54
452.32;2;424.32;424.32;-Infinity;424.32;424.32
454.79;0;438.31;438.31;-Infinity;438.31;438.31
467.5;1;433.37;433.37;-Infinity;433.37;433.37
507.75;1;501.55;501.55;-Infinity;501.55;501.55
515.32;0;457.92;457.92;-Infinity;457.92;457.92
517.83;1;500.36;500.31;-Infinity;500.36;500.36
522.58;2;433.58;433.56;-Infinity;433.58;433.58
537.75;1;450.08;450.08;-Infinity;450.08;450.08
555.17;0;420.21;288.44;-Infinity;420.21;420.21
568.08;1;488.12;488.11;-Infinity;488.12;488.12
573.19;2;524.72;524.72;-Infinity;524.72;524.72
575.45;0;498.4;498.4;-Infinity;498.4;498.40
593.03;2;448.87;261.1;-Infinity;448.87;448.87
595.37;0;428.97;140.22;-Infinity;428.97;428.97
603.25;2;493.87;493.87;-Infinity;493.87;493.87
613.67;2;487.83;372.01;-Infinity;487.83;487.83
615.52;0;609.5;609.5;-Infinity;609.5;609.50
619.97;1;442.68;152.27;-Infinity;442.68;442.68
625.56;0;535.91;535.9;-Infinity;535.91;535.91
633.82;2;593.06;593.06;-Infinity;593.06;593.06
664.02;2;499.17;211.64;-Infinity;499.17;499.17
700;1;563.88;372.9;-Infinity;563.88;563.88
720.49;1;559.89;323.18;-Infinity;559.89;559.89
724.28;2;643.43;643.43;-Infinity;643.43;643.43
734.4;2;589.07;382.19;-Infinity;589.07;589.07
744.35;2;676.98;676.98;-Infinity;676.98;676.98
753.24;1;516.14;53.15;-Infinity;516.14;516.14
754.94;0;722.49;722.49;-Infinity;722.49;722.49
765.1;0;660.31;660.31;-Infinity;660.31;660.31
784.46;2;679.88;679.88;-Infinity;679.88;679.88
795.23;0;572.25;179.6;-Infinity;572.25;572.25
805.43;0;782.62;782.59;-Infinity;782.62;782.62
815.41;0;598.16;239.91;-Infinity;598.16;598.16
824.62;2;702.9;613.17;-Infinity;702.9;702.90
835.7;0;794.68;794.68;-Infinity;794.68;794.68
843.41;1;650.48;305.5;-Infinity;650.48;650.48
845.87;0;628.01;250.28;-Infinity;628.01;628.01
875.89;0;647.99;249.92;-Infinity;647.99;647.99
886.06;0;851.13;851.13;-Infinity;851.13;851.13
898.32;1;839.09;839.06;-Infinity;839.09;839.09
923.13;1;885.01;885.01;-Infinity;885.01;885.01
926.48;0;744.58;411.11;-Infinity;744.58;744.58
936.78;0;851.17;851.17;-Infinity;851.17;851.17
944.96;2;715.59;311.08;-Infinity;715.59;715.59
975.39;2;757.56;382.09;-Infinity;757.56;757.56
977.11;0;712.82;222.13;-Infinity;712.82;712.82
985.03;1;829.5;597.86;-Infinity;829.5;829.50
995.45;1;834.26;547.84;-Infinity;834.26;834.26
1005.52;1;827.97;497.72;-Infinity;827.97;827.97
1015.78;1;788.54;395.76;-Infinity;788.54;788.54
1025.5;2;833.16;502.65;-Infinity;833.16;833.16
1056.04;1;843.91;487.91;-Infinity;843.91;843.91
1096.99;0;776.19;261.23;-Infinity;776.19;776.19
1105.65;2;850.52;371.19;-Infinity;850.52;850.52
1115.92;2;856.19;371.33;-Infinity;856.19;856.19
1126.07;2;909.59;552.84;-Infinity;909.59;909.59
1156.24;2;793.38;180.8;-Infinity;793.38;793.38
1162.26;1;792.81;177.19;-Infinity;792.81;792.81
1167.51;0;895.61;402.27;-Infinity;895.61;895.61
1172.55;1;980.33;654.68;-Infinity;980.33;980.33
1177.52;0;973.19;622.09;-Infinity;973.19;973.19
1188.11;2;911.92;403.47;-Infinity;911.92;911.92
1207.47;0;920.01;412.19;-Infinity;920.01;920.01
1222.78;1;851.5;227.28;-Infinity;851.5;851.50
1228;0;896.2;341.54;-Infinity;896.2;896.20
1233.07;1;970.83;479.75;-Infinity;970.83;970.83
1238.28;0;922.11;422.75;-Infinity;922.11;922.11
1243.07;1;867.08;227.09;-Infinity;867.08;867.08
1244.51;2;865.68;218.97;-Infinity;865.68;865.68
1253.28;1;1155.78;1155.78;-Infinity;1155.78;1155.78
1254.65;2;1032.89;640.82;-Infinity;1032.89;1032.89
1258.48;0;934.8;412.41;-Infinity;934.8;934.80
1263.78;1;941.54;420.32;-Infinity;941.54;941.54
1265.04;2;1021.46;540.66;-Infinity;1021.46;1021.46
1268.54;0;908.5;342.02;-Infinity;908.5;908.50
1285.2;2;1064.06;681.54;-Infinity;1064.06;1064.06
1288.55;0;927.33;351.63;-Infinity;927.33;927.33
1293.67;1;908.96;237.59;-Infinity;908.96;908.96
1295.26;2;1062.75;631.2;-Infinity;1062.75;1062.75
1305.61;2;943.54;360.59;-Infinity;943.54;943.54
1308.92;0;979.52;432.71;-Infinity;979.52;979.52
1314.23;1;965.88;391.03;-Infinity;965.88;965.88
1318.92;0;1031.43;513.44;-Infinity;1031.43;1031.43
1329.14;0;943.82;231.78;-Infinity;943.82;943.82
1339.1;0;975.48;361.95;-Infinity;975.48;975.48
1344.37;1;1105.51;623.83;-Infinity;1105.51;1105.51
