#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.6;0.99;18;0;0;0;0;0;0;0;0;0
1199.83;0.99;18;0;0;0;0;0;0;0;0;0
1799.79;0.98;18;0;0;0;0;0;0;0;0;0
2399.99;0.97;18;0;0;0;0;0;0;0;0;0
2999.97;0.97;18;0;0;0;0;0;0;0;0;0
3599.77;0.96;18;0;0;0;0;0;0;0;0;0
4199.89;0.95;18;0;0;0;0;0;0;0;0;0
4799.61;0.95;18;0;0;0;0;0;0;0;0;0
5399.72;0.94;18;0;0;0;0;0;0;0;0;0
5999.95;0.93;18;0;0;0;0;0;0;0;0;0
6599.6;0.93;18;0;0;0;0;0;0;0;0;0
7199.94;0.92;18;0;0;0;0;0;0;0;0;0
7799.83;0.91;18;0;0;0;0;0;0;0;0;0
8399.97;0.91;18;0;0;0;0;0;0;0;0;0
8999.71;0.9;18;0;0;0;0;0;0;0;0;0
9599.95;0.89;18;0;0;0;0;0;0;0;0;0
10199.97;0.89;18;0;0;0;0;0;0;0;0;0
10799.64;0.88;18;0;0;0;0;0;0;0;0;0
11399.68;0.87;18;0;0;0;0;0;0;0;0;0
11999.96;0.87;18;0;0;0;0;0;0;0;0;0
12599.81;0.86;18;0;0;0;0;0;0;0;0;0
13199.91;0.86;18;0;0;0;0;0;0;0;0;0
13799.91;0.86;18;0;0;0;0;0;0;0;0;0
14399.91;0.86;18;0;0;0;0;0;0;0;0;0
14999.91;0.86;18;0;0;0;0;0;0;0;0;0
15599.91;0.86;18;0;0;0;0;0;0;0;0;0
16199.91;0.86;18;0;0;0;0;0;0;0;0;0
16799.91;0.86;18;0;0;0;0;0;0;0;0;0
17399.91;0.86;18;0;0;0;0;0;0;0;0;0
17999.91;0.86;18;0;0;0;0;0;0;0;0;0
18599.91;0.86;18;0;0;0;0;0;0;0;0;0
19199.91;0.86;18;0;0;0;0;0;0;0;0;0
19799.91;0.86;18;0;0;0;0;0;0;0;0;0
20399.91;0.86;18;0;0;0;0;0;0;0;0;0
20999.91;0.86;18;0;0;0;0;0;0;0;0;0
21599.91;0.86;18;0;0;0;0;0;0;0;0;0
22199.91;0.86;18;0;0;0;0;0;0;0;0;0
22799.91;0.86;18;0;0;0;0;0;0;0;0;0
23399.91;0.86;18;0;0;0;0;0;0;0;0;0
23999.91;0.86;18;0;0;0;0;0;0;0;0;0
24599.91;0.86;18;0;0;0;0;0;0;0;0;0
25199.91;0.86;18;0;0;0;0;0;0;0;0;0
25799.91;0.86;18;0;0;0;0;0;0;0;0;0
26399.91;0.86;18;0;0;0;0;0;0;0;0;0
26999.91;0.86;18;0;0;0;0;0;0;0;0;0
27599.91;0.86;18;0;0;0;0;0;0;0;0;0
28199.91;0.86;18;0;0;0;0;0;0;0;0;0
28799.91;0.86;18;0;0;0;0;0;0;0;0;0
29399.91;0.86;18;0;0;0;0;0;0;0;0;0
29999.91;0.86;18;0;0;0;0;0;0;0;0;0
