#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.97;0;0;0;2;0/59.97;0/59.97,1/59.97;0/0;0/59.97,1/59.97;0/0;0/0,1/0;0/0;0/6,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
119.77;0;5;0;2;0/119.77;0/68.43,1/119.77;0/0;0/119.77,1/119.77;0/0;0/0,1/0;0/0;0/0,1/3;0/0;0/0,1/0;0/0;0/5,1/0;0/0;0/6,1/0
179.98;0;9;0;2;0/179.98;0/104.13,1/150.05;0/0;0/179.98,1/179.98;0/0;0/0,1/0;0/0;0/2,1/0;0/0;0/0,1/0;0/0;0/7,1/2;0/0;0/8,1/3
239.96;0;11;0;2;0/239.96;0/141.78,1/210.03;0/0;0/239.96,1/239.96;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/9,1/2;0/0;0/10,1/3
299.71;0;11;0;2;0/299.71;0/201.53,1/269.78;0/0;0/299.71,1/299.71;0/0;0/0,1/1;0/0;0/4,1/3;0/0;0/0,1/0;0/0;0/9,1/2;0/0;0/10,1/3
359.8;0;18;0;2;0/359.8;0/222.57,1/300.37;0/0;0/359.8,1/359.8;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
419.6;0;18;0;2;0/419.6;0/282.36,1/360.17;0/0;0/419.6,1/419.6;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
479.7;0;18;0;2;0/479.7;0/342.47,1/420.28;0/0;0/479.7,1/479.7;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
539.81;0;18;0;2;0/539.81;0/402.58,1/480.39;0/0;0/539.81,1/539.81;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
