Tag;Instance;Setting;Config;Seed;Timestamp
n.a.;1-1-2-12-0.85-4.xlayo;Letter-Fixed-7200-50.xsett;PPFAR-TAFCFS-SAConstantRatio-ISEmptiest-PSFixed-RPDummy-OBDefault-RBSamePod-MMNoChange.xconf;5;20190408-001805
n.a.;1-1-2-12-0.85-4.xlayo;Letter-Fixed-7200-50.xsett;PPFAR-TAFCFS-SAConstantRatio-ISEmptiest-PSFixed-RPDummy-OBDefault-RBSamePod-MMNoChange.xconf;5;20190408-004958
n.a.;1-1-2-12-0.85-4.xlayo;Letter-Fixed-7200-50.xsett;PPFAR-TAFCFS-SAConstantRatio-ISEmptiest-PSFixed-RPDummy-OBDefault-RBSamePod-MMNoChange.xconf;5;20190408-005316
