#TimeStamp;DistanceTraveled
60;799.85
119.97;595.54
179.96;315.21
239.96;300.12
299.81;328.14
360;347.51
419.78;296.66
479.96;245.96
539.92;360.52
599.91;375.64
659.98;503.6
719.71;452.04
779.65;476.55
839.99;529.39
899.8;369.69
959.97;420.61
1019.7;475.88
1079.61;280.21
1139.96;252.05
1199.86;290.25
1259.88;321.35
1319.93;320.55
1379.69;362.58
1439.96;361.85
1499.86;377.35
1559.82;475.21
1619.96;285.02
1679.99;315.86
1739.73;322.2
1799.65;339.26
1859.98;282.46
1919.8;375.19
1979.96;343.06
2039.82;395.28
2099.94;488.58
2159.85;328.66
2219.75;400.79
2279.87;341.02
2339.88;338.42
2399.69;289.76
2459.69;249.11
2519.99;356.48
2579.99;412.54
2639.96;416.81
2699.58;383
2759.92;437.22
2819.99;509.31
2879.9;454.43
2939.7;338.93
2999.87;318.94
3059.98;362.82
3119.62;420.94
3179.7;376.91
3239.78;495.42
3299.88;323.73
3359.76;256.72
3419.85;254.64
3479.96;200.42
3539.84;324.55
3599.98;347.85
3659.68;281.1
3719.73;282.97
3779.99;177.61
3839.83;370.59
3899.91;358.17
3959.92;325.82
4019.96;330.33
4079.96;288.94
4139.95;277.1
4199.99;379.39
4259.93;355.59
4319.96;304.68
4379.97;301.45
4439.92;233.23
4499.97;281.4
4559.98;364.8
4619.91;361.18
4679.98;365.09
4740;254.22
4800;339.76
4859.98;421.96
4919.98;371.48
4979.99;381.87
5039.81;358.03
5099.9;440.42
5159.94;351.33
5219.71;337.33
5279.99;325.32
5339.88;222.19
5399.98;280.53
5459.7;373.98
5519.98;398.53
5579.84;333.23
5639.96;303.3
5699.98;448.09
5759.88;548.14
5819.89;503.18
5879.99;502.29
5939.83;420.48
5999.86;448.64
6059.97;348.9
6119.71;461.42
6179.66;316.71
6240;225.88
6299.74;303.32
6359.99;344.14
6419.71;300.67
6479.86;352.07
6539.99;380.32
6599.98;304.45
6659.82;262.2
6719.81;263.74
6779.88;306.6
6839.99;301.55
6899.93;247.69
6959.99;384.59
7020;403.68
7079.89;365.19
7139.61;376.32
7199.93;366.75
7259.86;287.5
7319.98;273.67
7379.92;253.29
7439.96;390.14
7499.77;406.27
7559.96;330.66
7619.83;221.33
7679.64;237.57
7739.87;331.83
7799.98;260.13
7859.96;331.98
7919.89;324.06
7979.92;198.16
8040;213.93
8099.68;341.8
8159.88;232.37
8219.86;270.6
8279.82;226.51
8339.73;314.62
8399.97;301.38
8459.69;148.14
8519.77;241.39
8579.97;232.03
8639.93;302.89
8699.96;330.15
8759.59;292.11
8819.65;256.14
8879.96;450.46
8939.78;417.27
8999.87;256.93
9059.82;164.51
9119.8;380.84
9179.85;524.95
9239.99;438.65
9299.64;449.28
9359.73;321.74
9419.87;289.19
9479.97;438.68
9539.86;382.33
9599.74;430.01
9659.98;515.06
9719.85;411.82
9779.96;416.41
9839.98;314.08
9899.78;271.42
9959.98;358.79
10019.98;309.56
10079.79;242.57
10139.98;246.44
10199.67;273.53
10259.99;273.21
10319.81;261.46
10379.95;320.42
10439.72;226.81
10499.99;318.2
10559.75;254.41
10619.93;301.34
10679.96;195.8
10739.9;307.4
10799.99;374.83
10859.96;262.75
10919.77;315.52
10979.86;213.59
11039.72;333.84
11099.84;322.23
11159.93;449.91
11219.96;385.95
11279.77;346.27
11339.99;478.79
11399.84;409.68
11459.6;332.95
11519.75;433.12
11579.68;383.54
11639.85;470.54
11699.95;488.38
11759.86;578.73
11819.99;502.99
11879.95;426.38
11939.92;326.99
11999.8;412.81
12059.83;418.24
12119.97;296.45
12179.82;326.09
12239.73;424.98
12299.73;487.83
12359.58;580.85
12419.99;298.23
12479.77;4.75
12540;0
12599.81;0
12659.99;0
12719.79;0
12779.6;0
12839.82;0
12899.63;0
12959.97;0
13019.62;0
13079.84;0
13139.65;0
13199.88;0
13259.99;0
13319.86;0
13379.67;0
13439.89;0
13499.7;0
13559.97;0
13619.68;0
13679.91;0
13739.72;0
13799.94;0
13859.99;0
13919.93;0
13979.74;0
14039.96;0
14099.97;0
14159.95;0
14219.75;0
14279.98;0
14339.79;0
14399.99;0
14459.77;0
14520;0
14579.8;0
14639.61;0
14699.97;0
14759.6;0
14819.82;0
14879.63;0
14939.86;0
14999.99;0
15059.84;0
15119.65;0
15179.87;0
15239.97;0
15299.86;0
15359.66;0
15419.89;0
15479.7;0
15539.99;0
15599.68;0
15659.91;0
15719.72;0
15779.94;0
15839.97;0
15899.93;0
15959.73;0
16019.96;0
16079.77;0
16139.99;0
16199.75;0
16259.98;0
16319.78;0
16379.97;0
16439.77;0
16500;0
16559.8;0
16619.61;0
16679.99;0
16739.59;0
16799.82;0
16859.63;0
16919.85;0
16979.97;0
17039.84;0
17099.64;0
17159.87;0
17219.68;0
17279.99;0
17339.66;0
17399.89;0
17459.7;0
17519.92;0
17579.97;0
17639.91;0
17699.71;0
17759.94;0
17819.99;0
17879.92;0
17939.73;0
17999.96;0
18059.76;0
18119.97;0
18179.75;0
18239.98;0
18299.78;0
18359.59;0
18419.99;0
18479.99;0
18539.8;0
18599.61;0
18659.83;0
18719.97;0
18779.82;0
18839.62;0
18899.85;0
18959.99;0
19019.84;0
19079.64;0
19139.87;0
19199.68;0
19259.97;0
19319.66;0
19379.89;0
19439.69;0
19499.92;0
19559.99;0
19619.9;0
19679.71;0
19739.94;0
19799.74;0
19859.97;0
19919.73;0
19979.96;0
20039.76;0
20099.99;0
20159.99;0
20219.97;0
20279.78;0
20339.59;0
20399.97;0
20459.99;0
20519.8;0
20579.6;0
20639.83;0
20699.99;0
20759.82;0
20819.62;0
20879.85;0
20939.66;0
20999.97;0
21059.64;0
21119.87;0
21179.67;0
21239.9;0
21299.99;0
21359.88;0
21419.69;0
21479.92;0
21539.97;0
21599.9;0
21659.71;0
21719.94;0
21779.74;0
21839.99;0
21899.73;0
21959.95;0
22019.76;0
22079.99;0
22139.97;0
22199.97;0
22259.78;0
22319.58;0
22379.81;0
22439.99;0
22499.8;0
22559.6;0
22619.83;0
22679.97;0
22739.81;0
22799.62;0
22859.85;0
22919.65;0
22979.99;0
23039.64;0
23099.86;0
23159.67;0
23219.9;0
23279.97;0
23339.88;0
23399.69;0
23459.92;0
23519.72;0
23579.99;0
23639.71;0
23699.93;0
23759.74;0
23819.97;0
23879.97;0
23939.95;0
23999.76;0
24059.98;0
24119.99;0
24179.97;0
24239.78;0
24299.58;0
24359.81;0
24419.97;0
24479.79;0
24539.6;0
24599.83;0
24659.63;0
24719.99;0
24779.62;0
24839.84;0
24899.65;0
24959.88;0
25019.97;0
25079.86;0
25139.67;0
25199.9;0
25259.99;0
25319.88;0
25379.69;0
25439.91;0
25499.72;0
25559.97;0
25619.7;0
25679.93;0
25739.74;0
25799.96;0
25859.99;0
25919.95;0
25979.76;0
26039.98;0
26099.79;0
26159.97;0
26219.77;0
26280;0
26339.81;0
26399.99;0
26459.79;0
26519.6;0
26579.82;0
26639.63;0
26699.97;0
26759.62;0
26819.84;0
26879.65;0
26939.88;0
26999.99;0
27059.86;0
27119.67;0
27179.89;0
27239.7;0
27299.97;0
27359.68;0
27419.91;0
27479.72;0
27539.94;0
27599.99;0
27659.93;0
27719.74;0
27779.96;0
27839.97;0
27899.95;0
27959.75;0
28019.98;0
28079.79;0
28139.99;0
28199.77;0
28260;0
28319.8;0
28379.61;0
28439.97;0
28499.6;0
28559.82;0
28619.63;0
28679.86;0
28739.99;0
28799.84;0
28859.65;0
28919.87;0
28979.97;0
29039.86;0
29099.66;0
29159.89;0
29219.7;0
29279.99;0
29339.68;0
29399.91;0
29459.72;0
29519.94;0
29579.97;0
29639.93;0
29699.73;0
29759.96;0
29819.77;0
29879.99;0
29939.75;0
29999.98;0
