#TimeStamp;Bot;Pod;OutputStation
61.04;5;176;2
62.32;1;250;0
65.52;3;320;1
75.02;7;331;2
77.67;13;166;0
80.66;12;256;1
87.7;4;120;0
89.3;3;320;2
93.78;9;136;1
97.58;4;120;0
99.5;3;320;2
103.8;9;136;1
107.56;11;118;0
109.6;6;242;2
113.64;14;215;1
117.77;2;119;0
119.52;6;242;2
123.82;14;215;1
127.84;5;176;0
129.6;6;242;2
133.79;14;215;1
137.9;8;97;0
139.49;10;151;2
143.75;13;166;1
147.91;12;256;0
149.37;15;318;2
153.9;17;91;1
157.93;12;256;0
159.55;15;318;2
164.17;3;320;1
167.82;12;256;0
169.6;0;108;2
173.96;4;120;1
177.96;7;331;0
179.65;16;159;2
184.25;4;120;1
188.01;9;136;0
189.74;1;250;2
194.49;4;120;1
198.05;6;242;0
199.78;11;118;2
204.47;4;120;1
207.97;6;242;0
209.9;2;119;2
214.52;8;97;1
218.08;6;242;0
219.92;2;119;2
224.45;15;318;1
227.94;6;242;0
229.88;2;119;2
234.57;16;159;1
237.91;6;242;0
239.88;2;119;2
244.6;0;108;1
248.04;10;151;0
249.96;14;215;2
254.5;0;108;1
258.14;10;151;0
260.02;5;176;2
264.62;12;256;1
267.91;3;320;0
269.95;13;166;2
274.7;11;118;1
278.11;1;250;0
280.11;17;91;2
284.78;7;331;1
288.19;1;250;0
290.14;9;136;2
295.1;6;242;1
298.28;15;318;0
300.21;4;120;2
305.13;14;215;1
308.33;15;318;0
310.26;8;97;2
315.17;14;215;1
318.25;2;119;0
320.27;8;97;2
325.19;10;151;1
328.42;0;108;0
330.37;8;97;2
335.23;10;151;1
338.49;11;118;0
340.4;16;159;2
345.16;10;151;1
348.57;13;166;0
350.44;12;256;2
355.21;5;176;1
358.66;17;91;0
360.48;14;215;2
365.18;3;320;1
368.92;6;242;0
370.76;14;215;2
375.06;3;320;1
378.94;9;136;0
380.7;2;119;2
385.27;3;320;1
388.98;9;136;0
390.55;0;108;2
395.29;3;320;1
399.35;4;120;0
400.8;10;151;2
405.03;3;320;1
409.35;16;159;0
410.87;10;151;2
415.27;1;250;1
419.15;5;176;0
420.88;10;151;2
425.32;15;318;1
429.38;5;176;0
430.82;10;151;2
435.36;8;97;1
439.04;7;308;0
440.87;17;91;2
445.41;11;118;1
449.44;2;119;0
450.93;17;91;2
455.6;11;118;1
459.37;14;215;0
461.04;15;318;2
465.57;11;118;1
469.45;14;215;0
471.11;5;176;2
475.32;13;166;1
479.34;3;320;0
481.13;7;308;2
485.67;12;256;1
489.51;1;250;0
491.17;2;119;2
495.38;12;256;1
499.64;8;97;0
501.23;11;118;2
505.3;6;242;1
509.32;8;97;0
511.27;11;118;2
515.71;9;136;1
519.7;17;91;0
521.04;3;320;2
525.71;0;108;1
529.75;13;166;0
531.26;14;215;2
535.75;4;120;1
539.79;13;166;0
545.34;1;250;2
545.59;16;159;1
549.77;13;166;0
555.5;9;136;2
555.8;10;151;1
559.53;13;166;0
565.59;15;318;1
567.26;17;91;2
569.75;13;166;0
575.92;7;308;1
578.05;4;120;2
579.8;13;166;0
585.89;2;119;1
588.07;16;159;2
589.84;13;166;0
596.03;2;119;1
598.09;10;151;2
599.86;5;176;0
605.79;17;91;1
608.13;10;151;2
609.91;12;256;0
616.07;4;120;1
618.11;10;151;2
619.98;6;242;0
626.11;5;176;1
628.29;15;318;2
629.99;0;108;0
638.33;7;308;2
640.01;3;320;0
648.09;6;242;1
648.67;13;166;2
650.05;14;215;0
657.93;0;108;1
658.62;9;50;2
660.02;1;250;0
668.02;3;320;1
668.72;9;50;2
670.07;1;250;0
678.15;14;215;1
678.84;2;119;2
680.04;8;228;0
688.17;14;215;1
688.8;17;91;2
690.13;16;159;0
698.2;13;166;1
698.97;12;256;2
700.15;11;236;0
708.25;8;228;1
709.01;0;108;2
710.2;5;176;0
718.25;17;91;1
719.1;0;108;2
720.29;7;308;0
728.42;4;99;1
729.21;11;236;2
730.23;7;308;0
738.27;1;279;1
739.15;13;166;2
740.19;6;242;0
748.5;1;279;1
750.14;3;320;0
758.55;15;203;1
760;17;91;2
760.34;3;320;0
770.14;17;91;2
770.19;9;50;0
780.09;8;228;2
780.37;2;119;0
784.11;3;320;1
790.1;8;228;2
790.44;10;216;0
794.15;3;320;1
800;1;279;2
800.69;14;215;0
804.37;13;166;1
810.11;15;203;2
810.53;12;256;0
814.25;17;91;1
820;6;242;2
820.63;12;256;0
829.02;1;279;1
830.19;9;50;2
830.58;0;108;0
839.19;10;216;1
840.35;9;50;2
840.68;11;236;0
848.94;14;215;1
850.38;16;299;2
850.42;5;150;0
859.24;14;215;1
860.46;16;299;2
860.74;5;150;0
869.36;7;308;1
870.55;4;183;2
870.74;3;320;0
879.5;12;256;1
880.77;13;166;0
880.77;4;183;2
889.48;12;256;1
890.72;6;242;0
890.72;17;91;2
899.44;12;256;1
900.69;1;279;2
900.81;6;242;0
909.65;2;119;1
910.83;8;228;0
910.83;10;216;2
919.76;15;203;1
920.82;0;108;2
920.88;9;50;0
929.97;11;236;1
930.48;14;215;2
