#TimeStamp;TripTime;Type
55;40;O
56;20;O
57;20;O
60;31;O
68;39;O
72;34;O
77;41;O
84;15;O
85;47;O
85;47;O
87;36;O
90;38;O
92;35;O
94;46;O
94;30;O
95;47;O
96;46;O
97;16;O
104;20;O
107;60;O
108;30;O
111;34;O
117;56;O
125;59;O
125;19;O
127;24;O
132;21;O
144;23;O
144;43;O
156;23;O
157;20;O
160;17;O
164;33;O
172;31;O
175;28;O
178;15;O
182;24;O
184;17;O
217;25;O
219;46;O
221;30;O
224;53;O
224;41;O
229;21;O
231;29;O
238;57;O
246;28;O
246;19;O
253;15;O
257;16;O
267;24;O
267;14;O
274;17;O
278;16;O
285;22;O
288;21;O
293;22;O
296;19;O
299;26;O
305;22;O
308;17;O
317;19;O
326;33;O
327;16;O
335;32;O
336;18;O
343;21;O
352;19;O
358;26;O
363;21;O
365;22;O
366;17;O
371;20;O
374;16;O
376;22;O
387;25;O
388;16;O
391;25;O
404;20;O
408;16;O
410;36;O
410;17;O
422;20;O
427;19;O
431;18;O
434;16;O
447;18;O
451;17;O
453;20;O
460;22;O
463;21;O
475;22;O
482;27;O
484;15;O
484;20;O
497;19;O
498;24;O
502;20;O
503;19;O
509;37;O
513;19;O
515;16;O
522;14;O
525;32;O
536;18;O
545;22;O
549;20;O
549;25;O
556;17;O
558;23;O
566;17;O
569;20;O
576;17;O
576;25;O
585;16;O
586;16;O
596;17;O
597;16;O
609;18;O
613;20;O
618;15;O
630;33;O
630;49;O
637;38;O
642;19;O
642;33;O
647;18;O
648;35;O
649;16;O
657;14;O
661;19;O
667;16;O
669;15;O
682;31;O
685;14;O
692;30;O
696;24;O
699;16;O
702;20;O
707;31;O
708;16;O
716;25;O
721;26;O
722;18;O
722;20;O
728;16;O
730;28;O
738;52;O
747;25;O
754;33;O
757;25;O
762;50;O
772;20;O
779;15;O
779;17;O
781;38;O
795;52;O
795;21;O
805;32;O
807;22;O
813;16;O
820;47;O
822;19;O
822;15;O
823;19;O
826;34;O
827;94;O
828;34;O
838;21;O
841;17;O
842;19;O
846;53;O
848;65;O
851;19;O
853;40;O
860;17;O
861;17;O
863;20;O
864;30;O
878;14;O
879;17;O
894;20;O
901;17;O
905;21;O
917;14;O
919;15;O
924;20;O
932;38;O
935;22;O
948;32;O
949;35;O
951;35;O
956;32;O
959;15;O
964;41;O
966;42;O
966;32;O
971;27;O
974;61;O
978;23;O
982;19;O
991;27;O
991;37;O
992;19;O
1001;17;O
1001;26;O
1001;36;O
1013;37;O
1014;19;O
1020;16;O
1027;39;O
1031;20;O
1038;15;O
1042;17;O
1043;19;O
1051;50;O
1056;37;O
1066;13;O
1080;16;O
1083;27;O
1085;19;O
1091;18;O
1097;21;O
1099;16;O
1106;19;O
1108;15;O
1113;16;O
1126;22;O
1133;16;O
1143;17;O
1151;25;O
1152;16;O
1159;52;O
1163;21;O
1170;17;O
1177;31;O
1181;18;O
1187;33;O
1187;27;O
1188;22;O
1200;14;O
1213;17;O
1223;21;O
1225;16;O
1231;15;O
1235;41;O
1238;43;O
1241;19;O
1250;27;O
1262;36;O
1263;57;O
1273;14;O
1278;25;O
1281;49;O
1285;15;O
1286;30;O
1287;14;O
1302;13;O
1316;16;O
1318;15;O
1324;14;O
1325;32;O
1328;32;O
1332;46;O
1333;20;O
1334;54;O
1337;18;O
1344;18;O
1346;16;O
1348;42;O
1359;23;O
1360;21;O
1369;19;O
1370;22;O
1373;27;O
1377;17;O
1379;23;O
1384;26;O
1386;17;O
1393;14;O
1397;20;O
1409;19;O
1416;29;O
1424;15;O
1428;32;O
1433;26;O
1440;21;O
1444;27;O
1451;22;O
1453;26;O
1472;23;O
1472;33;O
1480;23;O
1486;50;O
1494;17;O
1497;37;O
1498;41;O
1510;20;O
1512;26;O
1512;25;O
1523;14;O
1524;27;O
1528;30;O
1531;51;O
1534;26;O
1535;18;O
1537;68;O
1541;24;O
1544;17;O
1551;18;O
1554;17;O
1556;28;O
1561;19;O
1563;15;O
1572;15;O
1575;49;O
1576;23;O
1585;20;O
1592;24;O
1596;29;O
1596;19;O
1597;30;O
1612;15;O
1623;15;O
1625;30;O
1634;18;O
1637;19;O
1642;14;O
1647;29;O
1653;15;O
1663;36;O
1663;27;O
1670;22;O
1672;25;O
1682;25;O
1683;15;O
1694;16;O
1703;37;O
1709;33;O
1709;21;O
1714;22;O
1719;16;O
1724;18;O
1725;26;O
1730;67;O
1733;25;O
1743;27;O
1746;17;O
1755;28;O
1759;20;O
1762;44;O
1763;26;O
1770;21;O
1772;26;O
1775;16;O
1779;25;O
1786;56;O
1790;22;O
1791;25;O
1792;15;O
1799;16;O
1825;14;O
1825;18;O
1826;17;O
1837;20;O
1843;26;O
1846;19;O
1848;19;O
1860;21;O
1874;27;O
1875;31;O
1876;19;O
1884;19;O
1898;42;O
1899;29;O
1905;18;O
1915;25;O
1916;16;O
1923;43;O
1929;79;O
1931;34;O
1934;23;O
1935;17;O
1944;17;O
1950;20;O
1958;19;O
1960;21;O
1966;17;O
1986;17;O
1987;47;O
1991;32;O
1996;26;O
1997;17;O
1997;17;O
2003;33;O
2005;46;O
2012;32;O
2012;23;O
2025;26;O
2030;30;O
2037;26;O
2044;23;O
2046;17;O
2048;46;O
2061;19;O
2064;16;O
2065;46;O
2067;32;O
2068;16;O
2071;13;O
2075;15;O
2078;17;O
2081;32;O
2086;17;O
2092;21;O
2094;14;O
2103;13;O
2106;40;O
2110;99;O
2114;13;O
2116;16;O
2119;33;O
2124;14;O
2134;13;O
2145;15;O
2148;16;O
2155;15;O
2161;20;O
2166;25;O
2170;19;O
