Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;2500;0
OutputStation0;45.50;9.50;162;0;16;102.460122558282;14630.6734788162;10.0444444444445;400.821938616441;10.125;913.606486899341;2500
OutputStation1;45.50;15.50;186;0;17;111.569148298762;19649.6627875896;11.3622222222227;482.788854412288;10.9411764705882;681.640013848991;2500
