#TimeStamp;TripTime;Type
32;9;O
36;11;O
46;27;O
52;35;O
59;43;O
60;45;O
64;38;O
68;48;O
74;60;O
78;62;O
82;55;O
87;65;O
450;16;O
507;14;O
593;16;O
669;14;O
795;16;O
891;15;O
1044;16;O
1125;16;O
1246;15;O
1300;15;O
1453;16;O
1498;15;O
1570;16;O
1615;16;O
1661;16;O
1929;17;O
1962;15;O
2085;17;O
2142;14;O
2172;14;O
2181;12;O
2211;28;O
2324;13;O
2404;14;O
2490;15;O
2556;14;O
2616;14;O
2622;15;O
2693;15;O
2716;14;O
2797;14;O
2838;14;O
2858;14;O
2873;14;O
2914;9;O
2976;16;O
3007;16;O
3015;14;O
3089;13;O
3097;15;O
3162;29;O
3229;16;O
3300;16;O
3306;16;O
3344;14;O
3360;16;O
3414;14;O
3424;14;O
3454;28;O
3475;14;O
3481;15;O
3488;14;O
3501;25;O
3505;14;O
3546;23;O
3558;15;O
3566;30;O
3582;16;O
3582;14;O
3605;14;O
3647;16;O
3653;16;O
3665;15;O
3688;16;O
3690;19;O
3733;36;O
3733;17;O
3740;29;O
3762;16;O
3772;16;O
3828;15;O
4000;16;O
4055;16;O
4111;15;O
4164;18;O
4261;14;O
4270;13;O
4332;14;O
4352;14;O
4432;14;O
4438;15;O
4512;14;O
4552;14;O
4569;15;O
4623;14;O
4671;16;O
4740;15;O
4772;15;O
4825;14;O
4872;15;O
4917;30;O
4936;14;O
4946;14;O
4951;13;O
4993;15;O
4998;31;O
5015;12;O
5023;8;O
5032;14;O
5039;33;O
5040;8;O
5057;14;O
5065;12;O
5076;18;O
5078;15;O
5086;13;O
5103;14;O
5130;13;O
5163;14;O
5192;15;O
5209;32;O
5217;17;O
5239;28;O
5272;14;O
5274;14;O
5304;14;O
5335;17;O
5335;15;O
5351;19;O
5362;13;O
5384;21;O
5389;16;O
5395;14;O
5406;17;O
5420;15;O
5429;31;O
5434;15;O
5444;14;O
5456;31;O
5474;13;O
5517;15;O
5526;14;O
5554;8;O
5560;17;O
5573;32;O
5578;14;O
5590;17;O
5597;14;O
5601;16;O
5612;13;O
5779;14;O
5810;13;O
5820;15;O
5862;11;O
5866;14;O
5906;31;O
5919;15;O
5929;14;O
5970;15;O
6004;29;O
6092;16;O
6169;14;O
6203;16;O
6255;16;O
6261;15;O
6300;30;O
6311;14;O
6355;16;O
6365;15;O
6382;13;O
6393;13;O
6442;14;O
6481;13;O
6500;13;O
6572;13;O
6608;16;O
6647;15;O
6667;15;O
6677;15;O
6706;16;O
6719;16;O
6736;16;O
6747;16;O
6769;17;O
6774;12;O
6804;15;O
6810;19;O
6823;20;O
6854;13;O
6855;20;O
6875;20;O
6894;19;O
6894;14;O
6902;19;O
6905;12;O
6925;11;O
6930;17;O
6940;16;O
6950;17;O
6951;16;O
6962;19;O
6996;19;O
7002;17;O
7016;11;O
7027;20;O
7030;16;O
7051;16;O
7071;16;O
7129;14;O
7149;14;O
7191;15;O
7223;18;O
7249;14;O
7268;12;O
7315;22;O
7319;13;O
7332;32;O
7400;14;O
7411;14;O
7435;15;O
7444;17;O
7484;14;O
7524;14;O
7558;28;O
7566;16;O
7606;15;O
7627;15;O
7667;18;O
7677;16;O
7687;17;O
7720;17;O
7722;23;O
7735;11;O
7737;25;O
7753;19;O
7757;26;O
7773;7;O
7774;21;O
7783;29;O
7786;16;O
7790;30;O
7794;31;O
7810;28;O
7810;14;O
7812;26;O
7874;14;O
8056;14;O
8141;16;O
8319;14;O
8369;14;O
8435;27;O
8525;15;O
8628;16;O
8658;16;O
8747;18;O
8758;16;O
8768;16;O
8785;15;O
