#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.99;1;18;0;0;0;0;0;0;0;0;0
1199.69;0.99;18;0;0;0;0;0;0;0;0;0
1799.63;0.99;18;0;0;0;0;0;0;0;0;0
2399.97;0.99;18;0;0;0;0;0;0;0;0;0
2999.69;0.98;18;0;0;0;0;0;0;0;0;0
3599.87;0.98;18;0;0;0;0;0;0;0;0;0
4199.89;0.98;18;0;0;0;0;0;0;0;0;0
4799.61;0.97;18;0;0;0;0;0;0;0;0;0
5399.99;0.97;18;0;0;0;0;0;0;0;0;0
5999.94;0.97;18;0;0;0;0;0;0;0;0;0
6599.99;0.96;18;0;0;0;0;0;0;0;0;0
7199.66;0.96;18;0;0;0;0;0;0;0;0;0
7799.98;0.96;18;0;0;0;0;0;0;0;0;0
8399.98;0.95;18;0;0;0;0;0;0;0;0;0
8999.7;0.95;18;0;0;0;0;0;0;0;0;0
9599.87;0.95;18;0;0;0;0;0;0;0;0;0
10199.71;0.95;18;0;0;0;0;0;0;0;0;0
10799.9;0.95;18;0;0;0;0;0;0;0;0;0
11399.63;0.95;18;0;0;0;0;0;0;0;0;0
11999.75;0.95;18;0;0;0;0;0;0;0;0;0
12599.9;0.95;18;0;0;0;0;0;0;0;0;0
13199.66;0.95;18;0;0;0;0;0;0;0;0;0
13799.78;0.95;18;0;0;0;0;0;0;0;0;0
14399.9;0.95;18;0;0;0;0;0;0;0;0;0
14999.7;0.95;18;0;0;0;0;0;0;0;0;0
15599.87;0.95;18;0;0;0;0;0;0;0;0;0
16199.68;0.95;18;0;0;0;0;0;0;0;0;0
16799.73;0.95;18;0;0;0;0;0;0;0;0;0
17399.87;0.95;18;0;0;0;0;0;0;0;0;0
17999.71;0.95;18;0;0;0;0;0;0;0;0;0
18599.9;0.95;18;0;0;0;0;0;0;0;0;0
19199.63;0.95;18;0;0;0;0;0;0;0;0;0
19799.75;0.95;18;0;0;0;0;0;0;0;0;0
20399.9;0.95;18;0;0;0;0;0;0;0;0;0
