Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;6.50;0;0;0;0;0;0;0;0;30000;0
OutputStation0;45.50;3.50;890;0;164;56.1825324880737;5549.44757232674;10.0444444444438;446.546385292449;5.42682926829268;21281.3336795856;30000
OutputStation1;45.50;9.50;786;0;157;51.9089650601354;3679.86445948455;10.0444444444438;331.743422177426;5.00636942675159;22299.8745883597;30000
