#TimeStamp;DistanceTraveled
59.91;177
119.67;11
179.67;0
239.67;19
299.67;0
359.95;17.21
419.69;28.18
479.86;18.61
539.86;13
599.7;32
659.76;0
719.83;4.23
779.97;33.74
839.7;12.84
899.7;4.2
959.65;63.94
1019.92;101.06
1079.78;116.87
1139.82;4.13
1199.81;21
1259.95;68.42
1319.81;94.74
1379.88;97.23
1439.62;2.61
1499.93;0
1559.93;0
1619.93;0
1679.89;30.74
1739.94;78.55
1799.66;56.71
1859.66;0
1919.66;0
1979.66;0
2039.98;21
2099.84;0
2159.7;36
2219.7;15
2279.74;26.17
2339.84;37.83
2399.8;75.81
2459.88;152.4
2519.94;174.76
2579.6;85.21
2639.83;37.81
2699.83;17
2759.64;15
2819.69;1.57
2879.78;27.43
2939.69;3
2999.97;17
3059.92;0
3119.92;15
3179.91;26.29
3239.82;26.71
3299.67;32
3359.93;62.23
3419.72;46.78
3479.85;12
3539.85;0
3599.61;21
3659.78;17
3719.73;35.96
3779.69;55.04
3839.94;137.17
3899.73;183.38
3959.63;19.46
4019.7;51
4079.8;0
4139.8;21
4199.8;0
4259.81;68
4319.9;30.92
4379.87;58.08
4439.98;42
4499.95;73.5
4559.99;126.16
4619.78;114.34
4679.98;18.89
4739.74;68.45
4799.85;68.66
4859.92;14.6
4919.67;9.4
4979.64;38.88
5039.63;10.12
5099.63;32
5160;13.11
5219.65;25.23
5279.64;66.63
5339.99;70.08
5399.82;79.96
5459.7;90.48
5519.58;52.61
5579.64;8.91
5639.64;0
5699.64;0
5759.64;0
5819.64;0
5879.72;21
5939.79;0
5999.73;51
6059.81;74.69
6119.83;32.74
6179.86;123.1
6239.94;193.99
6299.93;60.48
6359.93;0
6419.69;31.07
6479.63;29.75
6539.63;11.18
6599.63;15
6659.63;10.8
6719.63;12.6
6779.65;27.59
6839.7;24
6899.59;27
6959.61;12.8
7019.87;28.2
7079.78;36.53
7139.85;80.47
7199.72;92.4
7259.74;181.67
7319.65;110.94
7379.72;11.98
7439.94;5.02
7499.78;50.91
7559.8;23.68
7619.75;73.42
7679.59;66.19
7739.82;82.82
7799.68;197.83
7859.81;187.84
7919.92;179.01
7979.91;164.88
8039.59;85.44
8099.66;25.11
8159.65;63.81
8219.67;114.64
8279.89;126.19
8339.86;172.48
8399.69;172.95
8459.99;179.08
8519.67;105.75
8579.67;0
8639.67;0
8699.84;17
8759.8;15
8819.8;0
8879.93;0
8939.93;13
8999.72;0
9059.77;0
9119.69;30.42
9179.99;61.23
9239.89;88.1
9299.67;31.25
9359.85;39.94
9419.75;67.71
9479.75;85.04
9539.69;41.31
9599.69;38
9659.99;46.62
9719.6;46.4
9779.6;34.93
9839.86;29.05
9899.82;35.41
9959.73;98.59
10019.97;153.08
10079.89;132.54
10139.72;80.38
10199.87;44
10260;161.67
10319.75;200.1
10379.91;123
10439.96;69.23
10499.93;0
10559.93;0
10619.93;0
10679.93;0
10739.93;0
10799.93;0
10859.93;0
10919.93;0
10979.93;0
11039.93;0
11099.93;0
11159.93;0
11219.93;0
11279.93;0
11339.93;0
11399.93;0
11459.93;0
11519.93;0
11579.93;0
11639.93;0
11699.93;0
11759.93;0
11819.93;0
11879.93;0
11939.93;0
11999.93;0
12059.93;0
12119.93;0
12179.93;0
12239.93;0
12299.93;0
12359.93;0
12419.93;0
12479.93;0
12539.93;0
12599.93;0
12659.93;0
12719.93;0
12779.93;0
12839.93;0
12899.93;0
12959.93;0
13019.93;0
13079.93;0
13139.93;0
13199.93;0
13259.93;0
13319.93;0
13379.93;0
13439.93;0
13499.93;0
13559.93;0
13619.93;0
13679.93;0
13739.93;0
13799.93;0
13859.93;0
13919.93;0
13979.93;0
14039.93;0
14099.93;0
14159.93;0
14219.93;0
14279.93;0
14339.93;0
14399.93;0
14459.93;0
14519.93;0
14579.93;0
14639.93;0
14699.93;0
14759.93;0
14819.93;0
14879.93;0
14939.93;0
14999.93;0
15059.93;0
15119.93;0
15179.93;0
15239.93;0
15299.93;0
15359.93;0
15419.93;0
15479.93;0
15539.93;0
15599.93;0
15659.93;0
15719.93;0
15779.93;0
15839.93;0
15899.93;0
15959.93;0
16019.93;0
16079.93;0
16139.93;0
16199.93;0
16259.93;0
16319.93;0
16379.93;0
16439.93;0
16499.93;0
16559.93;0
16619.93;0
16679.93;0
16739.93;0
16799.93;0
16859.93;0
16919.93;0
16979.93;0
17039.93;0
17099.93;0
17159.93;0
17219.93;0
17279.93;0
17339.93;0
17399.93;0
17459.93;0
17519.93;0
17579.93;0
17639.93;0
17699.93;0
17759.93;0
17819.93;0
17879.93;0
17939.93;0
17999.93;0
18059.93;0
18119.93;0
18179.93;0
18239.93;0
18299.93;0
18359.93;0
18419.93;0
18479.93;0
18539.93;0
18599.93;0
18659.93;0
18719.93;0
18779.93;0
18839.93;0
18899.93;0
18959.93;0
19019.93;0
19079.93;0
19139.93;0
19199.93;0
19259.93;0
19319.93;0
19379.93;0
19439.93;0
19499.93;0
19559.93;0
19619.93;0
19679.93;0
19739.93;0
19799.93;0
19859.93;0
19919.93;0
19979.93;0
20039.93;0
20099.93;0
20159.93;0
20219.93;0
20279.93;0
20339.93;0
20399.93;0
20459.93;0
