#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
73.01;1;71.63;71.63;-Infinity;71.63;71.63
92.24;0;89.75;89.75;-Infinity;89.75;89.75
103.53;1;100.5;100.5;-Infinity;100.5;100.50
162.45;0;150.73;150.72;-Infinity;150.73;150.73
313.31;0;294.92;220.9;-Infinity;294.92;294.92
313.89;1;295.75;240.75;-Infinity;295.75;295.75
353.78;0;350.05;350.05;-Infinity;350.05;350.05
384.25;0;377.5;377.5;-Infinity;377.5;377.50
384.4;1;365.6;280.82;-Infinity;365.6;365.60
394.38;0;377.9;377.9;-Infinity;377.9;377.90
414.38;1;407.01;407;-Infinity;407.01;407.01
434.63;0;434.09;434.09;-Infinity;434.09;434.09
444.76;1;432.56;432.56;-Infinity;432.56;432.56
454.38;0;448.37;448.34;-Infinity;448.37;448.37
505.09;0;478.28;110.68;-Infinity;478.28;478.28
515.32;1;501.09;501.05;-Infinity;501.09;501.09
555.74;1;525.28;110.6;-Infinity;525.28;525.28
575.02;0;560.8;560.8;-Infinity;560.8;560.80
595.13;0;587.2;587.2;-Infinity;587.2;587.20
600;1;599.3;599.3;-Infinity;599.3;599.30
605.55;0;582.74;251.73;-Infinity;582.74;582.74
615.97;0;591.71;231.68;-Infinity;591.71;591.71
620.42;1;616.46;616.46;-Infinity;616.46;616.46
631.02;1;625.05;625.02;-Infinity;625.05;625.05
636.22;0;604.05;131.04;-Infinity;604.05;604.05
651.02;1;618.81;135.46;-Infinity;618.81;618.81
726.38;0;692.25;120.55;-Infinity;692.25;692.25
777.13;0;776.14;776.14;-Infinity;776.14;776.14
790.1;1;778.41;778.41;-Infinity;778.41;778.41
797.51;0;764.25;201.97;-Infinity;764.25;764.25
800.42;1;782.95;782.95;-Infinity;782.95;782.95
807.93;0;773.63;191.68;-Infinity;773.63;773.63
810.94;1;772.81;159.63;-Infinity;772.81;772.81
828.39;0;791.9;192.1;-Infinity;791.9;791.90
838.48;0;799.85;111.7;-Infinity;799.85;799.85
919.2;0;898.48;605.84;-Infinity;898.48;898.48
969.23;0;940.05;534.52;-Infinity;940.05;940.05
999.66;0;967.22;424.34;-Infinity;967.22;967.22
1021.8;1;987.93;421.6;-Infinity;987.93;987.93
1039.82;0;1000.9;262.61;-Infinity;1000.9;1000.90
1049.74;0;1039.02;1039.02;-Infinity;1039.02;1039.02
1060.07;0;1055.97;1055.97;-Infinity;1055.97;1055.97
1070.12;0;1038.43;615.35;-Infinity;1038.43;1038.43
1080.95;0;1039.59;272.95;-Infinity;1039.59;1039.59
1091.25;0;1048.73;262.81;-Infinity;1048.73;1048.73
1101.68;0;1058.79;262.82;-Infinity;1058.79;1058.79
1205.27;1;1199.07;1199.07;-Infinity;1199.07;1199.07
1215.43;1;1206.61;1206.61;-Infinity;1206.61;1206.61
1222.07;0;1176.94;222.23;-Infinity;1176.94;1176.94
1232.53;0;1180.46;162;-Infinity;1180.46;1180.46
1263.1;0;1244.08;1100.27;-Infinity;1244.08;1244.08
1267.26;1;1209.86;51.52;-Infinity;1209.86;1209.86
1343.56;0;1302.79;545.98;-Infinity;1302.79;1302.79
1353.77;0;1309.16;384.12;-Infinity;1309.16;1309.16
1364.03;0;1315.1;324.03;-Infinity;1315.1;1315.10
1374.53;0;1325.45;324.48;-Infinity;1325.45;1325.45
1404.98;0;1353.46;344.87;-Infinity;1353.46;1353.46
1415.4;0;1360.75;334.4;-Infinity;1360.75;1360.75
1425.82;0;1370.54;334.4;-Infinity;1370.54;1370.54
1446.24;0;1387.01;223.96;-Infinity;1387.01;1387.01
1456.66;0;1396.75;223.96;-Infinity;1396.75;1396.75
1650.43;1;1601.96;628.35;-Infinity;1601.96;1601.96
1667.41;0;1599.81;292.54;-Infinity;1599.81;1599.81
1670.87;1;1648.07;1356.85;-Infinity;1648.07;1648.07
1681.09;1;1656.17;1296.65;-Infinity;1656.17;1656.17
1687.85;0;1627.58;424.71;-Infinity;1627.58;1627.58
1698.18;0;1642.46;596.35;-Infinity;1642.46;1642.46
1718.45;0;1647.55;261.46;-Infinity;1647.55;1647.55
1758.9;0;1715.84;839.62;-Infinity;1715.84;1715.84
1769.46;0;1707.14;415.44;-Infinity;1707.14;1707.14
1779.55;0;1712.18;415.11;-Infinity;1712.18;1712.18
1819.66;0;1751.47;414.35;-Infinity;1751.47;1751.47
1830.08;0;1761.23;414.35;-Infinity;1761.23;1761.23
1840.42;0;1770.67;414.27;-Infinity;1770.67;1770.67
1850.92;0;1780.5;404.35;-Infinity;1780.5;1780.50
1921.26;0;1844.2;151.75;-Infinity;1844.2;1844.20
2022.02;0;1959.95;678.42;-Infinity;1959.95;1959.95
2034.99;1;2006.99;1620.27;-Infinity;2006.99;2006.99
2052.4;0;1973.28;232.4;-Infinity;1973.28;1973.28
2065.41;1;2033.15;1509.43;-Infinity;2033.15;2033.15
2072.82;0;1991.96;231.98;-Infinity;1991.96;1991.96
2075.83;1;2040.91;1455.21;-Infinity;2040.91;2040.91
2086.25;1;2049.83;1455.19;-Infinity;2049.83;2049.83
2096.33;1;2055.76;1306.08;-Infinity;2055.76;2055.76
2116.55;1;2075.54;1315.98;-Infinity;2075.54;2075.54
2123.03;0;2049.1;435.14;-Infinity;2049.1;2049.10
2126.86;1;2084.83;1315.86;-Infinity;2084.83;2084.83
2133.22;0;2061.21;465.77;-Infinity;2061.21;2061.21
2143.64;0;2069.68;445.33;-Infinity;2069.68;2069.68
2154.06;0;2076.82;374.14;-Infinity;2076.82;2076.82
2244.59;0;2170.58;525.91;-Infinity;2170.58;2170.58
2254.72;0;2170.39;333.04;-Infinity;2170.39;2170.39
2277.55;1;2185.73;150.42;-Infinity;2185.73;2185.73
2287.86;1;2199.05;201.55;-Infinity;2199.05;2199.05
2298.05;1;2212.44;262.91;-Infinity;2212.44;2212.44
2325.26;0;2249.62;566.17;-Infinity;2249.62;2249.62
2375.75;0;2281.67;221.52;-Infinity;2281.67;2281.67
2378.24;1;2281.77;100.65;-Infinity;2281.77;2281.77
2388.78;1;2299.13;271.99;-Infinity;2299.13;2299.13
2398.99;1;2301.49;110.97;-Infinity;2301.49;2301.49
2429.28;1;2343.47;363.8;-Infinity;2343.47;2343.47
2439.38;1;2341.12;141.29;-Infinity;2341.12;2341.12
2476.51;0;2375.99;100.59;-Infinity;2375.99;2375.99
2529.86;1;2425.39;140.93;-Infinity;2425.39;2425.39
2580.35;1;2508.36;929.88;-Infinity;2508.36;2508.36
2584.7;0;2477.15;108.15;-Infinity;2477.15;2477.15
2590.5;1;2534.09;1385.18;-Infinity;2534.09;2534.09
2595.05;0;2509.39;542.58;-Infinity;2509.39;2509.39
2600.84;1;2528.79;929.93;-Infinity;2528.79;2528.79
2611.47;1;2538.72;930.13;-Infinity;2538.72;2538.72
2615.12;0;2523.43;491.78;-Infinity;2523.43;2523.43
2621.68;1;2534;545.79;-Infinity;2534;2534.00
2625.54;0;2531.82;481.73;-Infinity;2531.82;2531.82
2635.96;0;2540.85;380.89;-Infinity;2540.85;2540.85
2692.44;1;2603.44;596.07;-Infinity;2603.44;2603.44
2702.56;1;2585.13;80.48;-Infinity;2585.13;2585.13
2726.38;0;2646.42;895.96;-Infinity;2646.42;2646.42
2736.8;0;2654.03;885.54;-Infinity;2654.03;2654.03
2757.22;0;2671.71;735.12;-Infinity;2671.71;2671.71
2767.64;0;2681.03;694.75;-Infinity;2681.03;2681.03
2773.05;1;2660.65;161.39;-Infinity;2660.65;2660.65
2778.11;0;2684.5;644.72;-Infinity;2684.5;2684.50
2808.09;0;2696.92;212.98;-Infinity;2696.92;2696.92
2818.36;0;2698.27;192.41;-Infinity;2698.27;2698.27
2843.15;1;2739.62;464.64;-Infinity;2739.62;2739.62
2883.5;1;2822.53;1615.9;-Infinity;2822.53;2822.53
2893.56;1;2788.98;494.22;-Infinity;2788.98;2788.98
2903.85;1;2799.06;474.47;-Infinity;2799.06;2799.06
2913.89;1;2808.3;474.47;-Infinity;2808.3;2808.30
2934.31;1;2824.93;404.37;-Infinity;2824.93;2824.93
2964.73;1;2852.68;363.49;-Infinity;2852.68;2852.68
3005.57;1;2875.11;121.77;-Infinity;2875.11;2875.11
3008.56;0;2886.13;281.77;-Infinity;2886.13;2886.13
3038.98;0;2909.52;220.55;-Infinity;2909.52;2909.52
3079.04;0;2983.94;834.38;-Infinity;2983.94;2983.94
3089.08;0;2990.72;763.59;-Infinity;2990.72;2990.72
3099.5;0;2978.29;463.13;-Infinity;2978.29;2978.29
3105.88;1;2971.57;171.15;-Infinity;2971.57;2971.57
3136.3;1;3001.91;171.15;-Infinity;3001.91;3001.91
3196.56;1;3085.63;605.74;-Infinity;3085.63;3085.63
3199.82;0;3089.71;614.8;-Infinity;3089.71;3089.71
3217.02;1;3095.15;514.1;-Infinity;3095.15;3095.15
3220;0;3094.9;451.95;-Infinity;3094.9;3094.90
3230.66;0;3104.83;452.32;-Infinity;3104.83;3104.83
3240.72;0;3113.18;432.34;-Infinity;3113.18;3113.18
3260.77;0;3147.99;645.24;-Infinity;3147.99;3147.99
3267.49;1;3133.75;353.18;-Infinity;3133.75;3133.75
3298.09;1;3188.03;717.69;-Infinity;3188.03;3188.03
3338.41;1;3216.7;645.92;-Infinity;3216.7;3216.70
3351.42;0;3207.08;90.23;-Infinity;3207.08;3207.08
3361.68;0;3238.62;624.47;-Infinity;3238.62;3238.62
3371.57;0;3247.66;613.95;-Infinity;3247.66;3247.66
3402.1;0;3266.61;363.06;-Infinity;3266.61;3266.61
3412.23;0;3276.12;333.15;-Infinity;3276.12;3276.12
3422.52;0;3286.38;333.02;-Infinity;3286.38;3286.38
3462.94;0;3318.78;222.17;-Infinity;3318.78;3318.78
3593.27;0;3455.66;493.35;-Infinity;3455.66;3455.66
3606.55;1;3461.56;267.99;-Infinity;3461.56;3461.56
3633.56;0;3487.63;271.84;-Infinity;3487.63;3487.63
3664.2;0;3517.42;251.58;-Infinity;3517.42;3517.42
3684.62;0;3537.51;261.91;-Infinity;3537.51;3537.51
3714.85;0;3572.88;514.85;-Infinity;3572.88;3572.88
3725.02;0;3582.15;504.72;-Infinity;3582.15;3582.15
3748.15;1;3599.33;141.55;-Infinity;3599.33;3599.33
