#TimeStamp;Runtime;Requests
0.54;0.02;6
2.58;0;1
3.67;0;1
4.71;0;3
5.71;0;1
6.75;0;1
7.8;0;1
9.42;0;1
10.67;0;1
11.69;0;1
12.71;0;1
13.72;0;1
14.92;0;2
15.96;0;1
17.14;0;1
18.16;0;1
19.48;0;2
20.62;0;3
22.98;0;2
24.79;0;1
27.15;0;1
28.43;0;1
29.58;0;1
30.96;0;1
32.65;0;1
33.81;0;2
36.49;0;1
37.91;0;2
38.92;0;1
39.92;0;1
42.63;0;1
43.63;0;2
45.68;0;2
46.73;0;2
48.35;0;1
50.71;0;1
53.34;0;1
56.04;0;1
57.24;0;1
58.5;0;1
65.76;0;1
66.77;0;1
76.04;0;1
77.08;0;1
85.61;0;1
86.84;0;1
96.35;0;1
97.5;0;1
106.46;0;1
107.55;0;1
116.36;0;1
117.43;0;1
126.46;0;1
127.51;0;1
136.16;0;1
137.61;0;1
145.97;0;1
147.52;0;1
156.23;0;1
157.38;0;1
166.82;0;1
168.09;0;1
176.84;0;1
178.09;0;1
186.88;0;1
188.09;0;1
196.82;0;1
198.09;0;1
206.92;0;1
208.06;0;1
211.76;0;1
216.9;0;1
218.22;0;1
219.43;0;1
227;0;1
228.2;0;1
237;0;1
238.09;0;1
246.93;0;1
247.93;0;1
257;0;1
258.09;0;1
266.85;0;1
268.09;0;1
276.96;0;1
278.3;0;1
286.83;0;1
288.19;0;1
296.83;0;1
297.93;0;1
307.02;0;1
308.11;0;1
311.86;0;1
317.29;0;1
318.53;0;1
319.79;0;1
327.44;0;1
328.53;0;1
337.34;0;1
338.65;0;1
347.33;0;1
348.35;0;1
357.49;0;1
358.68;0;1
364.19;0;1
367.49;0;1
368.82;0;1
369.85;0;1
377.44;0;1
378.75;0;1
384.25;0;1
387.76;0;1
388.79;0;2
391.66;0;1
398.26;0;2
408.6;0;2
418.18;0;1
419.27;0;1
423.02;0;1
428.15;0;1
429.41;0;1
430.6;0;1
438.18;0;1
439.44;0;1
448.56;0;1
449.76;0;1
458.6;0;1
459.86;0;1
468.6;0;1
469.86;0;1
478.6;0;1
479.86;0;1
488.6;0;1
489.86;0;1
498.6;0;1
499.86;0;1
505.36;0;1
508.6;0;1
509.95;0;2
512.83;0;1
518.98;0;1
520;0;1
528.98;0;1
530.28;0;1
538.98;0;1
540;0;1
548.98;0;1
550.28;0;1
559.2;0;1
560.42;0;1
564.04;0;1
569.2;0;1
570.32;0;1
571.41;0;1
575.82;0;1
579.42;0;1
580.53;0;1
583.41;0;2
589.42;0;1
593.83;0;1
599.7;0;1
604.25;0;1
610.12;0;1
614.25;0;1
620;0;1
624.67;0;1
630.18;0;1
634.92;0;1
640.42;0;1
644.93;0;1
650.6;0;1
655.34;0;1
660.42;0;1
665.35;0;1
670.6;0;1
675.38;0;1
680.42;0;1
685.4;0;1
690.63;0;1
695.42;0;1
700.42;0;1
705.44;0;1
710.67;0;1
715.46;0;1
720.42;0;1
721.54;0;1
725.71;0;1
731.09;0;1
741.09;0;1
751.09;0;1
761.09;0;1
765.95;0;1
770.57;0;1
772.78;0;1
781.46;0;1
783.87;0;1
791.46;0;1
794.2;0;1
801.88;0;1
804.62;0;1
812.3;0;1
815.04;0;1
822.3;0;1
825.04;0;1
830.7;0;1
832.72;0;1
834.87;0;1
843;0;1
853.16;0;1
863.16;0;1
873.16;0;1
883.16;0;1
893.16;0;1
903.16;0;1
908.02;0;1
912.64;0;1
914.85;0;1
923.53;0;1
925.94;0;1
933.53;0;1
935.94;0;1
943.49;0;1
944.54;0;1
945.63;0;1
948.3;0;1
950.01;0;1
953.16;0;1
954.21;0;1
955.39;0;1
957.44;0;1
958.88;0;1
961.55;0;1
