#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.7;18;0;0;0;0;0;0;0;0;0
599.7;0.69;18;0;0;0;0;0;0;0;0;0
1199.81;0.69;18;0;0;0;0;0;0;0;0;0
1799.66;0.68;18;0;0;0;0;0;0;0;0;0
2399.8;0.68;18;0;0;0;0;0;0;0;0;0
2999.97;0.67;18;0;0;0;0;0;0;0;0;0
3599.61;0.67;18;0;0;0;0;0;0;0;0;0
4199.8;0.66;18;0;0;0;0;0;0;0;0;0
4799.85;0.65;18;0;0;0;0;0;0;0;0;0
5399.82;0.65;18;0;0;0;0;0;0;0;0;0
5999.73;0.64;18;0;0;0;0;0;0;0;0;0
6599.63;0.64;18;0;0;0;0;0;0;0;0;0
7199.72;0.63;18;0;0;0;0;0;0;0;0;0
7799.68;0.62;18;0;0;0;0;0;0;0;0;0
8399.69;0.62;18;0;0;0;0;0;0;0;0;0
8999.72;0.61;18;0;0;0;0;0;0;0;0;0
9599.69;0.61;18;0;0;0;0;0;0;0;0;0
10199.87;0.6;18;0;0;0;0;0;0;0;0;0
10799.93;0.6;18;0;0;0;0;0;0;0;0;0
11399.93;0.6;18;0;0;0;0;0;0;0;0;0
11999.93;0.6;18;0;0;0;0;0;0;0;0;0
12599.93;0.6;18;0;0;0;0;0;0;0;0;0
13199.93;0.6;18;0;0;0;0;0;0;0;0;0
13799.93;0.6;18;0;0;0;0;0;0;0;0;0
14399.93;0.6;18;0;0;0;0;0;0;0;0;0
14999.93;0.6;18;0;0;0;0;0;0;0;0;0
15599.93;0.6;18;0;0;0;0;0;0;0;0;0
16199.93;0.6;18;0;0;0;0;0;0;0;0;0
16799.93;0.6;18;0;0;0;0;0;0;0;0;0
17399.93;0.6;18;0;0;0;0;0;0;0;0;0
17999.93;0.6;18;0;0;0;0;0;0;0;0;0
18599.93;0.6;18;0;0;0;0;0;0;0;0;0
19199.93;0.6;18;0;0;0;0;0;0;0;0;0
19799.93;0.6;18;0;0;0;0;0;0;0;0;0
20399.93;0.6;18;0;0;0;0;0;0;0;0;0
20999.93;0.6;18;0;0;0;0;0;0;0;0;0
21599.93;0.6;18;0;0;0;0;0;0;0;0;0
22199.93;0.6;18;0;0;0;0;0;0;0;0;0
22799.93;0.6;18;0;0;0;0;0;0;0;0;0
23399.93;0.6;18;0;0;0;0;0;0;0;0;0
23999.93;0.6;18;0;0;0;0;0;0;0;0;0
24599.93;0.6;18;0;0;0;0;0;0;0;0;0
25199.93;0.6;18;0;0;0;0;0;0;0;0;0
25799.93;0.6;18;0;0;0;0;0;0;0;0;0
26399.93;0.6;18;0;0;0;0;0;0;0;0;0
26999.93;0.6;18;0;0;0;0;0;0;0;0;0
27599.93;0.6;18;0;0;0;0;0;0;0;0;0
28199.93;0.6;18;0;0;0;0;0;0;0;0;0
28799.93;0.6;18;0;0;0;0;0;0;0;0;0
29399.93;0.6;18;0;0;0;0;0;0;0;0;0
29999.93;0.6;18;0;0;0;0;0;0;0;0;0
