#TimeStamp;Bot;Pod;OutputStation
32.7;3;41;1
42.02;1;75;0
43.06;3;41;1
52.36;1;75;0
53.1;3;41;1
62.32;1;75;0
62.84;3;41;1
72.08;1;75;0
73.15;3;41;1
82.24;1;75;0
83.19;3;41;1
92.42;1;75;0
93.26;3;41;1
102.59;1;75;0
103.58;3;41;1
112.77;1;75;0
113.68;3;41;1
122.42;1;75;0
123.94;3;41;1
132.47;1;75;0
133.74;3;41;1
142.62;1;75;0
143.72;3;41;1
152.59;1;75;0
153.68;3;41;1
162.84;1;75;0
163.68;3;41;1
173.14;1;75;0
173.68;3;41;1
183.02;1;75;0
183.68;3;41;1
192.94;1;75;0
193.72;3;41;1
203.25;1;75;0
203.72;3;41;1
213.26;0;10;0
213.93;3;41;1
222.99;0;10;0
223.65;3;41;1
233.16;0;10;0
233.9;3;41;1
243.24;0;10;0
243.88;3;41;1
253.14;0;10;0
253.72;3;41;1
263.11;0;10;0
263.72;3;41;1
273.16;0;10;0
273.72;3;41;1
283.28;0;10;0
283.84;3;41;1
292.94;0;10;0
293.98;3;41;1
303.25;0;10;0
303.91;3;41;1
313.36;4;38;0
314.02;3;41;1
323.68;4;38;0
324.24;3;41;1
333.77;4;38;0
334.07;3;41;1
343.76;4;38;0
344.24;3;41;1
353.82;4;38;0
354.24;3;41;1
364.23;4;38;0
364.32;1;75;1
374.25;4;38;0
374.29;1;75;1
384.29;4;38;0
384.44;0;10;1
394.42;4;38;0
394.42;0;10;1
404.62;4;38;0
404.62;0;10;1
414.38;4;38;0
414.72;0;10;1
424.53;5;124;0
424.72;0;10;1
434.72;5;124;0
434.76;0;10;1
444.38;5;124;0
445.14;0;10;1
454.76;5;124;0
455.18;0;10;1
464.8;5;124;0
465.18;0;10;1
474.8;5;124;0
475.18;0;10;1
484.8;5;124;0
485.18;0;10;1
494.8;5;124;0
495.18;0;10;1
505.18;5;124;0
505.41;4;38;1
515.18;5;124;0
515.56;4;38;1
525.22;5;124;0
525.74;4;38;1
535.22;5;124;0
535.74;4;38;1
545.22;5;124;0
545.74;4;38;1
555.22;5;124;0
555.98;4;38;1
565.13;2;19;0
566.11;4;38;1
575.32;2;19;0
580.04;5;124;1
585.34;2;19;0
589.84;5;124;1
595.53;2;19;0
600.2;5;124;1
605.83;2;19;0
610.54;5;124;1
616.25;2;19;0
620.62;5;124;1
625.97;2;19;0
631.06;5;124;1
636.29;2;19;0
641.26;5;124;1
646.65;2;19;0
651.3;5;124;1
656.64;2;19;0
661.68;5;124;1
666.65;2;19;0
671.71;5;124;1
676.69;2;19;0
681.73;5;124;1
686.7;2;19;0
691.75;5;124;1
696.72;2;19;0
701.77;5;124;1
706.74;2;19;0
711.79;5;124;1
716.71;2;19;0
726.79;2;19;0
737.03;2;19;0
746.87;2;19;0
756.87;2;19;0
767.04;3;41;0
777.21;3;41;0
780.01;2;19;1
787.18;3;41;0
790.25;2;19;1
797.58;3;41;0
800.58;2;19;1
808;3;41;0
811;2;19;1
818.35;3;41;0
821.26;2;19;1
828.44;3;41;0
838.86;3;41;0
849.06;3;41;0
858.94;3;41;0
868.94;3;41;0
878.94;3;41;0
888.94;3;41;0
898.94;3;41;0
909.11;1;75;0
919.28;1;75;0
922.04;3;41;1
929.25;1;75;0
932.17;3;41;1
939.29;0;10;0
949.43;0;10;0
959.57;4;38;0
969.65;4;38;0
979.8;4;38;0
989.49;5;124;0
992.03;3;168;1
999.84;5;124;0
1001.86;3;168;1
1009.94;5;124;0
1011.68;3;168;1
1019.92;5;124;0
1022.08;3;168;1
1029.85;2;19;0
1032.25;3;168;1
1040;1;50;0
1042.4;3;168;1
1050.05;1;50;0
1052.4;5;124;1
1060.11;1;50;0
1070.53;1;50;0
1081;1;50;0
1091.42;1;50;0
1101.84;1;50;0
1111.92;1;50;0
1122.1;1;50;0
1131.92;1;50;0
1142.1;1;50;0
1151.92;1;50;0
1162.1;1;50;0
1171.92;1;50;0
1182.09;0;10;0
1192.18;0;10;0
1195.26;1;50;1
1202.23;0;10;0
1205.32;1;50;1
1212.08;4;75;0
1222.27;4;75;0
1227.42;0;10;1
1232.69;4;75;0
1237.42;0;10;1
1243.08;4;75;0
1247.48;0;10;1
1252.89;3;168;0
1257.18;1;41;1
1263.15;3;168;0
1267.6;1;41;1
1273.39;5;124;0
1277.73;1;41;1
1283.43;5;124;0
1293.19;5;124;0
1303.45;5;124;0
1313.55;2;19;0
1323.55;0;10;0
1333.18;4;83;0
1343.6;4;83;0
1354.02;4;83;0
1364.44;4;83;0
1374.86;4;83;0
1385.27;4;83;0
1394.98;4;83;0
1405.31;4;83;0
1415.73;4;83;0
1426.15;4;83;0
1436.24;4;83;0
1446.57;4;83;0
1456.99;4;83;0
1467.08;4;83;0
1477.08;4;83;0
1487.08;4;83;0
1497.08;4;83;0
1507.08;4;83;0
1517.08;4;83;0
1527.08;4;83;0
1537.08;4;83;0
1547.08;4;83;0
1557.08;4;83;0
1567.08;4;83;0
1577.08;4;83;0
1587.08;4;83;0
1597.08;4;83;0
1607.08;4;83;0
