#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;38.76;0.09;PP/0,TA/0,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
60;41.05;0.46;PP/0.07,TA/0.08,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
119.9;42.05;0.57;PP/0.11,TA/0.08,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
179.98;42.56;0.63;PP/0.12,TA/0.09,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
239.65;42.66;0.74;PP/0.14,TA/0.12,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
299.85;42.66;0.81;PP/0.15,TA/0.12,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
359.95;42.73;0.88;PP/0.17,TA/0.12,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
419.88;42.88;1.02;PP/0.18,TA/0.16,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
479.78;42.92;1.11;PP/0.2,TA/0.18,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
540;42.92;1.2;PP/0.21,TA/0.19,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
599.59;42.94;1.27;PP/0.22,TA/0.19,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
659.98;42.94;1.36;PP/0.23,TA/0.21,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
719.79;42.94;1.47;PP/0.25,TA/0.24,IS/0.05,PS/0,RB/0.01,OB/0.02,RP/0
779.7;42.93;1.53;PP/0.26,TA/0.24,IS/0.05,PS/0,RB/0.01,OB/0.02,RP/0
839.99;42.93;1.61;PP/0.27,TA/0.26,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
899.89;42.98;1.71;PP/0.28,TA/0.29,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
959.94;42.98;1.81;PP/0.29,TA/0.31,IS/0.07,PS/0,RB/0.01,OB/0.02,RP/0
1019.93;42.99;1.9;PP/0.3,TA/0.34,IS/0.07,PS/0,RB/0.01,OB/0.02,RP/0
1079.98;42.99;1.99;PP/0.32,TA/0.34,IS/0.07,PS/0,RB/0.01,OB/0.02,RP/0
1139.96;43.09;2.05;PP/0.34,TA/0.34,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
1199.89;43.09;2.13;PP/0.36,TA/0.35,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
1259.85;43.09;2.19;PP/0.37,TA/0.35,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
1319.95;43.09;2.27;PP/0.38,TA/0.35,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
1379.97;43.32;2.38;PP/0.4,TA/0.37,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
1439.7;43.32;2.57;PP/0.41,TA/0.51,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
1499.95;43.32;2.82;PP/0.41,TA/0.75,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
1559.97;43.32;3.07;PP/0.41,TA/0.98,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
1619.97;43.32;3.3;PP/0.41,TA/1.2,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
1679.83;43.32;3.54;PP/0.41,TA/1.42,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
1739.92;43.32;3.78;PP/0.41,TA/1.65,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
1800;43.32;4.02;PP/0.41,TA/1.88,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
1860;43.32;4.25;PP/0.41,TA/2.1,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
1919.96;43.32;4.49;PP/0.41,TA/2.32,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
1979.87;43.32;4.73;PP/0.41,TA/2.55,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
2039.99;43.32;4.97;PP/0.41,TA/2.78,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
2099.99;43.34;5.22;PP/0.41,TA/3.01,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
2159.99;43.34;5.45;PP/0.41,TA/3.24,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
2219.79;43.34;5.69;PP/0.41,TA/3.46,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
2279.91;43.34;5.94;PP/0.41,TA/3.69,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
2339.8;43.34;6.17;PP/0.41,TA/3.91,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
2399.81;43.34;6.42;PP/0.41,TA/4.14,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
2459.72;43.32;6.66;PP/0.41,TA/4.37,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
2519.83;43.32;6.92;PP/0.41,TA/4.62,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
2579.95;43.32;7.16;PP/0.41,TA/4.84,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
2639.84;43.32;7.39;PP/0.41,TA/5.06,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
2699.86;43.32;7.63;PP/0.41,TA/5.29,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
2759.77;43.32;7.86;PP/0.41,TA/5.51,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
2819.87;43.32;8.11;PP/0.41,TA/5.75,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
2880;43.32;8.36;PP/0.41,TA/5.98,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
2939.88;43.32;8.59;PP/0.41,TA/6.2,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
2999.9;43.32;8.84;PP/0.41,TA/6.45,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
3059.81;43.34;9.09;PP/0.41,TA/6.67,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
3119.91;43.34;9.33;PP/0.41,TA/6.89,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
3179.62;43.35;9.57;PP/0.41,TA/7.13,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
3239.93;43.36;9.82;PP/0.41,TA/7.36,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
3299.94;43.38;10.07;PP/0.41,TA/7.6,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
3359.85;41.93;10.31;PP/0.41,TA/7.83,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
3419.95;42.07;10.51;PP/0.41,TA/8.01,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
3479.66;42.27;10.7;PP/0.41,TA/8.19,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
3539.97;42.44;10.89;PP/0.41,TA/8.36,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
3599.98;42.6;11.08;PP/0.41,TA/8.54,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
3659.89;42.14;11.27;PP/0.41,TA/8.72,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
3720;42.31;11.48;PP/0.41,TA/8.92,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
3779.7;42.47;11.69;PP/0.41,TA/9.11,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
3839.96;42.63;11.88;PP/0.41,TA/9.3,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
3899.98;42.79;12.08;PP/0.41,TA/9.48,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
3959.93;42.95;12.26;PP/0.41,TA/9.65,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
4019.99;42.18;12.46;PP/0.41,TA/9.83,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
4079.74;42.34;12.66;PP/0.41,TA/10.02,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
4139.79;42.5;12.85;PP/0.41,TA/10.19,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
4199.8;42.66;13.04;PP/0.41,TA/10.38,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
4259.97;42.22;13.23;PP/0.41,TA/10.56,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
4319.81;42.38;13.43;PP/0.41,TA/10.75,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
4379.78;42.54;13.62;PP/0.41,TA/10.93,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
4439.83;42.7;13.81;PP/0.41,TA/11.11,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
4499.84;42.86;14.01;PP/0.41,TA/11.3,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
4559.6;43.08;14.2;PP/0.41,TA/11.48,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
4619.86;42.31;14.39;PP/0.41,TA/11.66,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
4679.83;42.47;14.58;PP/0.41,TA/11.84,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
4739.87;42.63;14.77;PP/0.41,TA/12.01,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
4799.88;42.79;14.97;PP/0.41,TA/12.19,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
4859.64;42.38;15.17;PP/0.41,TA/12.37,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
4919.9;42.55;15.36;PP/0.41,TA/12.55,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
4979.87;42.72;15.55;PP/0.41,TA/12.73,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
5039.91;42.87;15.73;PP/0.41,TA/12.91,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
5099.93;43.04;15.93;PP/0.41,TA/13.1,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
5159.68;42.3;16.14;PP/0.41,TA/13.29,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
5219.94;42.47;16.34;PP/0.41,TA/13.48,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
5279.91;42.62;16.55;PP/0.41,TA/13.67,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
5339.95;42.31;16.75;PP/0.41,TA/13.86,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
5399.97;42.48;16.96;PP/0.41,TA/14.06,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
5459.72;42.45;17.16;PP/0.41,TA/14.25,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
5519.98;42.32;17.37;PP/0.41,TA/14.45,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
5579.95;42.49;17.58;PP/0.41,TA/14.64,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
5640;42.38;17.77;PP/0.41,TA/14.82,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
5699.96;42.54;17.99;PP/0.41,TA/15.03,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
5759.76;42.37;18.19;PP/0.41,TA/15.22,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
5819.98;42.52;18.37;PP/0.41,TA/15.4,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
5879.99;42.4;18.57;PP/0.41,TA/15.58,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
5939.99;42.55;18.77;PP/0.41,TA/15.77,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
5999.79;42.44;18.97;PP/0.41,TA/15.95,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
6059.8;42.52;19.16;PP/0.41,TA/16.13,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
6119.79;42.39;19.35;PP/0.41,TA/16.3,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
6179.79;42.55;19.55;PP/0.41,TA/16.49,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
6239.79;42.42;19.75;PP/0.41,TA/16.67,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
6299.79;42.57;19.95;PP/0.41,TA/16.85,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
6359.8;42.44;20.14;PP/0.41,TA/17.03,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
6419.79;42.61;20.33;PP/0.41,TA/17.21,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
6479.79;42.49;20.52;PP/0.41,TA/17.39,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
6539.79;42.65;20.71;PP/0.41,TA/17.57,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
6599.79;42.53;20.92;PP/0.41,TA/17.76,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
6659.8;42.65;21.11;PP/0.41,TA/17.94,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
6719.79;42.8;21.29;PP/0.41,TA/18.11,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
6779.79;42.97;21.5;PP/0.41,TA/18.3,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
6839.79;43.11;21.69;PP/0.41,TA/18.47,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
6899.79;42.59;21.9;PP/0.41,TA/18.67,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
6959.8;42.57;22.09;PP/0.41,TA/18.86,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
7019.79;42.73;22.28;PP/0.41,TA/19.03,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
7079.79;42.65;22.48;PP/0.41,TA/19.22,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
