#TimeStamp;DistanceTraveled
60;689
119.9;591.07
179.98;276.2
239.65;319.23
299.85;246.89
359.95;232.75
419.88;419.95
479.78;413.64
540;281.26
599.59;266.37
659.98;326.89
719.79;363.59
779.7;282.91
839.99;314.02
899.89;338.26
959.94;328.56
1019.93;291.06
1079.98;382.82
1139.96;267.79
1199.89;260.98
1259.85;260.76
1319.95;338.69
1379.97;517.59
1439.7;281.95
1499.95;7.77
1559.97;0
1619.97;0
1679.83;0
1739.92;0
1800;0
1860;0
1919.96;0
1979.87;0
2039.99;0
2099.99;0
2159.99;0
2219.79;0
2279.91;0
2339.8;0
2399.81;0
2459.72;0
2519.83;0
2579.95;0
2639.84;0
2699.86;0
2759.77;0
2819.87;0
2880;0
2939.88;0
2999.9;0
3059.81;0
3119.91;0
3179.62;0
3239.93;0
3299.94;0
3359.85;0
3419.95;0
3479.66;0
3539.97;0
3599.98;0
3659.89;0
3720;0
3779.7;0
3839.96;0
3899.98;0
3959.93;0
4019.99;0
4079.74;0
4139.79;0
4199.8;0
4259.97;0
4319.81;0
4379.78;0
4439.83;0
4499.84;0
4559.6;0
4619.86;0
4679.83;0
4739.87;0
4799.88;0
4859.64;0
4919.9;0
4979.87;0
5039.91;0
5099.93;0
5159.68;0
5219.94;0
5279.91;0
5339.95;0
5399.97;0
5459.72;0
5519.98;0
5579.95;0
5640;0
5699.96;0
5759.76;0
5819.98;0
5879.99;0
5939.99;0
5999.79;0
6059.8;0
6119.79;0
6179.79;0
6239.79;0
6299.79;0
6359.8;0
6419.79;0
6479.79;0
6539.79;0
6599.79;0
6659.8;0
6719.79;0
6779.79;0
6839.79;0
6899.79;0
6959.8;0
7019.79;0
7079.79;0
7139.79;0
7199.79;0
