#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;39.38;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.94;41.39;0.51;PP/0.06,TA/0.18,IS/0.01,PS/0,RB/0,OB/0.02,RP/0
119.78;42.12;0.65;PP/0.08,TA/0.18,IS/0.05,PS/0,RB/0,OB/0.03,RP/0
179.77;42.59;0.76;PP/0.09,TA/0.18,IS/0.09,PS/0,RB/0,OB/0.05,RP/0
239.88;43.19;0.92;PP/0.09,TA/0.18,IS/0.17,PS/0,RB/0,OB/0.07,RP/0
299.68;43.5;1.13;PP/0.1,TA/0.19,IS/0.3,PS/0,RB/0,OB/0.11,RP/0
360;43.76;1.36;PP/0.1,TA/0.19,IS/0.44,PS/0,RB/0.01,OB/0.14,RP/0
419.89;44.1;1.59;PP/0.11,TA/0.22,IS/0.58,PS/0,RB/0.01,OB/0.19,RP/0
479.68;44.1;1.66;PP/0.11,TA/0.22,IS/0.61,PS/0,RB/0.01,OB/0.19,RP/0
539.71;44.15;1.72;PP/0.12,TA/0.22,IS/0.64,PS/0,RB/0.01,OB/0.19,RP/0
599.98;44.15;1.79;PP/0.12,TA/0.22,IS/0.67,PS/0,RB/0.01,OB/0.19,RP/0
659.78;44.15;1.86;PP/0.13,TA/0.22,IS/0.71,PS/0,RB/0.01,OB/0.2,RP/0
719.88;44.2;1.93;PP/0.14,TA/0.22,IS/0.74,PS/0,RB/0.01,OB/0.2,RP/0
779.84;44.2;2.01;PP/0.15,TA/0.22,IS/0.78,PS/0,RB/0.01,OB/0.2,RP/0
839.97;44.33;2.14;PP/0.16,TA/0.26,IS/0.81,PS/0,RB/0.01,OB/0.2,RP/0
899.6;44.33;2.21;PP/0.17,TA/0.26,IS/0.84,PS/0,RB/0.01,OB/0.21,RP/0
959.74;44.34;2.32;PP/0.18,TA/0.3,IS/0.87,PS/0,RB/0.01,OB/0.21,RP/0
1019.68;44.42;2.37;PP/0.18,TA/0.3,IS/0.89,PS/0,RB/0.01,OB/0.21,RP/0
1079.96;44.43;2.46;PP/0.19,TA/0.31,IS/0.93,PS/0,RB/0.01,OB/0.21,RP/0
1139.87;44.43;2.51;PP/0.2,TA/0.31,IS/0.96,PS/0,RB/0.01,OB/0.21,RP/0
1199.88;44.43;2.56;PP/0.2,TA/0.31,IS/0.98,PS/0,RB/0.01,OB/0.21,RP/0
1259.92;44.43;2.62;PP/0.2,TA/0.31,IS/1.01,PS/0,RB/0.01,OB/0.22,RP/0
1319.8;44.47;2.72;PP/0.22,TA/0.33,IS/1.04,PS/0,RB/0.01,OB/0.22,RP/0
1379.87;43.36;2.82;PP/0.23,TA/0.35,IS/1.06,PS/0,RB/0.01,OB/0.23,RP/0
1439.94;43.36;2.88;PP/0.23,TA/0.35,IS/1.09,PS/0,RB/0.01,OB/0.23,RP/0
1499.71;43.36;2.95;PP/0.24,TA/0.35,IS/1.13,PS/0,RB/0.01,OB/0.23,RP/0
