#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;37.96;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.96;39.29;0.27;PP/0.05,TA/0.02,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.99;39.34;0.33;PP/0.05,TA/0.02,IS/0.02,PS/0,RB/0,OB/0.02,RP/0
179.8;39.79;0.38;PP/0.06,TA/0.02,IS/0.03,PS/0,RB/0,OB/0.03,RP/0
239.99;40.04;0.44;PP/0.06,TA/0.02,IS/0.06,PS/0,RB/0.01,OB/0.04,RP/0
299.93;40.13;0.5;PP/0.07,TA/0.02,IS/0.08,PS/0,RB/0.01,OB/0.05,RP/0
359.99;40.46;0.59;PP/0.07,TA/0.02,IS/0.12,PS/0,RB/0.01,OB/0.06,RP/0
419.74;40.69;0.64;PP/0.08,TA/0.02,IS/0.15,PS/0,RB/0.01,OB/0.07,RP/0
479.76;40.7;0.68;PP/0.08,TA/0.02,IS/0.16,PS/0,RB/0.01,OB/0.07,RP/0
539.99;40.84;0.71;PP/0.09,TA/0.02,IS/0.17,PS/0,RB/0.01,OB/0.07,RP/0
599.62;40.84;0.75;PP/0.09,TA/0.02,IS/0.18,PS/0,RB/0.01,OB/0.07,RP/0
659.95;40.93;0.79;PP/0.1,TA/0.02,IS/0.2,PS/0,RB/0.01,OB/0.07,RP/0
719.77;40.93;0.83;PP/0.11,TA/0.02,IS/0.21,PS/0,RB/0.01,OB/0.07,RP/0
779.6;41.03;0.86;PP/0.11,TA/0.02,IS/0.22,PS/0,RB/0.01,OB/0.08,RP/0
839.9;41.03;0.89;PP/0.12,TA/0.02,IS/0.23,PS/0,RB/0.01,OB/0.08,RP/0
899.65;41.03;0.92;PP/0.13,TA/0.02,IS/0.24,PS/0,RB/0.01,OB/0.08,RP/0
959.98;41.03;0.95;PP/0.13,TA/0.02,IS/0.25,PS/0,RB/0.01,OB/0.08,RP/0
1019.92;41.03;0.98;PP/0.13,TA/0.02,IS/0.27,PS/0,RB/0.01,OB/0.08,RP/0
1079.66;41.04;1.02;PP/0.14,TA/0.02,IS/0.28,PS/0,RB/0.01,OB/0.08,RP/0
1139.7;41.04;1.05;PP/0.14,TA/0.02,IS/0.29,PS/0,RB/0.01,OB/0.08,RP/0
1199.76;41.06;1.08;PP/0.14,TA/0.02,IS/0.3,PS/0,RB/0.01,OB/0.09,RP/0
1259.99;41.06;1.11;PP/0.15,TA/0.02,IS/0.31,PS/0,RB/0.01,OB/0.09,RP/0
1319.72;41.06;1.13;PP/0.15,TA/0.03,IS/0.32,PS/0,RB/0.01,OB/0.09,RP/0
1379.92;41.07;1.17;PP/0.16,TA/0.03,IS/0.34,PS/0,RB/0.01,OB/0.09,RP/0
1439.97;41.07;1.21;PP/0.17,TA/0.03,IS/0.35,PS/0,RB/0.01,OB/0.09,RP/0
1499.72;41.13;1.25;PP/0.18,TA/0.03,IS/0.36,PS/0,RB/0.01,OB/0.09,RP/0
1559.98;41.13;1.28;PP/0.18,TA/0.03,IS/0.37,PS/0,RB/0.01,OB/0.09,RP/0
1619.96;41.14;1.31;PP/0.18,TA/0.03,IS/0.38,PS/0,RB/0.01,OB/0.09,RP/0
1679.87;41.14;1.33;PP/0.18,TA/0.03,IS/0.38,PS/0,RB/0.01,OB/0.09,RP/0
1739.83;41.14;1.36;PP/0.19,TA/0.03,IS/0.39,PS/0,RB/0.01,OB/0.09,RP/0
1799.86;41.19;1.39;PP/0.19,TA/0.03,IS/0.4,PS/0,RB/0.01,OB/0.09,RP/0
1859.89;41.19;1.43;PP/0.2,TA/0.03,IS/0.41,PS/0,RB/0.01,OB/0.09,RP/0
1919.74;41.21;1.47;PP/0.21,TA/0.03,IS/0.43,PS/0,RB/0.01,OB/0.1,RP/0
1979.81;41.2;1.51;PP/0.21,TA/0.03,IS/0.44,PS/0,RB/0.01,OB/0.1,RP/0
2039.99;41.22;1.53;PP/0.21,TA/0.03,IS/0.45,PS/0,RB/0.01,OB/0.1,RP/0
2099.6;41.22;1.56;PP/0.21,TA/0.03,IS/0.46,PS/0,RB/0.01,OB/0.1,RP/0
2159.84;41.25;1.6;PP/0.22,TA/0.03,IS/0.47,PS/0,RB/0.01,OB/0.1,RP/0
2219.96;41.25;1.63;PP/0.23,TA/0.03,IS/0.48,PS/0,RB/0.01,OB/0.1,RP/0
2279.71;41.27;1.67;PP/0.24,TA/0.03,IS/0.5,PS/0,RB/0.01,OB/0.11,RP/0
2339.97;41.27;1.69;PP/0.24,TA/0.03,IS/0.5,PS/0,RB/0.01,OB/0.11,RP/0
2399.95;41.27;1.71;PP/0.24,TA/0.03,IS/0.51,PS/0,RB/0.01,OB/0.11,RP/0
2459.76;41.29;1.74;PP/0.24,TA/0.03,IS/0.52,PS/0,RB/0.01,OB/0.11,RP/0
2519.81;41.29;1.78;PP/0.25,TA/0.03,IS/0.53,PS/0,RB/0.01,OB/0.11,RP/0
