#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.96;0;0;0;2;0/59.96;0/59.96,1/59.96;0/0;0/59.96,1/59.96;0/0;0/38,1/38;0/0;0/40,1/42;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
119.99;0;5;0;2;0/119.99;0/90.61,1/76.7;0/0;0/119.99,1/119.99;0/0;0/35,1/34;0/0;0/36,1/37;0/0;0/0,1/0;0/0;0/2,1/3;0/0;0/4,1/5
179.8;0;6;0;2;0/179.8;0/121.27,1/77.77;0/0;0/179.8,1/179.8;0/0;0/32,1/27;0/0;0/34,1/31;0/0;0/0,1/0;0/0;0/3,1/3;0/0;0/6,1/11
239.99;0;11;0;2;0/239.99;0/135.9,1/79;0/0;0/239.99,1/239.99;0/0;0/25,1/23;0/0;0/29,1/25;0/0;0/0,1/0;0/0;0/5,1/6;0/0;0/11,1/17
299.93;0;15;0;2;0/299.93;0/136.7,1/103.36;0/0;0/299.93,1/299.93;0/0;0/21,1/21;0/0;0/26,1/22;0/0;0/0,1/0;0/0;0/6,1/9;0/0;0/17,1/20
359.99;0;24;0;2;0/359.99;0/138.69,1/123.65;0/0;0/359.99,1/359.99;0/0;0/24,1/19;0/0;0/27,1/20;0/0;0/0,1/0;0/0;0/11,1/13;0/0;0/23,1/25
419.74;0;29;0;2;0/419.74;0/139.72,1/135.3;0/0;0/419.74,1/419.74;0/0;0/17,1/23;0/0;0/21,1/25;0/0;0/0,1/0;0/0;0/14,1/15;0/0;0/29,1/29
479.76;0;30;0;2;0/479.76;0/142.6,1/155.14;0/0;0/479.76,1/479.76;0/0;0/18,1/33;0/0;0/23,1/33;0/0;0/0,1/0;0/0;0/14,1/16;0/0;0/35,1/33
539.99;0;36;0;2;0/539.99;0/143.78,1/205.44;0/0;0/539.99,1/539.99;0/0;0/17,1/29;0/0;0/20,1/31;0/0;0/0,1/0;0/0;0/18,1/18;0/0;0/41,1/35
599.62;0;45;0;2;0/599.62;0/145.91,1/208.24;0/0;0/599.62,1/599.62;0/0;0/21,1/23;0/0;0/22,1/26;0/0;0/0,1/0;0/0;0/23,1/22;0/0;0/47,1/40
659.95;0;50;0;2;0/659.95;0/148.4,1/217.33;0/0;0/659.95,1/659.95;0/0;0/29,1/18;0/0;0/31,1/21;0/0;0/0,1/0;0/0;0/25,1/25;0/0;0/53,1/45
719.77;0;59;0;2;0/719.77;0/155.05,1/221.58;0/0;0/719.77,1/719.77;0/0;0/26,1/15;0/0;0/29,1/18;0/0;0/0,1/0;0/0;0/29,1/30;0/0;0/58,1/51
779.6;0;63;0;2;0/779.6;0/155.82,1/223.78;0/0;0/779.6,1/779.6;0/0;0/21,1/16;0/0;0/23,1/20;0/0;0/0,1/0;0/0;0/31,1/32;0/0;0/64,1/57
839.9;0;71;0;2;0/839.9;0/162.74,1/225.78;0/0;0/839.9,1/839.9;0/0;0/19,1/16;0/0;0/21,1/19;0/0;0/0,1/0;0/0;0/35,1/36;0/0;0/70,1/63
899.65;0;76;0;2;0/899.65;0/163.31,1/227.67;0/0;0/899.65,1/899.65;0/0;0/15,1/17;0/0;0/19,1/19;0/0;0/0,1/0;0/0;0/37,1/39;0/0;0/75,1/69
959.98;0;81;0;2;0/959.98;0/164.95,1/229.41;0/0;0/959.98,1/959.98;0/0;0/19,1/16;0/0;0/22,1/19;0/0;0/0,1/0;0/0;0/40,1/41;0/0;0/81,1/75
1019.92;0;86;0;2;0/1019.92;0/166.8,1/231.13;0/0;0/1019.92,1/1019.92;0/0;0/20,1/16;0/0;0/22,1/19;0/0;0/0,1/0;0/0;0/42,1/44;0/0;0/87,1/81
1079.66;0;93;0;2;0/1079.66;0/174.97,1/238.51;0/0;0/1079.66,1/1079.66;0/0;0/15,1/16;0/0;0/19,1/17;0/0;0/0,1/0;0/0;0/45,1/48;0/0;0/93,1/86
1139.7;0;98;0;2;0/1139.7;0/176.37,1/265.68;0/0;0/1139.7,1/1139.7;0/0;0/17,1/18;0/0;0/20,1/20;0/0;0/0,1/0;0/0;0/48,1/50;0/0;0/99,1/89
1199.76;0;105;0;2;0/1199.76;0/177.95,1/269.62;0/0;0/1199.76,1/1199.76;0/0;0/20,1/13;0/0;0/22,1/17;0/0;0/0,1/0;0/0;0/52,1/53;0/0;0/104,1/95
1259.99;0;107;0;2;0/1259.99;0/208.71,1/271.54;0/0;0/1259.99,1/1259.99;0/0;0/21,1/16;0/0;0/22,1/21;0/0;0/0,1/0;0/0;0/53,1/54;0/0;0/107,1/101
1319.72;0;111;0;2;0/1319.72;0/248.87,1/273.05;0/0;0/1319.72,1/1319.72;0/0;0/22,1/14;0/0;0/23,1/18;0/0;0/0,1/0;0/0;0/55,1/56;0/0;0/109,1/107
1379.92;0;117;0;2;0/1379.92;0/259.92,1/274.34;0/0;0/1379.92,1/1379.92;0/0;0/15,1/20;0/0;0/18,1/23;0/0;0/0,1/0;0/0;0/58,1/59;0/0;0/114,1/113
1439.97;0;126;0;2;0/1439.97;0/280.04,1/275.73;0/0;0/1439.97,1/1439.97;0/0;0/17,1/19;0/0;0/19,1/20;0/0;0/0,1/0;0/0;0/62,1/64;0/0;0/119,1/119
1499.72;0;132;0;2;0/1499.72;0/305.88,1/281.07;0/0;0/1499.72,1/1499.72;0/0;0/18,1/15;0/0;0/20,1/18;0/0;0/0,1/0;0/0;0/65,1/67;0/0;0/122,1/125
1559.98;0;138;0;2;0/1559.98;0/307.69,1/282.08;0/0;0/1559.98,1/1559.98;0/0;0/19,1/15;0/0;0/23,1/15;0/0;0/0,1/0;0/0;0/67,1/71;0/0;0/128,1/131
1619.96;0;143;0;2;0/1619.96;0/308.69,1/312.89;0/0;0/1619.96,1/1619.96;0/0;0/15,1/18;0/0;0/20,1/19;0/0;0/0,1/0;0/0;0/70,1/73;0/0;0/134,1/133
1679.87;0;147;0;2;0/1679.87;0/310.17,1/361.71;0/0;0/1679.87,1/1679.87;0/0;0/16,1/16;0/0;0/20,1/17;0/0;0/0,1/0;0/0;0/72,1/75;0/0;0/140,1/135
1739.83;0;149;0;2;0/1739.83;0/312.27,1/393.21;0/0;0/1739.83,1/1739.83;0/0;0/15,1/18;0/0;0/19,1/18;0/0;0/0,1/0;0/0;0/73,1/76;0/0;0/146,1/137
1799.86;0;153;0;2;0/1799.86;0/314.04,1/415.02;0/0;0/1799.86,1/1799.86;0/0;0/18,1/16;0/0;0/19,1/20;0/0;0/0,1/0;0/0;0/76,1/77;0/0;0/152,1/141
1859.89;0;161;0;2;0/1859.89;0/326.41,1/416.06;0/0;0/1859.89,1/1859.89;0/0;0/15,1/16;0/0;0/18,1/18;0/0;0/0,1/0;0/0;0/79,1/82;0/0;0/157,1/147
1919.74;0;166;0;2;0/1919.74;0/328.56,1/417.48;0/0;0/1919.74,1/1919.74;0/0;0/15,1/14;0/0;0/18,1/16;0/0;0/0,1/0;0/0;0/82,1/84;0/0;0/163,1/153
1979.81;0;172;0;2;0/1979.81;0/329.58,1/421.01;0/0;0/1979.81,1/1979.81;0/0;0/21,1/20;0/0;0/25,1/22;0/0;0/0,1/0;0/0;0/85,1/87;0/0;0/168,1/159
2039.99;0;174;0;2;0/2039.99;0/331.35,1/423.3;0/0;0/2039.99,1/2039.99;0/0;0/15,1/20;0/0;0/19,1/22;0/0;0/0,1/0;0/0;0/86,1/88;0/0;0/174,1/165
2099.6;0;182;0;2;0/2099.6;0/332.1,1/428.61;0/0;0/2099.6,1/2099.6;0/0;0/13,1/25;0/0;0/16,1/26;0/0;0/0,1/0;0/0;0/90,1/92;0/0;0/180,1/171
2159.84;0;188;0;2;0/2159.84;0/334.01,1/429.85;0/0;0/2159.84,1/2159.84;0/0;0/15,1/21;0/0;0/18,1/23;0/0;0/0,1/0;0/0;0/93,1/95;0/0;0/186,1/177
2219.96;0;196;0;2;0/2219.96;0/340.38,1/431.45;0/0;0/2219.96,1/2219.96;0/0;0/16,1/18;0/0;0/18,1/20;0/0;0/0,1/0;0/0;0/97,1/99;0/0;0/192,1/183
2279.71;0;203;0;2;0/2279.71;0/342.54,1/444.89;0/0;0/2279.71,1/2279.71;0/0;0/19,1/18;0/0;0/23,1/19;0/0;0/0,1/0;0/0;0/100,1/103;0/0;0/198,1/187
2339.97;0;206;0;2;0/2339.97;0/343.42,1/492.33;0/0;0/2339.97,1/2339.97;0/0;0/20,1/16;0/0;0/23,1/18;0/0;0/0,1/0;0/0;0/102,1/104;0/0;0/204,1/188
2399.95;0;212;0;2;0/2399.95;0/345.21,1/506.35;0/0;0/2399.95,1/2399.95;0/0;0/17,1/15;0/0;0/21,1/16;0/0;0/0,1/0;0/0;0/104,1/108;0/0;0/210,1/193
2459.76;0;217;0;2;0/2459.76;0/345.83,1/526.76;0/0;0/2459.76,1/2459.76;0/0;0/16,1/21;0/0;0/18,1/24;0/0;0/0,1/0;0/0;0/108,1/109;0/0;0/216,1/197
2519.81;0;225;0;2;0/2519.81;0/355.46,1/528.69;0/0;0/2519.81,1/2519.81;0/0;0/17,1/29;0/0;0/20,1/30;0/0;0/0,1/0;0/0;0/112,1/113;0/0;0/221,1/203
2579.67;0;231;0;2;0/2579.67;0/356.43,1/538.2;0/0;0/2579.67,1/2579.67;0/0;0/11,1/26;0/0;0/14,1/28;0/0;0/0,1/0;0/0;0/115,1/116;0/0;0/227,1/208
2639.91;0;239;0;2;0/2639.91;0/366.89,1/542.35;0/0;0/2639.91,1/2639.91;0/0;0/17,1/26;0/0;0/18,1/29;0/0;0/0,1/0;0/0;0/119,1/120;0/0;0/232,1/214
2699.72;0;244;0;2;0/2699.72;0/400.83,1/543.67;0/0;0/2699.72,1/2699.72;0/0;0/16,1/24;0/0;0/20,1/26;0/0;0/0,1/0;0/0;0/121,1/123;0/0;0/234,1/220
2759.97;0;252;0;2;0/2759.97;0/410.02,1/557.17;0/0;0/2759.97,1/2759.97;0/0;0/16,1/19;0/0;0/18,1/21;0/0;0/0,1/0;0/0;0/126,1/126;0/0;0/240,1/225
2819.81;0;257;0;2;0/2819.81;0/442.23,1/558.37;0/0;0/2819.81,1/2819.81;0/0;0/21,1/19;0/0;0/24,1/21;0/0;0/0,1/0;0/0;0/128,1/129;0/0;0/242,1/231
2879.81;0;260;0;2;0/2879.81;0/447.68,1/560.2;0/0;0/2879.81,1/2879.81;0/0;0/19,1/18;0/0;0/24,1/18;0/0;0/0,1/0;0/0;0/129,1/131;0/0;0/248,1/237
