#TimeStamp;Bot;Pod;OutputStation
59.42;7;262;1
69.46;9;124;0
79.49;9;124;0
89.63;7;262;0
106.99;9;124;1
108.39;3;54;0
117.19;9;124;1
118.43;3;54;0
127.08;9;124;1
128.49;8;352;0
137.2;2;379;1
138.2;0;187;0
147.2;7;262;1
148.53;5;18;0
157.18;7;262;1
158.29;5;18;0
167.24;7;262;1
168.41;5;18;0
177.26;3;54;1
178.4;10;282;0
187.26;3;54;1
188.19;4;1;0
197.21;8;352;1
198.32;4;1;0
207.3;8;352;1
208.27;6;126;0
217.26;8;352;1
218.54;6;126;0
227.23;1;414;1
228.52;6;126;0
237.34;1;414;1
238.55;6;126;0
247.64;1;414;1
248.23;11;115;0
257.6;0;187;1
258.6;9;124;0
267.76;0;187;1
268.68;9;124;0
277.86;5;18;1
278.91;9;124;0
287.99;10;282;1
289.08;9;124;0
298.03;4;1;1
298.92;2;379;0
307.98;6;126;1
309.1;2;379;0
317.91;11;115;1
318.95;2;379;0
328;11;115;1
329.03;7;262;0
337.83;11;115;1
338.96;7;262;0
347.91;11;115;1
348.95;3;54;0
358.08;9;124;1
359.11;3;54;0
368.28;9;124;1
368.91;3;54;0
378.44;9;124;1
378.83;3;54;0
388.76;9;124;1
388.83;8;352;0
398.8;2;379;1
399.15;1;414;0
408.84;3;54;1
409.18;1;414;0
418.69;8;352;1
419.22;1;414;0
429.53;0;187;0
439.42;5;18;0
444.69;1;414;1
449.43;5;18;0
454.69;0;187;1
459.34;5;18;0
468.41;7;74;1
469.45;10;282;0
478.33;7;74;1
479.64;4;1;0
488.51;5;18;1
490;4;1;0
498.27;10;282;1
500.42;6;126;0
508.33;10;282;1
510.37;6;126;0
518.55;4;1;1
520.6;11;115;0
528.6;4;1;1
530.51;9;124;0
538.68;4;1;1
540.69;2;379;0
548.57;4;1;1
550.58;2;379;0
558.57;6;126;1
560.46;3;54;0
568.72;11;115;1
570.73;8;352;0
579.08;9;124;1
580.87;8;352;0
588.97;3;54;1
590.91;1;414;0
599.14;2;379;1
601.16;1;414;0
609.25;8;352;1
611.12;1;414;0
621.26;1;414;0
630.92;1;414;0
641.14;0;187;0
651.03;7;74;0
654.3;1;414;1
661.25;5;18;0
664.3;1;414;1
671.33;5;18;0
674;0;187;1
681.71;5;18;0
684.35;7;74;1
691.76;5;18;0
694.22;7;74;1
702.18;5;18;0
712.22;5;18;0
722.43;10;282;0
732.56;10;282;0
735.61;5;18;1
742.22;4;1;0
752.63;6;126;0
758.29;10;282;1
762.83;6;126;0
768.23;10;282;1
772.69;11;115;0
778.48;10;282;1
782.53;9;124;0
788.77;10;282;1
792.57;3;54;0
798.9;10;282;1
802.57;2;379;0
809.28;10;282;1
812.88;2;379;0
819.27;4;1;1
822.79;2;379;0
829.33;4;1;1
832.86;8;352;0
839.69;4;1;1
842.92;8;352;0
849.87;6;126;1
852.91;8;352;0
860;6;126;1
862.81;1;414;0
869.89;11;115;1
873.02;1;414;0
880.21;3;54;1
883.08;1;414;0
890.56;2;379;1
893.21;1;414;0
900.46;2;379;1
903.08;0;187;0
910.22;8;352;1
913.01;7;74;0
920.42;8;352;1
923.24;5;18;0
930.37;1;414;1
933.19;5;18;0
940.6;0;187;1
943.31;10;282;0
950.95;7;74;1
953.32;9;65;0
963.37;9;65;0
973.22;9;65;0
983.41;6;126;0
993.52;6;126;0
996.6;9;65;1
1003.35;6;126;0
1013.26;6;126;0
1023.23;11;115;0
1033.25;11;115;0
1036.33;6;126;1
1043.41;3;54;0
1046.44;5;168;1
1053.34;2;379;0
1060.17;11;115;1
1063.55;4;313;0
1070.3;3;54;1
1073.61;8;352;0
1080.36;3;54;1
1083.63;8;352;0
1090.54;3;54;1
1093.63;8;352;0
1100.46;3;54;1
1103.63;0;187;0
1110.6;2;379;1
1113.64;0;187;0
1120.64;4;313;1
1123.69;7;74;0
1130.66;4;313;1
1133.73;1;414;0
1140.61;8;352;1
1143.73;1;414;0
1150.77;8;352;1
1153.78;9;65;0
1161.16;0;187;1
1164.19;9;65;0
1171.21;7;74;1
1173.85;9;65;0
1181.25;6;216;1
1184.23;9;65;0
1191.29;1;414;1
1194.12;9;65;0
1201.55;1;414;1
1204.23;9;65;0
1211.39;1;414;1
1214.11;10;121;0
1223.86;10;121;0
1233.89;5;168;0
1244.29;5;168;0
1246.68;10;121;1
1254.34;5;168;0
1264.53;11;115;0
1274.76;11;115;0
1278.39;5;168;1
1284.79;11;115;0
1295.03;11;115;0
1304.82;11;115;0
1314.98;3;54;0
1325.1;2;379;0
1328.16;11;115;1
1335.17;4;313;0
1340;3;54;1
1345.32;4;313;0
1350.95;2;379;1
1355.5;4;313;0
1361.01;2;379;1
1365.18;4;313;0
1370.97;2;379;1
1375.54;4;313;0
1381.01;2;379;1
1385.56;4;313;0
1390.93;2;379;1
1395.96;8;352;0
1400.99;2;379;1
1406.05;8;352;0
1410.72;2;379;1
1416.3;8;352;0
1421.02;9;37;1
1426.4;8;352;0
1430.81;4;313;1
1436.72;0;187;0
1446.76;0;187;0
1453.46;8;352;1
1456.78;0;187;0
1463.58;8;352;1
1466.78;7;74;0
1473.78;8;352;1
1476.83;6;216;0
1483.77;8;352;1
1486.86;6;216;0
1493.94;8;352;1
1496.85;1;414;0
1504.02;8;352;1
1507.05;1;414;0
1513.86;0;187;1
1517.06;10;121;0
1523.72;7;74;1
1527.11;5;168;0
1534.06;7;74;1
1537.53;5;168;0
1544.14;6;216;1
1547.53;5;168;0
1554.39;10;121;1
1557.53;3;54;0
1564.48;10;121;1
1567.72;3;54;0
1574.72;10;121;1
1577.65;3;54;0
1584.94;1;414;1
1587.65;3;54;0
1595.09;1;414;1
1597.41;3;54;0
1607.61;3;54;0
1617.53;11;368;0
1627.77;4;313;0
1631.36;3;54;1
1637.54;4;313;0
1641.98;11;368;1
1647.83;4;313;0
1657.87;9;37;0
1667.95;9;37;0
1675.12;4;313;1
1677.71;2;379;0
1687.68;8;352;0
1691.77;9;37;1
1697.95;0;187;0
1701.83;9;37;1
1707.98;0;187;0
1711.49;9;37;1
1717.87;0;187;0
1721.89;2;379;1
1728;7;74;0
1731.91;8;352;1
1738.09;7;74;0
1745.45;0;187;1
1748.5;7;74;0
1758.44;7;74;0
1768.54;6;216;0
1779;6;216;0
1781.35;7;74;1
1789.18;6;216;0
1799.21;10;121;0
1809.4;10;121;0
1812.07;6;216;1
1819.2;10;121;0
1822.1;6;216;1
1829.44;1;414;0
1839.22;1;414;0
1842.28;10;121;1
1849.34;5;30;0
1852.24;10;121;1
1859.53;5;30;0
1862.35;10;121;1
1869.49;5;30;0
1872.47;1;414;1
1879.44;3;54;0
1889.8;11;368;0
1893.31;5;30;1
1899.85;4;313;0
1905;3;54;1
1909.6;9;37;0
1917.28;11;368;1
1920;9;37;0
1927.32;4;313;1
1930.22;2;379;0
1937.02;4;313;1
1940.27;8;352;0
1947.3;4;313;1
1950.39;0;187;0
1957.33;4;313;1
1960.43;7;74;0
1967.39;4;313;1
1970.61;6;216;0
1977.43;9;37;1
1980.74;1;414;0
1987.49;2;379;1
1991.05;5;30;0
1997.9;8;352;1
2001.09;3;54;0
2007.85;0;187;1
2011.49;10;112;0
2017.94;6;216;1
2028.01;7;74;1
2038.12;5;30;1
2048.19;11;372;1
