#TimeStamp;Runtime;Requests
0.88;0.02;18
1.88;0;1
2.93;0;2
4.02;0;6
5.02;0;2
6.06;0;4
7.11;0;2
8.14;0;2
9.18;0;6
10.43;0;1
11.64;0;5
12.72;0;2
13.77;0;4
14.78;0;3
15.81;0;2
16.86;0;2
17.97;0;5
19.01;0;4
20.1;0;4
21.1;0;6
22.1;0;3
23.12;0;3
24.18;0;2
25.27;0;5
26.3;0;6
27.39;0;2
28.4;0;2
29.55;0;7
30.76;0;3
31.81;0;2
33.01;0;3
34.13;0;3
35.31;0;2
36.43;0;3
37.52;0;1
38.75;0;4
39.93;0;1
41.02;0;2
42.25;0;3
43.56;0;5
44.69;0;2
45.87;0;4
46.96;0;2
48.1;0;3
49.37;0;5
50.4;0;1
51.42;0;2
52.92;0;1
54.01;0;4
55.25;0;1
56.34;0;1
57.4;0;1
58.8;0;3
59.9;0;3
60.94;0;1
62.35;0;1
63.4;0;1
64.46;0;3
65.76;0;1
67.33;0;1
68.96;0;1
73.41;0;1
75.57;0;1
78.52;0;1
83.19;0;1
85.38;0;1
88.96;0;1
93.57;0;1
95.79;0;1
99;0;1
103.57;0;1
105.59;0;1
109;0;1
113.57;0;1
115.79;0;1
119;0;1
123.57;0;1
125.79;0;1
129;0;1
133.57;0;1
135.79;0;1
139;0;1
143.57;0;1
145.79;0;1
149;0;1
153.57;0;1
155.54;0;1
159;0;1
163.57;0;1
166.12;0;1
169;0;1
173.57;0;1
176.55;0;1
179;0;1
183.57;0;1
186.55;0;1
189.42;0;1
193.57;0;1
196.59;0;1
199.42;0;1
203.57;0;1
206.55;0;1
209.42;0;1
213.57;0;1
216.48;0;1
219.42;0;1
223.63;0;1
226.59;0;1
229.37;0;1
233.63;0;1
236.61;0;1
239.32;0;1
243.57;0;1
246.65;0;1
249.44;0;1
253.63;0;1
256.65;0;1
259.44;0;1
263.78;0;1
266.65;0;1
269.44;0;1
273.78;0;1
276.61;0;1
279.44;0;1
283.78;0;1
286.65;0;1
289.65;0;1
293.79;0;1
296.65;0;1
299.65;0;1
303.82;0;1
306.65;0;1
309.65;0;1
313.83;0;1
316.39;0;1
319.65;0;1
323.87;0;1
326.78;0;1
329.68;0;1
333.87;0;1
336.78;0;1
339.68;0;1
343.87;0;1
346.68;0;1
348.7;0;1
349.73;0;1
353.42;0;1
356.78;0;1
358;0;1
359.58;0;1
363.51;0;1
366.78;0;1
369.8;0;1
373.75;0;1
376.78;0;1
380.24;0;1
383.75;0;1
386.87;0;1
390.24;0;1
393.79;0;1
396.87;0;1
400.24;0;1
403.79;0;1
406.87;0;1
410.24;0;1
413.79;0;1
416.87;0;1
420.29;0;1
423.99;0;1
426.87;0;1
430.37;0;1
433.99;0;1
436.87;0;1
440.37;0;1
443.99;0;1
446.87;0;1
450.37;0;1
453.99;0;1
456.88;0;1
460.37;0;1
464;0;1
467.12;0;1
470.62;0;1
474.12;0;1
477.12;0;1
480.62;0;1
