#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/6,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.64;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
119.69;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
179.69;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
239.9;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
299.9;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
359.92;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
419.71;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
479.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
539.71;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
599.71;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
659.71;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
719.81;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
779.61;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
839.98;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
899.97;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
959.97;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/4,Rest/1
1019.68;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
1079.86;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
1139.92;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
1199.79;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
1259.59;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
1319.81;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
1379.94;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
1439.74;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
1499.96;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
1559.98;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
1619.89;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
1679.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
1739.91;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
1799.63;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
1859.85;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
1919.65;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
1979.78;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2040;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2099.8;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2159.94;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2219.72;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2279.93;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2339.73;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2399.87;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2459.67;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
