#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
169.06;1;144.14;144.11;-Infinity;144.14;144.14
219.48;1;63.95;63.95;-Infinity;63.95;63.95
269.9;1;53.42;50.22;-Infinity;53.42;53.42
280;1;245.87;245.87;-Infinity;245.87;245.87
308.74;0;302.54;302.54;-Infinity;302.54;302.54
319.11;0;225.39;225.39;-Infinity;225.39;225.39
330.76;1;226.18;226.18;-Infinity;226.18;226.18
369.71;0;234.75;234.75;-Infinity;234.75;234.75
410.13;0;369.36;369.36;-Infinity;369.36;369.36
411.18;1;218.24;218.24;-Infinity;218.24;218.24
420.42;0;332.74;332.74;-Infinity;332.74;332.74
450.97;0;213.87;30.21;-Infinity;213.87;213.87
471.62;1;239.1;60.32;-Infinity;239.1;239.10
482.04;1;475.29;475.29;-Infinity;475.29;475.29
502.46;1;421.6;421.6;-Infinity;421.6;421.60
521.26;0;298.27;201.76;-Infinity;298.27;298.27
522.88;1;481.86;481.86;-Infinity;481.86;481.86
533.3;1;444.29;444.29;-Infinity;444.29;444.29
561.68;0;274.19;40.06;-Infinity;274.19;274.19
592.23;0;364.33;222.31;-Infinity;364.33;364.33
603.72;1;494.34;494.34;-Infinity;494.34;494.34
644.14;1;282.07;40.32;-Infinity;282.07;282.07
702.52;0;342.48;110.06;-Infinity;342.48;342.48
713.07;0;653.85;653.85;-Infinity;653.85;653.85
733.65;0;490.08;282.47;-Infinity;490.08;490.08
734.56;1;608.72;608.72;-Infinity;608.72;608.72
764.98;1;448.81;242;-Infinity;448.81;448.81
773.94;0;442.14;211.9;-Infinity;442.14;442.14
784.36;0;617.96;617.96;-Infinity;617.96;617.96
785.4;1;608.11;608.1;-Infinity;608.11;608.11
795.91;1;524.01;293.35;-Infinity;524.01;524.01
806.24;1;482.56;272.84;-Infinity;482.56;482.56
854.89;0;478.9;141.59;-Infinity;478.9;478.90
856.62;1;493.76;212.37;-Infinity;493.76;493.76
875.39;0;852.58;852.58;-Infinity;852.58;852.58
885.56;0;656.19;475.22;-Infinity;656.19;656.19
888.22;1;706.33;706.33;-Infinity;706.33;706.33
895.94;0;774.22;774.21;-Infinity;774.22;774.22
906.48;0;874.04;874.04;-Infinity;874.04;874.04
908.63;1;690.76;628.21;-Infinity;690.76;690.76
916.9;0;811.31;811.28;-Infinity;811.31;811.31
919.05;1;691.81;588.16;-Infinity;691.81;691.81
926.99;0;734.78;734.78;-Infinity;734.78;734.78
939.42;1;721.59;669.42;-Infinity;721.59;721.59
957.6;0;593.98;254.72;-Infinity;593.98;593.98
959.67;1;697.42;477.52;-Infinity;697.42;697.42
967.92;0;746.77;658.84;-Infinity;746.77;746.77
969.92;1;579.94;235.22;-Infinity;579.94;579.94
978.58;0;593.86;244.86;-Infinity;593.86;593.86
980.41;1;725.28;508.68;-Infinity;725.28;725.28
