#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;39.7;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0,RP/0
59.99;41.37;0.41;PP/0.06,TA/0.03,IS/0,PS/0,RB/0,OB/0.02,RP/0
119.93;41.71;0.64;PP/0.06,TA/0.24,IS/0,PS/0,RB/0,OB/0.02,RP/0
179.79;42.29;0.86;PP/0.06,TA/0.44,IS/0.02,PS/0,RB/0,OB/0.02,RP/0
239.75;42.29;1.06;PP/0.06,TA/0.6,IS/0.02,PS/0,RB/0,OB/0.02,RP/0
299.97;42.32;1.31;PP/0.08,TA/0.83,IS/0.02,PS/0,RB/0,OB/0.02,RP/0
359.8;41.74;1.55;PP/0.08,TA/1.05,IS/0.02,PS/0,RB/0,OB/0.02,RP/0
419.8;41.75;1.8;PP/0.08,TA/1.27,IS/0.02,PS/0,RB/0,OB/0.02,RP/0
479.98;41.75;2.03;PP/0.08,TA/1.47,IS/0.03,PS/0,RB/0,OB/0.02,RP/0
539.61;41.75;2.28;PP/0.08,TA/1.66,IS/0.03,PS/0,RB/0,OB/0.02,RP/0
599.68;41.84;2.48;PP/0.08,TA/1.83,IS/0.03,PS/0,RB/0,OB/0.02,RP/0
659.96;41.95;2.54;PP/0.08,TA/1.83,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
719.77;42.36;2.59;PP/0.08,TA/1.83,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
779.86;42.36;2.62;PP/0.08,TA/1.85,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
839.86;42.71;2.64;PP/0.08,TA/1.85,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
899.86;42.38;2.65;PP/0.08,TA/1.85,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
959.86;42.38;2.69;PP/0.08,TA/1.87,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
1019.86;42.38;2.7;PP/0.08,TA/1.87,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
1079.86;42.39;2.72;PP/0.08,TA/1.88,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
1139.86;42.4;2.73;PP/0.08,TA/1.9,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
1199.86;42.42;2.75;PP/0.08,TA/1.91,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
1259.86;42.42;2.76;PP/0.08,TA/1.93,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
1319.86;42.45;2.79;PP/0.08,TA/1.94,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
1379.86;42.53;2.81;PP/0.08,TA/1.96,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
1439.86;42.54;2.83;PP/0.08,TA/1.98,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
1499.86;42.54;2.84;PP/0.08,TA/1.98,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
1559.86;42.56;2.87;PP/0.08,TA/1.98,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
1619.86;42.58;2.89;PP/0.08,TA/1.98,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
1679.86;42.6;2.9;PP/0.08,TA/1.99,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
1739.86;42.6;2.92;PP/0.08,TA/2.01,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
1799.86;42.63;2.94;PP/0.08,TA/2.01,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
1859.86;42.64;2.95;PP/0.08,TA/2.01,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
1919.86;42.7;2.98;PP/0.08,TA/2.04,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
1979.86;42.7;3;PP/0.08,TA/2.04,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
2039.86;42.72;3.01;PP/0.08,TA/2.05,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
2099.86;42.75;3.03;PP/0.08,TA/2.05,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
2159.86;42.78;3.04;PP/0.08,TA/2.07,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
2219.86;42.78;3.06;PP/0.08,TA/2.07,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
2279.86;42.8;3.08;PP/0.08,TA/2.08,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
2339.86;42.82;3.09;PP/0.08,TA/2.08,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
2399.86;42.63;3.12;PP/0.08,TA/2.08,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
2459.86;42.63;3.14;PP/0.08,TA/2.1,IS/0.05,PS/0,RB/0,OB/0.02,RP/0
