#TimeStamp;Runtime;Requests
0.88;0.03;6
2.93;0;2
4.02;0;2
5.76;0;1
7.17;0;1
9.64;0;1
11.2;0;1
12.27;0;1
13.29;0;1
14.54;0;1
15.6;0;2
17.01;0;1
18.81;0;1
20;0;2
21.38;0;1
22.71;0;1
23.81;0;1
25.18;0;1
28.79;0;1
30.08;0;1
31.5;0;1
33.38;0;1
34.88;0;1
35.93;0;1
37.26;0;2
38.59;0;2
39.93;0;1
41.02;0;2
42.15;0;2
44.09;0;1
45.27;0;1
46.52;0;2
47.6;0;2
50.06;0;1
51.1;0;1
52.39;0;1
53.7;0;1
56.6;0;1
58.65;0;1
66.04;0;1
68.78;0;1
69.89;0;1
70.98;0;2
73.03;0;1
74.06;0;2
75.06;0;1
76.53;0;1
78.57;0;1
79.66;0;2
81.15;0;1
83.41;0;1
84.92;0;1
86.9;0;1
88.66;0;1
89.69;0;1
93.49;0;1
94.57;0;1
96.41;0;1
98.74;0;1
100;0;1
101.29;0;1
102.7;0;1
104;0;2
106.87;0;1
108.19;0;1
109.38;0;1
110.83;0;1
113.7;0;1
117.03;0;1
119.56;0;1
122.73;0;1
126.58;0;1
128.23;0;1
129.32;0;1
132.08;0;1
134.15;0;1
136.25;0;1
137.28;0;1
139.13;0;2
140.99;0;1
142.08;0;1
144.95;0;1
149.12;0;2
151.95;0;1
152.96;0;1
154.08;0;1
155.08;0;1
156.12;0;1
159.67;0;1
162.08;0;1
163.42;0;1
164.5;0;1
167.74;0;1
169.13;0;1
171.34;0;1
172.64;0;1
173.96;0;1
175.43;0;1
176.47;0;1
178.78;0;1
179.87;0;1
181.22;0;1
184.71;0;1
185.77;0;1
189.62;0;1
190.81;0;1
191.96;0;1
193.18;0;1
195.46;0;1
196.55;0;1
200;0;1
202.05;0;1
206.15;0;1
210.12;0;1
211.65;0;1
216.15;0;1
217.15;0;1
220;0;1
225.22;0;1
226.23;0;1
229.38;0;1
232.06;0;1
234.22;0;1
235.55;0;1
240;0;1
241.05;0;1
246.19;0;1
250.15;0;1
254.98;0;1
256.07;0;1
260;0;1
261.19;0;1
263.22;0;1
264.28;0;1
265.31;0;1
266.68;0;1
267.98;0;1
270.19;0;2
272.15;0;1
275.03;0;1
276.2;0;1
280.37;0;1
282.65;0;1
283.66;0;2
285.71;0;1
286.8;0;2
288.38;0;1
289.47;0;1
290.97;0;1
292.3;0;1
293.39;0;1
294.52;0;1
295.86;0;1
296.89;0;3
298.86;0;1
299.98;0;1
301.73;0;1
303.77;0;1
304.77;0;1
305.97;0;1
307.08;0;1
308.17;0;1
309.27;0;1
315.93;0;1
317.23;0;1
322.93;0;1
325.97;0;1
