#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;0;0;0;0;0;0;0;0
59.69;8;0;0;29.24;0;29.24;0;0.5
119.79;11;12;0;81.69;0;81.7;0;0.47
179.82;16;24;0;136.47;0;138.92;0;0.53
239.7;19;43;0;196.34;0;198.8;0;0.56
299.94;24;51;0;246.59;0;256.33;0;0.6
359.76;34;57;0;269.05;0;310.06;0;0.58
419.59;34;70;0;313.08;0;367.4;0;0.56
479.6;34;69;0;357.83;0;425.78;0;0.56
539.98;34;67;0;377.82;0;480.63;0;0.55
599.7;34;66;0;417.64;0;538.8;0;0.57
659.7;34;64;0;458.71;0;597.69;0;0.59
719.73;34;63;0;490.46;0;653.37;0;0.58
779.95;34;60;0;459.67;0;702.13;0;0.59
839.71;34;57;0;484.11;0;756.77;0;0.62
899.99;34;55;0;507.99;0;811.16;0;0.61
959.75;34;48;0;368.9;0;838.46;0;0.58
1019.99;34;45;0;415.67;0;894.73;0;0.57
1079.99;34;41;0;377.42;0;934.96;0;0.6
1139.85;34;38;0;414.38;0;989.84;0;0.63
1199.79;34;35;0;453.17;0;1046.92;0;0.66
1259.97;34;32;0;397.71;0;1087.49;0;0.64
1319.63;34;27;0;342.81;0;1126.34;0;0.61
1379.67;34;26;0;395.29;0;1184.55;0;0.62
1439.94;34;23;0;437.04;0;1240.2;0;0.65
1499.89;34;22;0;480.3;0;1296.06;0;0.65
1559.9;34;18;0;433.5;0;1332.37;0;0.67
1619.8;34;15;0;449.42;0;1380.66;0;0.65
1679.58;34;12;0;396.29;0;1415.89;0;0.64
1739.9;34;8;0;375.3;0;1455.78;0;0.62
1799.9;34;7;0;421.26;0;1512.28;0;0.61
1859.9;34;6;0;470.69;0;1570.17;0;0.59
1919.9;34;5;0;523.11;0;1629.62;0;0.6
1979.9;34;2;0;534.79;0;1683.78;0;0.57
2039.94;34;0;0;519.76;0;1731.1;0;0.55
2099.69;34;0;0;510.29;0;1775.81;0;0.58
2159.81;34;0;0;523.91;0;1828.85;0;0.6
2219.96;34;0;0;412.6;0;1849;0;0.69
2279.81;34;0;0;0;0;0;0;0
2339.92;34;0;0;0;0;0;0;0
2399.6;34;0;0;0;0;0;0;0
2459.71;34;0;0;0;0;0;0;0
2519.82;34;0;0;0;0;0;0;0
2579.93;34;0;0;0;0;0;0;0
2639.6;34;0;0;0;0;0;0;0
2699.69;34;0;0;0;0;0;0;0
2759.69;34;0;0;0;0;0;0;0
2819.69;34;0;0;0;0;0;0;0
2879.69;34;0;0;0;0;0;0;0
2939.69;34;0;0;0;0;0;0;0
2999.69;34;0;0;0;0;0;0;0
3059.69;34;0;0;0;0;0;0;0
3119.69;34;0;0;0;0;0;0;0
3179.69;34;0;0;0;0;0;0;0
3239.69;34;0;0;0;0;0;0;0
3299.69;34;0;0;0;0;0;0;0
3359.69;34;0;0;0;0;0;0;0
3419.69;34;0;0;0;0;0;0;0
3479.69;34;0;0;0;0;0;0;0
3539.69;34;0;0;0;0;0;0;0
3599.69;34;0;0;0;0;0;0;0
3659.69;34;0;0;0;0;0;0;0
3719.69;34;0;0;0;0;0;0;0
3779.69;34;0;0;0;0;0;0;0
3839.69;34;0;0;0;0;0;0;0
3899.69;34;0;0;0;0;0;0;0
3959.69;34;0;0;0;0;0;0;0
4019.69;34;0;0;0;0;0;0;0
4079.69;34;0;0;0;0;0;0;0
4139.69;34;0;0;0;0;0;0;0
4199.69;34;0;0;0;0;0;0;0
4259.69;34;0;0;0;0;0;0;0
4319.69;34;0;0;0;0;0;0;0
4379.69;34;0;0;0;0;0;0;0
4439.69;34;0;0;0;0;0;0;0
4499.69;34;0;0;0;0;0;0;0
4559.69;34;0;0;0;0;0;0;0
4619.69;34;0;0;0;0;0;0;0
4679.69;34;0;0;0;0;0;0;0
4739.69;34;0;0;0;0;0;0;0
4799.69;34;0;0;0;0;0;0;0
4859.69;34;0;0;0;0;0;0;0
4919.69;34;0;0;0;0;0;0;0
4979.69;34;0;0;0;0;0;0;0
5039.69;34;0;0;0;0;0;0;0
5099.69;34;0;0;0;0;0;0;0
5159.69;34;0;0;0;0;0;0;0
5219.69;34;0;0;0;0;0;0;0
5279.69;34;0;0;0;0;0;0;0
5339.69;34;0;0;0;0;0;0;0
5399.69;34;0;0;0;0;0;0;0
5459.69;34;0;0;0;0;0;0;0
5519.69;34;0;0;0;0;0;0;0
5579.69;34;0;0;0;0;0;0;0
5639.69;34;0;0;0;0;0;0;0
5699.69;34;0;0;0;0;0;0;0
5759.69;34;0;0;0;0;0;0;0
5819.69;34;0;0;0;0;0;0;0
5879.69;34;0;0;0;0;0;0;0
5939.69;34;0;0;0;0;0;0;0
5999.69;34;0;0;0;0;0;0;0
6059.69;34;0;0;0;0;0;0;0
6119.69;34;0;0;0;0;0;0;0
6179.69;34;0;0;0;0;0;0;0
6239.69;34;0;0;0;0;0;0;0
6299.69;34;0;0;0;0;0;0;0
6359.69;34;0;0;0;0;0;0;0
6419.69;34;0;0;0;0;0;0;0
6479.69;34;0;0;0;0;0;0;0
6539.69;34;0;0;0;0;0;0;0
6599.69;34;0;0;0;0;0;0;0
6659.69;34;0;0;0;0;0;0;0
6719.69;34;0;0;0;0;0;0;0
6779.69;34;0;0;0;0;0;0;0
6839.69;34;0;0;0;0;0;0;0
6899.69;34;0;0;0;0;0;0;0
6959.69;34;0;0;0;0;0;0;0
7019.69;34;0;0;0;0;0;0;0
7079.69;34;0;0;0;0;0;0;0
7139.69;34;0;0;0;0;0;0;0
7199.69;34;0;0;0;0;0;0;0
