#TimeStamp;Bot;Pod;OutputStation
34.29;3;41;1
42.2;1;75;0
44.4;3;41;1
52.14;1;75;0
54.14;3;41;1
62.24;1;75;0
64.12;3;41;1
72.23;1;75;0
74.11;3;41;1
82.12;1;75;0
84.12;3;41;1
92.26;1;75;0
94.16;3;41;1
102.24;1;75;0
104.12;3;41;1
112.24;1;75;0
114.12;3;41;1
122.14;1;75;0
124.12;3;41;1
132.24;1;75;0
134.12;3;41;1
142.24;1;75;0
144.47;3;41;1
152.24;1;75;0
154.54;3;41;1
162.03;1;75;0
164.85;3;41;1
172.24;1;75;0
174.54;3;41;1
182.32;1;75;0
184.54;3;41;1
192.34;1;75;0
194.62;3;41;1
202.41;0;10;0
204.7;3;41;1
212.13;0;10;0
214.58;3;41;1
222.19;0;10;0
224.67;3;41;1
232.24;0;10;0
234.62;3;41;1
242.24;0;10;0
244.83;3;41;1
252.24;0;10;0
254.55;3;41;1
262.45;0;10;0
264.7;3;41;1
272.74;0;10;0
274.55;3;41;1
282.56;0;10;0
284.69;1;75;1
292.57;0;10;0
294.56;1;75;1
302.52;0;10;0
304.55;1;75;1
312.46;0;10;0
314.85;1;75;1
322.66;0;10;0
332.64;0;10;0
342.87;4;38;0
353.2;4;38;0
355.72;0;10;1
362.85;4;38;0
365.72;0;10;1
373;4;38;0
375.79;1;75;1
383.24;4;38;0
392.96;4;38;0
403.11;4;38;0
413.28;4;38;0
423.7;4;38;0
433.79;4;38;0
443.78;4;38;0
453.79;4;38;0
463.77;5;124;0
474.09;5;124;0
483.95;5;124;0
494.09;5;124;0
504.14;5;124;0
514.22;5;124;0
524.2;5;124;0
534.56;5;124;0
544.98;5;124;0
555.06;5;124;0
565.06;5;124;0
575.06;5;124;0
585.06;5;124;0
595.06;5;124;0
605.4;5;124;0
615.48;5;124;0
625.82;5;124;0
635.9;5;124;0
645.9;5;124;0
655.9;5;124;0
665.9;5;124;0
675.9;5;124;0
686.12;2;19;0
696.24;2;19;0
706.64;2;19;0
716.49;2;19;0
726.64;2;19;0
736.47;2;19;0
746.37;3;41;0
756.68;3;41;0
759.3;2;19;1
766.51;3;41;0
769.58;2;19;1
776.84;3;41;0
779.91;2;19;1
786.77;0;10;0
789.91;2;19;1
796.71;1;75;0
799.91;2;19;1
806.52;1;75;0
809.91;3;41;1
816.91;1;75;0
819.95;0;10;1
827.33;1;75;0
830;0;10;1
837.41;1;75;0
840;0;10;1
847.5;4;50;0
850.79;3;41;1
857.75;4;50;0
860.81;3;41;1
868.16;4;50;0
878.08;4;50;0
884.05;0;68;1
887.79;4;50;0
894.05;0;68;1
898.17;5;124;0
904.13;0;68;1
908.21;2;19;0
914.55;0;68;1
918.63;2;19;0
924.82;0;68;1
928.91;2;19;0
935.24;0;68;1
938.7;2;19;0
945.66;0;68;1
949.02;2;19;0
955.79;0;68;1
959.02;2;19;0
965.79;0;68;1
969.02;2;19;0
975.79;0;68;1
979.06;2;19;0
985.81;0;68;1
989.08;2;19;0
995.82;0;68;1
999.08;3;41;0
1006.11;0;68;1
1009.12;3;41;0
1016.25;0;68;1
1019.47;3;41;0
1026.25;0;68;1
1029.47;3;41;0
1036.48;4;50;1
1039.53;3;41;0
1046.53;4;50;1
1049.21;3;41;0
1056.95;4;50;1
1059.47;3;41;0
1067.11;4;50;1
1069.34;1;38;0
1077.02;4;50;1
1079.57;0;68;0
1087.19;5;124;1
1090.01;0;68;0
1097.28;5;124;1
1100;0;68;0
1107.2;5;124;1
1109.89;0;68;0
1117.37;5;124;1
1120;0;68;0
1127.64;2;19;1
1129.96;4;50;0
1137.79;2;19;1
1140;4;50;0
1147.9;2;19;1
1149.85;5;124;0
1158.12;2;19;1
1160;5;124;0
1167.84;3;41;1
1178.21;1;38;1
1182.03;2;19;0
1188.56;4;50;1
1197.54;5;83;0
1198.75;4;50;1
1207.28;5;83;0
1208.64;0;68;1
1217.61;5;83;0
1218.45;0;68;1
1228.07;5;83;0
1228.7;2;19;1
1238.33;5;83;0
1238.49;2;19;1
1248.46;5;83;0
1248.55;3;52;1
1258.51;5;83;0
1258.51;3;52;1
1268.66;3;52;1
1268.79;5;83;0
1278.79;5;83;0
1278.79;3;52;1
1289.21;5;83;0
1289.21;3;52;1
1299.5;5;83;0
1299.5;3;52;1
1309.5;5;83;0
1309.5;3;52;1
1319.5;5;83;0
1319.63;3;52;1
1329.23;4;50;0
1329.97;3;52;1
1339.44;4;50;0
1340;3;52;1
1349.29;4;50;0
1349.63;3;52;1
1359.63;4;50;0
1360;1;38;1
1369.49;0;68;0
1370.07;1;38;1
1379.42;0;68;0
1380.42;1;38;1
1389.71;0;68;0
1390.13;1;38;1
1400.12;0;68;0
1400.16;1;38;1
1410.13;2;19;0
1410.3;5;83;1
1420.17;2;19;0
1420.21;5;83;1
1430.21;3;52;0
1430.49;0;68;1
1440;3;52;0
1450.12;3;52;0
1460;4;166;0
1469.25;2;75;1
1469.87;4;166;0
1480.26;4;166;0
1490.62;4;166;0
1500.52;4;166;0
1510.3;4;166;0
1513.72;3;116;1
1520.68;1;38;0
1523.46;3;116;1
1530.79;1;38;0
1533.59;3;116;1
1540.84;1;38;0
1543.77;3;116;1
1550.99;5;83;0
1554.19;3;116;1
1561.21;0;68;0
1564.24;3;116;1
1571.22;0;68;0
1574.52;3;116;1
1584.57;3;116;1
1594.23;3;116;1
1604.42;4;166;1
1614.63;2;96;1
1617.46;3;116;0
1624.79;2;96;1
1629.93;4;166;0
1635.11;2;96;1
1645.21;2;96;1
1655.28;2;96;1
1665.37;2;96;1
1675.36;2;96;1
1685.7;2;96;1
1695.78;2;96;1
1706.12;2;96;1
1716.54;2;96;1
1726.96;2;96;1
1737.04;2;96;1
1747.04;2;96;1
1757.04;2;96;1
1767.38;2;96;1
1777.46;2;96;1
1787.46;2;96;1
1797.46;2;96;1
1807.8;2;96;1
1817.88;2;96;1
1827.88;2;96;1
1837.88;2;96;1
1847.88;2;96;1
1857.88;2;96;1
1867.88;2;96;1
1877.88;2;96;1
1888.22;2;96;1
1898.3;2;96;1
1908.3;2;96;1
1918.3;2;96;1
1928.3;2;96;1
1938.49;1;38;1
1948.58;1;38;1
1952.52;2;96;0
1958.64;1;38;1
1962.66;2;96;0
1969.06;1;38;1
1972.94;2;96;0
1979.27;1;38;1
1982.94;2;96;0
1989.48;1;38;1
