#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.69;0;0;0;2;0/59.69;0/42.74,1/34.87;0/0;0/59.69,1/59.69;0/0;0/32,1/29;0/0;0/37,1/30;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/2,1/3
119.79;0;0;0;2;0/119.79;0/44.06,1/36.93;0/0;0/119.79,1/119.79;0/0;0/35,1/29;0/0;0/40,1/30;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/8,1/9
179.82;0;0;0;2;0/179.82;0/45.56,1/39.11;0/0;0/179.82,1/179.82;0/0;0/29,1/27;0/0;0/34,1/28;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/14,1/15
239.7;0;1;0;2;0/239.7;0/46.64,1/40.75;0/0;0/239.7,1/239.7;0/0;0/24,1/20;0/0;0/28,1/22;0/0;0/0,1/0;0/0;0/1,1/0;0/0;0/20,1/21
299.94;0;2;0;2;0/299.94;0/48.43,1/42.21;0/0;0/299.94,1/299.94;0/0;0/21,1/15;0/0;0/26,1/16;0/0;0/0,1/0;0/0;0/1,1/1;0/0;0/26,1/27
359.76;0;4;0;2;0/359.76;0/50.46,1/73.83;0/0;0/359.76,1/359.76;0/0;0/25,1/15;0/0;0/29,1/17;0/0;0/0,1/0;0/0;0/2,1/2;0/0;0/32,1/30
419.59;0;5;0;2;0/419.59;0/52.39,1/107.89;0/0;0/419.59,1/419.59;0/0;0/20,1/15;0/0;0/26,1/15;0/0;0/0,1/0;0/0;0/2,1/3;0/0;0/38,1/32
479.6;0;6;0;2;0/479.6;0/54.56,1/167.9;0/0;0/479.6,1/479.6;0/0;0/17,1/15;0/0;0/23,1/15;0/0;0/0,1/0;0/0;0/3,1/3;0/0;0/44,1/32
539.98;0;6;0;2;0/539.98;0/56.87,1/228.28;0/0;0/539.98,1/539.98;0/0;0/17,1/15;0/0;0/23,1/15;0/0;0/0,1/0;0/0;0/3,1/3;0/0;0/50,1/32
599.7;0;6;0;2;0/599.7;0/59.3,1/288;0/0;0/599.7,1/599.7;0/0;0/14,1/15;0/0;0/20,1/15;0/0;0/0,1/0;0/0;0/3,1/3;0/0;0/56,1/32
659.7;0;6;0;2;0/659.7;0/62.16,1/348;0/0;0/659.7,1/659.7;0/0;0/14,1/15;0/0;0/20,1/15;0/0;0/0,1/0;0/0;0/3,1/3;0/0;0/62,1/32
719.73;0;7;0;2;0/719.73;0/63.81,1/408.03;0/0;0/719.73,1/719.73;0/0;0/15,1/15;0/0;0/20,1/15;0/0;0/0,1/0;0/0;0/4,1/3;0/0;0/68,1/32
779.95;0;9;0;2;0/779.95;0/65.31,1/448.46;0/0;0/779.95,1/779.95;0/0;0/14,1/18;0/0;0/18,1/18;0/0;0/0,1/0;0/0;0/5,1/4;0/0;0/74,1/35
839.71;0;13;0;2;0/839.71;0/67.74,1/449.1;0/0;0/839.71,1/839.71;0/0;0/15,1/15;0/0;0/18,1/17;0/0;0/0,1/0;0/0;0/7,1/6;0/0;0/80,1/40
899.99;0;17;0;2;0/899.99;0/69.42,1/463.79;0/0;0/899.99,1/899.99;0/0;0/12,1/13;0/0;0/15,1/15;0/0;0/0,1/0;0/0;0/9,1/8;0/0;0/86,1/45
959.75;0;18;0;2;0/959.75;0/71.04,1/467.26;0/0;0/959.75,1/959.75;0/0;0/14,1/22;0/0;0/16,1/25;0/0;0/0,1/0;0/0;0/10,1/8;0/0;0/92,1/51
1019.99;0;19;0;2;0/1019.99;0/71.91,1/469.11;0/0;0/1019.99,1/1019.99;0/0;0/14,1/18;0/0;0/15,1/22;0/0;0/0,1/0;0/0;0/11,1/8;0/0;0/98,1/57
1079.99;0;22;0;2;0/1079.99;0/73.51,1/471.27;0/0;0/1079.99,1/1079.99;0/0;0/17,1/17;0/0;0/17,1/21;0/0;0/0,1/0;0/0;0/13,1/9;0/0;0/104,1/63
