#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.98;0;0;0;2;0/59.98;0/59.98,1/59.98;0/0;0/59.98,1/59.98;0/0;0/0,1/0;0/0;0/6,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
119.66;0;3;0;2;0/119.66;0/85.02,1/119.66;0/0;0/119.66,1/119.66;0/0;0/0,1/1;0/0;0/2,1/3;0/0;0/0,1/0;0/0;0/3,1/0;0/0;0/4,1/0
179.62;0;7;0;2;0/179.62;0/86.21,1/150.07;0/0;0/179.62,1/179.62;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/6,1/1;0/0;0/10,1/3
239.59;0;7;0;2;0/239.59;0/140.75,1/210.05;0/0;0/239.59,1/239.59;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/6,1/1;0/0;0/10,1/3
299.8;0;8;0;2;0/299.8;0/199.23,1/270.25;0/0;0/299.8,1/299.8;0/0;0/0,1/1;0/0;0/3,1/3;0/0;0/0,1/0;0/0;0/7,1/1;0/0;0/11,1/3
359.62;0;14;0;2;0/359.62;0/221.44,1/300.42;0/0;0/359.62,1/359.62;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/10,1/4;0/0;0/14,1/6
419.88;0;14;0;2;0/419.88;0/281.7,1/360.68;0/0;0/419.88,1/419.88;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/10,1/4;0/0;0/14,1/6
479.69;0;14;0;2;0/479.69;0/341.51,1/420.49;0/0;0/479.69,1/479.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/10,1/4;0/0;0/14,1/6
539.67;0;14;0;2;0/539.67;0/401.49,1/480.48;0/0;0/539.67,1/539.67;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/10,1/4;0/0;0/14,1/6
