#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;3;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
59.72;0;0;0;3;0/59.72;0/59.72,1/59.72,2/59.72;0/0;0/59.72,1/59.72,2/59.72;0/0;0/25,1/17,2/13;0/0;0/27,1/25,2/20;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
119.96;0;5;0;3;0/119.96;0/116.6,1/93.48,2/77.94;0/0;0/119.96,1/119.96,2/119.96;0/0;0/42,1/28,2/34;0/0;0/45,1/38,2/37;0/0;0/0,1/0,2/0;0/0;0/0,1/2,2/3;0/0;0/1,1/3,2/5
179.96;0;15;0;3;0/179.96;0/131.35,1/94.12,2/79.11;0/0;0/179.96,1/179.96,2/179.96;0/0;0/40,1/21,2/36;0/0;0/41,1/32,2/41;0/0;0/0,1/0,2/0;0/0;0/5,1/4,2/6;0/0;0/5,1/9,2/11
239.9;0;24;0;3;0/239.9;0/156.33,1/95.14,2/79.67;0/0;0/239.9,1/239.9,2/239.9;0/0;0/35,1/17,2/32;0/0;0/37,1/26,2/38;0/0;0/0,1/0,2/0;0/0;0/6,1/8,2/10;0/0;0/9,1/15,2/17
299.85;0;33;0;3;0/299.85;0/161.24,1/95.67,2/80.78;0/0;0/299.85,1/299.85,2/299.85;0/0;0/31,1/13,2/26;0/0;0/32,1/23,2/32;0/0;0/0,1/0,2/0;0/0;0/9,1/11,2/13;0/0;0/14,1/21,2/23
359.71;0;45;0;3;0/359.71;0/191.52,1/96.88,2/81.48;0/0;0/359.71,1/359.71,2/359.71;0/0;0/25,1/16,2/22;0/0;0/29,1/24,2/26;0/0;0/0,1/0,2/0;0/0;0/12,1/16,2/17;0/0;0/17,1/27,2/29
419.92;0;57;0;3;0/419.92;0/196.97,1/98.02,2/81.9;0/0;0/419.92,1/419.92,2/419.92;0/0;0/19,1/20,2/14;0/0;0/23,1/27,2/20;0/0;0/0,1/0,2/0;0/0;0/17,1/20,2/20;0/0;0/23,1/33,2/35
479.98;0;66;0;3;0/479.98;0/197.65,1/98.45,2/82.83;0/0;0/479.98,1/479.98,2/479.98;0/0;0/19,1/7,2/16;0/0;0/20,1/21,2/18;0/0;0/0,1/0,2/0;0/0;0/20,1/21,2/25;0/0;0/29,1/39,2/41
539.94;0;75;0;3;0/539.94;0/198.52,1/99.04,2/105.39;0/0;0/539.94,1/539.94,2/539.94;0/0;0/15,1/6,2/21;0/0;0/20,1/18,2/22;0/0;0/0,1/0,2/0;0/0;0/22,1/25,2/28;0/0;0/35,1/45,2/44
599.9;0;87;0;3;0/599.9;0/199.7,1/100.18,2/144.46;0/0;0/599.9,1/599.9,2/599.9;0/0;0/17,1/7,2/21;0/0;0/18,1/19,2/25;0/0;0/0,1/0,2/0;0/0;0/27,1/29,2/31;0/0;0/41,1/51,2/47
659.92;0;94;0;3;0/659.92;0/225.15,1/102.26,2/145.38;0/0;0/659.92,1/659.92,2/659.92;0/0;0/22,1/19,2/19;0/0;0/23,1/32,2/22;0/0;0/0,1/0,2/0;0/0;0/29,1/32,2/33;0/0;0/44,1/57,2/53
719.93;0;102;0;3;0/719.93;0/262.52,1/103.33,2/156.71;0/0;0/719.93,1/719.93,2/719.93;0/0;0/18,1/16,2/23;0/0;0/20,1/31,2/24;0/0;0/0,1/0,2/0;0/0;0/31,1/34,2/37;0/0;0/47,1/63,2/57
779.78;0;112;0;3;0/779.78;0/288.01,1/104.09,2/190.92;0/0;0/779.78,1/779.78,2/779.78;0/0;0/18,1/21,2/25;0/0;0/20,1/34,2/27;0/0;0/0,1/0,2/0;0/0;0/34,1/39,2/39;0/0;0/50,1/69,2/60
839.61;0;122;0;3;0/839.61;0/306.19,1/105.37,2/203.16;0/0;0/839.61,1/839.61,2/839.61;0/0;0/16,1/24,2/19;0/0;0/19,1/34,2/22;0/0;0/0,1/0,2/0;0/0;0/37,1/43,2/42;0/0;0/54,1/75,2/65
899.89;0;133;0;3;0/899.89;0/311.9,1/106.81,2/226.71;0/0;0/899.89,1/899.89,2/899.89;0/0;0/22,1/20,2/21;0/0;0/26,1/31,2/22;0/0;0/0,1/0,2/0;0/0;0/41,1/46,2/46;0/0;0/60,1/81,2/69
959.89;0;145;0;3;0/959.89;0/323.13,1/108.02,2/251.41;0/0;0/959.89,1/959.89,2/959.89;0/0;0/18,1/16,2/18;0/0;0/21,1/29,2/19;0/0;0/0,1/0,2/0;0/0;0/46,1/51,2/48;0/0;0/65,1/87,2/72
