#TimeStamp;TripTime;Type
57;25;O
84;31;O
92;43;O
96;34;O
96;20;O
97;52;O
103;55;O
105;53;O
107;55;O
108;47;O
109;60;O
109;21;O
112;55;O
115;15;O
119;44;O
122;57;O
127;63;O
132;25;O
133;56;O
137;27;O
138;18;O
144;68;O
146;20;O
150;17;O
152;32;O
160;17;O
164;14;O
166;25;O
170;13;O
172;19;O
188;28;O
192;16;O
193;149;O
198;17;O
208;18;O
217;43;O
231;21;O
234;18;O
242;21;O
255;48;O
255;14;O
258;31;O
263;17;O
267;83;O
275;16;O
281;45;O
283;17;O
286;16;O
288;20;O
301;22;O
309;18;O
313;16;O
314;21;O
333;17;O
338;19;O
342;21;O
348;17;O
359;22;O
362;35;O
371;24;O
380;29;O
381;20;O
386;33;O
386;29;O
387;76;O
394;17;O
399;18;O
413;16;O
415;14;O
418;31;O
423;15;O
429;21;O
436;58;O
439;42;O
444;17;O
447;37;O
452;21;O
454;17;O
462;21;O
464;17;O
467;16;O
476;15;O
482;15;O
486;15;O
503;16;O
510;28;O
518;40;O
524;16;O
525;28;O
528;36;O
535;18;O
545;43;O
548;14;O
548;21;O
553;15;O
557;19;O
568;20;O
577;19;O
579;21;O
593;36;O
594;15;O
601;23;O
606;18;O
608;20;O
620;33;O
628;29;O
629;31;O
633;15;O
635;17;O
649;27;O
663;19;O
671;32;O
676;14;O
695;16;O
699;66;O
701;32;O
703;20;O
708;35;O
709;28;O
734;15;O
750;30;O
758;28;O
762;32;O
765;15;O
778;38;O
780;87;O
787;16;O
790;84;O
800;40;O
807;22;O
811;20;O
812;69;O
819;39;O
820;24;O
821;21;O
833;45;O
834;57;O
839;18;O
842;21;O
846;28;O
854;23;O
862;13;O
879;16;O
888;17;O
893;23;O
893;20;O
906;22;O
912;31;O
916;18;O
919;17;O
927;16;O
930;50;O
931;23;O
938;17;O
941;33;O
947;16;O
949;40;O
953;31;O
960;22;O
964;18;O
981;32;O
983;32;O
984;18;O
988;26;O
992;33;O
1005;40;O
1018;16;O
1031;25;O
1031;62;O
1041;50;O
1047;25;O
1054;36;O
1057;29;O
1063;31;O
1069;31;O
1078;37;O
1081;25;O
1085;13;O
1087;20;O
1090;21;O
1103;26;O
1113;26;O
1119;22;O
1130;18;O
1137;16;O
1138;28;O
1142;24;O
1147;17;O
1152;46;O
1155;39;O
1156;16;O
1160;27;O
1168;35;O
1170;20;O
1171;32;O
1177;21;O
1187;27;O
1189;19;O
1191;19;O
1199;57;O
1205;42;O
1210;20;O
1213;20;O
1220;14;O
1222;22;O
1224;28;O
1229;19;O
1230;28;O
1239;16;O
1240;54;O
1244;24;O
1246;26;O
1250;20;O
1254;23;O
1261;14;O
1262;21;O
1270;17;O
1278;21;O
1286;22;O
1288;15;O
1289;19;O
1290;19;O
1292;32;O
1298;15;O
1308;17;O
1317;39;O
1319;16;O
1319;23;O
1324;17;O
1324;45;O
1331;14;O
1333;21;O
1340;16;O
1340;18;O
1341;37;O
1353;22;O
1359;18;O
1360;17;O
1369;16;O
1377;25;O
1381;18;O
1388;20;O
1394;21;O
