#TimeStamp;Bot;Pod;OutputStation
55.96;5;3;2
59.4;14;291;1
65.9;5;3;2
69.11;14;291;1
70.78;11;130;0
75.93;5;3;2
79.39;14;291;1
85.99;6;376;2
86.17;17;75;0
89.41;12;152;1
96.04;6;376;2
96.35;17;75;0
99.44;8;103;1
105.97;0;101;2
106.36;4;383;0
109.47;3;201;1
116.02;2;193;2
116.23;13;275;0
119.44;5;3;1
125.98;15;165;2
126.39;1;99;0
129.54;11;130;1
136.1;17;75;2
136.44;7;209;0
139.49;16;318;1
146.02;17;75;2
146.66;9;332;0
149.64;13;275;1
156.1;17;75;2
156.73;12;152;0
159.68;10;153;1
166.01;14;291;2
166.82;6;376;0
169.72;7;209;1
176.15;4;383;2
176.87;5;3;0
183.65;12;152;1
186.09;11;130;2
186.81;2;193;0
196.11;11;130;2
196.92;2;193;0
200.28;5;3;1
206.1;11;130;2
207.12;15;165;0
215.07;17;75;1
216.05;1;99;2
217.22;15;165;0
225.75;0;308;1
226.17;9;332;2
227.26;16;318;0
235.82;0;308;1
236.26;7;209;2
237.23;13;275;0
245.99;11;130;1
246.51;12;152;2
247.23;4;383;0
255.92;11;130;1
256.46;12;152;2
257.01;4;383;0
266.01;15;165;1
266.41;6;376;2
267.23;5;3;0
276.05;1;99;1
276.59;2;193;2
276.99;3;145;0
286.05;14;47;1
286.64;2;193;2
287.32;3;145;0
296.11;5;3;1
296.78;8;191;2
297.36;3;145;0
306.16;12;152;1
306.83;8;191;2
307.04;3;145;0
316.2;2;193;1
316.79;8;191;2
317.36;3;145;0
326.07;4;383;1
326.77;13;275;2
327.33;10;36;0
336.91;11;130;2
337.4;17;75;0
346.76;11;130;2
347.42;9;332;0
356.96;1;99;2
357.43;7;209;0
361.02;17;75;1
367.01;14;47;2
367.37;0;308;0
371.1;17;75;1
376.67;16;21;2
377.51;0;308;0
381.11;9;332;1
387.05;16;21;2
387.46;6;376;0
391.11;15;89;1
396.96;3;145;2
397.64;5;3;0
401.15;7;209;1
407.02;4;383;2
407.69;12;152;0
411.49;14;47;1
