#TimeStamp;TripTime;Type
51;14;O
51;26;O
54;33;O
63;32;O
64;14;O
80;28;O
83;39;O
83;52;O
83;50;O
91;42;O
92;38;O
93;53;O
93;59;O
96;56;O
97;18;O
102;44;O
108;48;O
108;34;O
114;22;O
121;22;O
123;24;O
125;43;O
130;72;O
135;16;O
137;87;O
137;15;O
146;37;O
148;29;O
151;18;O
153;24;O
157;17;O
159;16;O
165;13;O
171;22;O
172;43;O
177;17;O
190;17;O
193;34;O
195;15;O
205;18;O
205;19;O
208;29;O
211;41;O
222;18;O
224;23;O
226;17;O
234;42;O
236;16;O
246;28;O
252;33;O
254;56;O
257;39;O
262;33;O
263;22;O
267;28;O
274;35;O
276;17;O
277;38;O
285;15;O
288;18;O
293;33;O
304;14;O
306;17;O
306;27;O
313;52;O
313;13;O
323;14;O
331;36;O
339;18;O
344;24;O
348;18;O
351;22;O
356;15;O
357;26;O
366;47;O
366;16;O
368;18;O
370;36;O
376;16;O
380;20;O
386;16;O
388;14;O
418;17;O
426;31;O
426;15;O
428;13;O
438;18;O
443;53;O
444;44;O
452;14;O
452;32;O
459;19;O
460;32;O
462;32;O
471;20;O
474;23;O
480;19;O
482;36;O
484;15;O
494;16;O
500;21;O
501;44;O
508;13;O
514;15;O
517;25;O
526;23;O
531;20;O
542;20;O
555;17;O
559;18;O
560;27;O
570;21;O
576;17;O
580;18;O
582;29;O
584;21;O
598;16;O
603;26;O
610;22;O
611;19;O
624;36;O
625;15;O
630;17;O
630;28;O
638;19;O
643;21;O
648;29;O
649;17;O
658;18;O
659;14;O
666;16;O
671;18;O
676;22;O
678;18;O
690;18;O
694;20;O
703;21;O
710;17;O
717;19;O
721;18;O
736;16;O
751;28;O
751;21;O
759;18;O
760;47;O
766;15;O
767;24;O
770;44;O
771;27;O
778;18;O
786;16;O
786;56;O
791;23;O
792;32;O
800;26;O
808;23;O
813;36;O
816;36;O
820;19;O
821;31;O
834;39;O
836;22;O
841;46;O
842;31;O
844;20;O
852;30;O
853;22;O
859;24;O
862;17;O
865;20;O
869;39;O
872;20;O
875;20;O
883;21;O
889;18;O
901;32;O
906;21;O
920;18;O
922;19;O
926;21;O
940;18;O
943;20;O
945;19;O
953;21;O
956;27;O
960;17;O
966;51;O
977;15;O
979;16;O
987;21;O
990;17;O
996;20;O
1007;36;O
1009;17;O
1016;21;O
1020;38;O
1022;16;O
1023;19;O
1028;16;O
1033;20;O
1033;14;O
1038;16;O
1045;22;O
1056;23;O
1059;26;O
1060;16;O
1081;17;O
1084;30;O
1088;25;O
1088;42;O
1089;17;O
1101;19;O
1110;16;O
1115;31;O
1115;22;O
1120;16;O
1127;33;O
1130;17;O
1137;23;O
1150;25;O
1152;18;O
1155;22;O
1163;20;O
1164;28;O
1172;19;O
1175;17;O
1178;23;O
1182;32;O
1189;16;O
1193;38;O
1198;15;O
1198;63;O
1207;22;O
1208;13;O
1221;18;O
1231;18;O
1247;19;O
1247;53;O
1254;31;O
1259;20;O
1262;37;O
1266;31;O
1270;15;O
1272;29;O
1278;20;O
1280;47;O
1282;33;O
1284;51;O
1289;26;O
1304;30;O
1308;40;O
1310;25;O
1312;19;O
1321;18;O
1322;47;O
1325;19;O
1327;29;O
1330;22;O
1335;19;O
1342;64;O
1342;24;O
1346;20;O
1347;32;O
1356;21;O
1357;28;O
1358;20;O
1363;29;O
1364;20;O
1381;16;O
1387;21;O
1389;30;O
1390;16;O
1410;21;O
1411;15;O
1425;26;O
1426;27;O
1436;27;O
1446;15;O
1458;17;O
1464;25;O
1466;47;O
1467;31;O
1472;15;O
1481;15;O
1495;19;O
1502;21;O
1502;28;O
1509;18;O
1521;27;O
1525;20;O
1539;29;O
1540;14;O
1544;20;O
1546;25;O
1555;24;O
1558;22;O
1564;23;O
1568;23;O
1570;23;O
