#TimeStamp;DistanceTraveled
59.91;275.97
119.97;234.75
179.86;148.92
239.88;109.35
299.84;81.46
359.97;173.2
419.81;206.02
479.96;112.67
539.94;99.66
599.97;132.59
659.95;125.42
719.94;217.75
779.84;171.23
839.82;118.81
899.88;128.94
959.88;128.46
1019.63;81.88
1079.68;87.84
1139.85;124.76
1199.76;101.77
1259.89;85.79
1319.92;80.4
1379.59;92.1
1439.97;104.24
1499.78;136.78
1559.91;196.6
1619.79;149.93
1680;196.38
1739.8;222.24
1799.79;180.98
1859.69;92.35
1919.73;170.65
1979.98;215.96
2039.97;231.45
2099.89;228.48
2159.74;191.68
2219.92;153.15
2279.92;191.96
2340;97.43
2399.97;111.01
2459.7;203.21
2519.6;237.98
2579.66;205.9
2639.93;224.09
2699.79;150.76
2759.72;73.05
2819.77;73.6
2879.99;115.83
2939.9;140.53
2999.91;130.49
3059.77;107.81
3119.65;66.72
3179.92;131.45
3239.74;87.45
3299.62;130.76
3359.85;98.79
3419.76;163.65
3479.9;204.29
3539.77;200.94
3599.98;241.8
3659.6;208.54
3719.92;91.1
3779.84;104.56
3839.6;217.59
3899.85;213.07
3959.97;135.28
4019.82;93.85
4079.99;118.35
4139.73;128.69
4199.81;129.94
4260;100.26
4319.61;159.62
4379.61;177.54
4439.97;170.48
4499.86;259.41
4559.76;195.79
4619.74;152.91
4679.92;98.63
4739.88;135.3
4799.91;67.84
4859.96;129.48
4919.84;155.6
4979.97;191.94
5039.61;246.49
5099.95;264.73
5159.85;116.19
5219.86;94.37
5279.75;51.31
5339.86;77.64
5399.84;181.35
5459.77;256.86
5519.95;307.93
5579.83;264.89
5639.75;173.84
5699.93;168.29
5759.99;188.37
5819.62;123.29
5879.63;157.85
5939.89;170.9
5999.76;195.42
6059.97;140.29
6119.98;170.09
6179.98;210.69
6239.86;190.9
6299.98;148.21
6359.63;137.42
6419.87;187.53
6479.85;142.77
6539.79;40.56
6599.93;63.72
6659.71;100.07
6720;149.75
6779.67;141.68
6839.61;158.66
6899.96;151
6959.97;132.1
7019.97;151.86
7079.97;52.16
7139.97;25.44
7199.72;150.49
7259.59;237.49
7319.93;160.46
7379.87;162.24
7439.67;201.93
7499.93;197.37
7559.77;75.78
7619.96;169.34
7679.75;243.93
7739.67;205.77
7799.64;48.76
7859.99;37
7919.97;151.94
7979.64;149.18
8039.74;144.72
8099.64;222.2
8159.97;196.55
8220;139.02
8279.94;103.4
8339.98;125.12
8399.98;100.3
8459.72;170.61
8519.92;141.89
8579.73;128.43
8639.62;116.73
8699.62;130.41
8759.96;154.87
8819.99;162.36
8879.75;80.49
8939.98;93.12
8999.91;108.62
9059.95;64.03
9119.85;65.4
9179.82;165.29
9239.73;126.29
9299.75;129.12
9359.92;102.34
9419.99;176.84
9479.97;137.69
9539.98;142.72
9599.98;103.28
9659.59;144.92
9719.77;157.77
9779.77;120.74
9839.85;100.59
9899.82;145.73
9959.94;118.27
10019.66;99.07
10079.8;142.87
10139.98;132.91
10199.8;183.75
10259.74;135.19
10319.68;142
10379.98;159.47
10439.62;130.31
10499.92;196.3
10559.67;105.38
10619.77;137.63
10679.91;177.66
10739.7;141.3
10799.94;204.03
10859.93;229.79
10919.6;125.71
10979.66;131.61
11039.89;127.56
11099.87;84.97
11159.95;198.06
11219.98;171.62
11279.85;163.99
11339.86;111.38
11399.67;36.42
11459.67;0
11519.67;0
11579.67;0
11639.92;74.06
11699.65;141.07
11759.68;116.26
11819.68;176.42
11879.87;152.06
11939.81;182.75
11999.93;193.59
12059.78;234.13
12119.73;125.07
12179.93;174.97
12239.82;119.81
12299.89;137.16
12359.73;161.23
12419.98;145.07
12479.74;144.45
12539.72;71.9
12599.64;86.64
12659.89;41.36
12719.99;111.46
12779.97;168.27
12839.98;218.78
12899.83;198.06
12959.86;196.02
13019.7;117.46
13079.8;128.78
13139.93;95.94
13199.77;125.26
13259.82;121.55
13319.64;154.94
13379.67;91.83
13439.61;124.98
13499.83;122.81
13559.8;193.36
13619.85;244.31
13679.92;179.72
13739.69;223.14
13799.97;226.19
13859.83;191.14
13919.93;111.03
13979.97;119.77
14039.99;197.75
14099.67;148.24
14159.65;124.07
14219.93;163.42
14279.61;103.81
14339.62;140.93
14399.85;133.5
14459.89;200.57
14519.97;219.02
14579.61;144.82
14639.82;99.07
14699.6;88.92
14759.92;149.12
14819.79;126.64
14879.95;64.31
14939.68;93.47
14999.79;236.82
15059.78;148.27
15119.67;218.33
15179.89;201.46
15239.79;137.08
15299.76;136.21
15359.92;163.81
15419.86;181.02
15480;169.31
15539.78;204.85
15599.95;224.85
15659.59;124.18
15719.85;116.31
15779.67;182.95
15839.87;234.44
15899.93;123.42
15959.89;130.03
16019.74;114.22
16079.9;140.13
16139.98;172.99
16199.85;208.59
16259.86;261.58
16319.72;151.17
16379.6;97.15
16439.66;153.3
16499.64;196.02
16559.62;114.84
16619.8;158.64
16679.84;208.84
16739.76;169.18
16799.92;129.85
16859.93;174.38
16919.78;145.3
16980;229.67
17039.6;93.41
17099.97;104.01
17159.83;108.81
17219.66;127.61
17279.98;164.03
17339.91;208.38
17399.73;138.36
17459.79;119.85
17519.91;84.85
17579.97;140.61
17639.72;135.47
17699.66;118.56
17759.89;148.8
17819.74;152.18
17879.88;116.06
17939.93;95.13
17999.99;103.15
18059.97;115.52
18119.94;207.38
18180;254.14
18239.99;160.34
18299.96;65.61
18359.62;118.29
18419.6;80.41
18479.96;151.26
18539.92;116.17
18599.75;85.82
18659.75;158.62
18719.77;97.4
18779.66;56.16
18839.7;144.63
18899.84;121.41
18959.8;189.71
19019.71;75.59
19079.91;91.38
19139.65;115.29
19199.77;132.78
19259.93;160.6
19319.99;136.99
19379.88;187.23
19439.62;219.36
19499.92;209.28
19559.92;145.62
19619.59;120.83
19679.73;56.42
19739.65;119.63
19799.9;180.66
19859.64;212.95
19919.97;184.65
19979.73;39
20040;144.21
20099.92;223.27
20159.83;200.48
20219.96;179.22
20279.67;220.27
20339.91;106.21
20399.75;138.52
20459.73;95.13
20519.95;132.36
20579.97;105.31
20639.66;0
20699.69;0
20759.69;0
20819.69;0
20879.68;0
20939.69;0
20999.69;0
21059.69;0
21119.69;0
21179.69;0
21239.69;0
21299.69;0
21359.69;0
21419.69;0
21479.69;0
21539.69;0
21599.69;0
21659.69;0
21719.69;0
21779.69;0
21839.69;0
21899.69;0
21959.69;0
22019.69;0
22079.69;0
22139.69;0
22199.69;0
22259.69;0
22319.69;0
22379.69;0
