Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;30000;0
OutputStation0;65.50;3.50;1688;0;907;20.2115230605583;221.918570373079;10.0444444444438;263.846666666661;1.86108048511577;13415.0945022202;30000
OutputStation1;65.50;9.50;1680;0;909;20.028147174456;189.985902378494;10.0444444444438;152.611111111109;1.84818481848185;13490.3526060104;30000
