#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
129.93;1;123.18;123.18;-Infinity;123.18;123.18
131.2;0;125;125;-Infinity;125;125.00
191.12;0;150.35;150.35;-Infinity;150.35;150.35
206.93;2;184.13;184.08;-Infinity;184.13;184.13
210.16;1;177.72;177.72;-Infinity;177.72;177.72
211.68;0;186.76;186.72;-Infinity;186.76;186.76
227.08;2;192.95;192.95;-Infinity;192.95;192.95
241.84;0;160.98;160.98;-Infinity;160.98;160.98
267.05;2;207.83;207.83;-Infinity;207.83;207.83
272.26;0;178.54;178.54;-Infinity;178.54;178.54
280.38;1;239.36;239.35;-Infinity;239.36;239.36
297.31;2;171.47;171.43;-Infinity;171.47;171.47
322.15;0;187.19;187.19;-Infinity;187.19;187.19
330.5;1;242.83;242.83;-Infinity;242.83;242.83
342.26;0;232.88;232.86;-Infinity;232.88;232.88
370.83;1;266.25;266.25;-Infinity;266.25;266.25
377.27;2;288.27;288.27;-Infinity;288.27;288.27
381.05;1;259.34;259.3;-Infinity;259.34;259.34
392.28;0;225.88;225.88;-Infinity;225.88;225.88
397.48;2;291.88;291.87;-Infinity;291.88;291.88
412.37;0;220.15;220.11;-Infinity;220.15;220.15
421.49;1;244.2;244.18;-Infinity;244.2;244.20
431.25;1;275.72;275.72;-Infinity;275.72;275.72
437.73;2;255.83;255.83;-Infinity;255.83;255.83
448.13;2;225.14;225.14;-Infinity;225.14;225.14
451.61;1;235.13;235.13;-Infinity;235.13;235.13
452.59;0;259.65;259.65;-Infinity;259.65;259.65
458.14;2;240.3;240.26;-Infinity;240.3;240.30
492.7;0;274.83;274.82;-Infinity;274.83;274.83
521.19;2;288.67;288.65;-Infinity;288.67;288.67
536.39;2;309.16;309.14;-Infinity;309.16;309.16
542.78;0;314.88;314.88;-Infinity;314.88;314.88
561.61;1;340.47;340.47;-Infinity;340.47;340.47
573.12;0;329.55;329.55;-Infinity;329.55;329.55
591.45;1;336.32;336.32;-Infinity;336.32;336.32
601.72;1;372.35;372.35;-Infinity;372.35;372.35
613.39;0;376.29;376.29;-Infinity;376.29;376.29
623.26;0;335.77;335.77;-Infinity;335.77;335.77
632.95;2;370.7;370.7;-Infinity;370.7;370.70
643.62;0;319.94;319.9;-Infinity;319.94;319.94
663.08;2;278.36;278.36;-Infinity;278.36;278.36
663.75;0;303.71;303.7;-Infinity;303.71;303.71
671.69;1;355.52;355.52;-Infinity;355.52;355.52
673.9;0;311.05;311.05;-Infinity;311.05;311.05
683.13;2;411.23;411.23;-Infinity;411.23;411.23
702.04;1;338.42;338.4;-Infinity;338.42;338.42
703.26;2;341.19;341.19;-Infinity;341.19;341.19
711.8;1;379.99;379.99;-Infinity;379.99;379.99
742.21;1;352.24;352.24;-Infinity;352.24;352.24
762.39;1;386.4;386.39;-Infinity;386.4;386.40
