#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;3;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
59.81;0;0;0;3;0/59.81;0/59.81,1/59.81,2/59.81;0/0;0/59.81,1/59.81,2/59.81;0/0;0/3,1/8,2/6;0/0;0/11,1/12,2/12;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
120;0;8;0;3;0/120;0/81.61,1/90.1,2/87.48;0/0;0/120,1/120,2/120;0/0;0/9,1/12,2/9;0/0;0/16,1/15,2/15;0/0;0/0,1/0,2/0;0/0;0/3,1/3,2/2;0/0;0/4,1/4,2/4
179.93;0;21;0;3;0/179.93;0/82.22,1/90.39,2/88.22;0/0;0/179.93,1/179.93,2/179.93;0/0;0/13,1/17,2/6;0/0;0/17,1/22,2/13;0/0;0/0,1/0,2/0;0/0;0/7,1/7,2/7;0/0;0/10,1/9,2/10
239.79;0;36;0;3;0/239.79;0/84.05,1/90.9,2/89.07;0/0;0/239.79,1/239.79,2/239.79;0/0;0/22,1/26,2/19;0/0;0/27,1/32,2/24;0/0;0/0,1/0,2/0;0/0;0/12,1/12,2/12;0/0;0/16,1/15,2/16
299.98;0;47;0;3;0/299.98;0/85.18,1/91.68,2/89.99;0/0;0/299.98,1/299.98,2/299.98;0/0;0/22,1/19,2/26;0/0;0/27,1/29,2/28;0/0;0/0,1/0,2/0;0/0;0/14,1/15,2/18;0/0;0/22,1/21,2/22
359.58;0;54;0;3;0/359.58;0/86.46,1/92.74,2/90.91;0/0;0/359.58,1/359.58,2/359.58;0/0;0/20,1/22,2/18;0/0;0/25,1/30,2/22;0/0;0/0,1/0,2/0;0/0;0/16,1/19,2/19;0/0;0/28,1/27,2/28
419.87;0;66;0;3;0/419.87;0/87.94,1/94.04,2/91.81;0/0;0/419.87,1/419.87,2/419.87;0/0;0/20,1/26,2/19;0/0;0/25,1/34,2/22;0/0;0/0,1/0,2/0;0/0;0/19,1/24,2/23;0/0;0/34,1/33,2/34
479.6;0;78;0;3;0/479.6;0/88.77,1/94.95,2/113.93;0/0;0/479.6,1/479.6,2/479.6;0/0;0/9,1/22,2/17;0/0;0/19,1/28,2/19;0/0;0/0,1/0,2/0;0/0;0/22,1/30,2/26;0/0;0/40,1/39,2/37
539.72;0;86;0;3;0/539.72;0/89.74,1/96.03,2/144.42;0/0;0/539.72,1/539.72,2/539.72;0/0;0/5,1/16,2/13;0/0;0/13,1/22,2/16;0/0;0/0,1/0,2/0;0/0;0/25,1/32,2/29;0/0;0/46,1/45,2/40
599.9;0;101;0;3;0/599.9;0/90.76,1/97.18,2/148.24;0/0;0/599.9,1/599.9,2/599.9;0/0;0/0,1/13,2/3;0/0;0/7,1/16,2/10;0/0;0/0,1/0,2/0;0/0;0/30,1/38,2/33;0/0;0/52,1/51,2/46
659.86;0;114;0;3;0/659.86;0/91.57,1/98.05,2/148.98;0/0;0/659.86,1/659.86,2/659.86;0/0;0/0,1/0,2/0;0/0;0/1,1/10,2/4;0/0;0/0,1/0,2/0;0/0;0/36,1/40,2/38;0/0;0/58,1/57,2/52
719.82;0;124;0;3;0/719.82;0/137.64,1/99.24,2/166.37;0/0;0/719.82,1/719.82,2/719.82;0/0;0/0,1/0,2/0;0/0;0/0,1/4,2/0;0/0;0/0,1/0,2/0;0/0;0/37,1/45,2/42;0/0;0/59,1/63,2/56
779.77;0;128;0;3;0/779.77;0/197.59,1/117.41,2/226.32;0/0;0/779.77,1/779.77,2/779.77;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/37,1/49,2/42;0/0;0/59,1/67,2/56
839.98;0;128;0;3;0/839.98;0/257.81,1/177.63,2/286.53;0/0;0/839.98,1/839.98,2/839.98;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/37,1/49,2/42;0/0;0/59,1/67,2/56
899.78;0;128;0;3;0/899.78;0/317.61,1/237.43,2/346.34;0/0;0/899.78,1/899.78,2/899.78;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/37,1/49,2/42;0/0;0/59,1/67,2/56
959.7;0;128;0;3;0/959.7;0/377.52,1/297.34,2/406.25;0/0;0/959.7,1/959.7,2/959.7;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/37,1/49,2/42;0/0;0/59,1/67,2/56
1019.96;0;128;0;3;0/1019.96;0/437.78,1/357.6,2/466.51;0/0;0/1019.96,1/1019.96,2/1019.96;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/37,1/49,2/42;0/0;0/59,1/67,2/56
1079.88;0;128;0;3;0/1079.88;0/497.71,1/417.53,2/526.43;0/0;0/1079.88,1/1079.88,2/1079.88;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/37,1/49,2/42;0/0;0/59,1/67,2/56
1139.98;0;128;0;3;0/1139.98;0/557.81,1/477.63,2/586.53;0/0;0/1139.98,1/1139.98,2/1139.98;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/37,1/49,2/42;0/0;0/59,1/67,2/56
1199.68;0;128;0;3;0/1199.68;0/617.5,1/537.32,2/646.23;0/0;0/1199.68,1/1199.68,2/1199.68;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/37,1/49,2/42;0/0;0/59,1/67,2/56
1259.6;0;128;0;3;0/1259.6;0/677.43,1/597.25,2/706.16;0/0;0/1259.6,1/1259.6,2/1259.6;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/37,1/49,2/42;0/0;0/59,1/67,2/56
1319.95;0;128;0;3;0/1319.95;0/737.78,1/657.6,2/766.5;0/0;0/1319.95,1/1319.95,2/1319.95;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/37,1/49,2/42;0/0;0/59,1/67,2/56
1379.97;0;128;0;3;0/1379.97;0/797.8,1/717.62,2/826.52;0/0;0/1379.97,1/1379.97,2/1379.97;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/37,1/49,2/42;0/0;0/59,1/67,2/56
1439.75;0;128;0;3;0/1439.75;0/857.57,1/777.39,2/886.3;0/0;0/1439.75,1/1439.75,2/1439.75;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/37,1/49,2/42;0/0;0/59,1/67,2/56
1499.67;0;128;0;3;0/1499.67;0/917.5,1/837.32,2/946.22;0/0;0/1499.67,1/1499.67,2/1499.67;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/37,1/49,2/42;0/0;0/59,1/67,2/56
1559.6;0;128;0;3;0/1559.6;0/977.42,1/897.24,2/1006.15;0/0;0/1559.6,1/1559.6,2/1559.6;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/37,1/49,2/42;0/0;0/59,1/67,2/56
1619.97;0;128;0;3;0/1619.97;0/1037.79,1/957.62,2/1066.52;0/0;0/1619.97,1/1619.97,2/1619.97;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/37,1/49,2/42;0/0;0/59,1/67,2/56
1679.81;0;128;0;3;0/1679.81;0/1097.64,1/1017.46,2/1126.36;0/0;0/1679.81,1/1679.81,2/1679.81;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/37,1/49,2/42;0/0;0/59,1/67,2/56
1739.74;0;128;0;3;0/1739.74;0/1157.56,1/1077.39,2/1186.29;0/0;0/1739.74,1/1739.74,2/1739.74;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/37,1/49,2/42;0/0;0/59,1/67,2/56
1799.67;0;128;0;3;0/1799.67;0/1217.49,1/1137.31,2/1246.22;0/0;0/1799.67,1/1799.67,2/1799.67;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/37,1/49,2/42;0/0;0/59,1/67,2/56
1859.96;0;128;0;3;0/1859.96;0/1277.78,1/1197.6,2/1306.51;0/0;0/1859.96,1/1859.96,2/1859.96;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/37,1/49,2/42;0/0;0/59,1/67,2/56
1919.96;0;128;0;3;0/1919.96;0/1337.78,1/1257.6,2/1366.51;0/0;0/1919.96,1/1919.96,2/1919.96;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/37,1/49,2/42;0/0;0/59,1/67,2/56
1979.8;0;128;0;3;0/1979.8;0/1397.62,1/1317.44,2/1426.35;0/0;0/1979.8,1/1979.8,2/1979.8;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/37,1/49,2/42;0/0;0/59,1/67,2/56
2039.72;0;128;0;3;0/2039.72;0/1457.55,1/1377.37,2/1486.28;0/0;0/2039.72,1/2039.72,2/2039.72;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/37,1/49,2/42;0/0;0/59,1/67,2/56
