#TimeStamp;TripTime;Type
62;38;O
72;22;O
77;42;O
82;40;O
86;46;O
88;50;O
89;17;O
92;36;O
93;58;O
95;42;O
99;67;O
100;42;O
101;65;O
102;16;O
104;14;O
108;53;O
111;32;O
114;20;O
118;18;O
122;21;O
127;14;O
127;50;O
130;49;O
132;64;O
138;81;O
140;16;O
150;20;O
152;17;O
162;47;O
170;37;O
172;52;O
173;13;O
178;34;O
180;37;O
185;20;O
192;19;O
195;25;O
198;24;O
200;17;O
210;17;O
220;30;O
221;26;O
225;25;O
226;15;O
227;42;O
233;29;O
238;34;O
241;21;O
245;15;O
247;34;O
247;24;O
254;29;O
258;17;O
262;29;O
266;16;O
267;24;O
275;15;O
278;22;O
283;19;O
285;15;O
293;13;O
302;17;O
310;16;O
312;22;O
324;43;O
325;20;O
333;19;O
339;15;O
342;17;O
349;48;O
366;32;O
374;18;O
374;20;O
391;27;O
392;16;O
400;19;O
402;17;O
415;14;O
416;41;O
432;16;O
434;23;O
438;33;O
441;20;O
443;18;O
445;30;O
454;20;O
461;16;O
463;44;O
468;14;O
471;35;O
474;43;O
481;16;O
483;17;O
486;44;O
487;35;O
491;16;O
496;20;O
503;38;O
520;16;O
521;16;O
536;20;O
544;18;O
545;20;O
556;21;O
559;14;O
570;24;O
574;20;O
582;17;O
583;53;O
590;34;O
590;24;O
590;46;O
600;25;O
601;25;O
602;26;O
612;57;O
613;18;O
620;35;O
625;29;O
632;26;O
634;18;O
637;22;O
643;17;O
646;19;O
648;32;O
654;42;O
654;17;O
663;16;O
665;19;O
671;34;O
682;35;O
