#TimeStamp;Bot;Pod;OutputStation
68.96;3;75;0
82.16;2;291;1
86.88;15;360;2
90.96;11;332;0
96.66;14;411;2
97.89;4;103;1
101.03;6;99;0
106.83;0;423;2
109.91;3;75;1
111.15;6;99;0
116.95;0;423;2
119.95;5;101;1
121.17;8;383;0
126.94;2;291;2
130;17;40;1
131.25;12;33;0
136.96;11;332;2
140;15;360;1
141.34;1;42;0
146.94;11;332;2
150;8;383;1
151.35;16;131;0
156.64;4;103;2
160.04;8;383;1
161.11;16;131;0
166.84;7;173;2
170.05;8;383;1
171.37;14;411;0
176.97;10;163;2
180.09;12;33;1
181.05;3;75;0
186.9;10;163;2
190.13;6;99;1
191.41;3;75;0
196.89;13;303;2
200.04;0;423;1
201.51;9;57;0
207.01;15;360;2
210.21;4;103;1
211.72;2;291;0
216.79;1;42;2
220.24;4;103;1
221.99;17;40;0
227.12;16;131;2
230.22;7;173;1
231.7;12;33;0
237.1;8;383;2
240.3;10;163;1
242.03;12;33;0
247.01;14;411;2
250.17;13;303;1
252.17;12;33;0
256.9;5;0;2
260.21;13;303;1
262.25;6;99;0
267.17;0;423;2
270.34;3;75;1
272.31;6;99;0
277.18;17;40;2
280.42;3;75;1
282.2;6;99;0
287.27;7;173;2
290.41;3;75;1
292.07;1;42;0
297.35;10;163;2
300.44;15;360;1
302.08;1;42;0
307.28;12;33;2
310.44;15;360;1
311.95;4;103;0
317.39;12;33;2
320.46;9;57;1
322.35;4;103;0
327.24;12;33;2
330.58;16;131;1
332.41;11;79;0
337.44;12;33;2
340.79;8;383;1
342.46;11;79;0
347.3;12;33;2
350.95;8;383;1
352.48;11;79;0
357.14;12;33;2
360.95;14;411;1
362.21;13;303;0
367.35;3;75;2
370.99;5;0;1
372.48;13;303;0
377.48;3;75;2
381.28;0;423;1
382.36;7;173;0
387.4;1;42;2
391.46;17;40;1
392.53;7;173;0
397.53;1;42;2
401.48;17;40;1
402.15;9;57;0
407.74;15;360;2
411.25;6;99;1
412.57;9;57;0
417.74;16;131;2
421.53;2;240;1
422.54;10;163;0
427.76;14;411;2
431.58;4;103;1
432.38;10;163;0
437.8;0;423;2
441.5;11;79;1
442.39;8;383;0
448.17;5;0;2
451.66;13;303;1
452.63;8;383;0
461.67;3;75;1
462.52;8;383;0
471.51;1;42;1
472.68;15;360;0
481.69;9;57;1
482.65;17;40;0
491.71;9;57;1
492.74;17;40;0
501.26;15;360;2
501.45;9;57;1
502.68;17;40;0
511.42;7;45;2
511.47;16;131;1
512.42;17;40;0
521.63;16;131;1
522.71;2;240;0
526.3;9;57;2
531.47;12;149;1
532.51;6;99;0
541.29;17;40;2
541.74;12;149;1
542.82;4;103;0
551.66;10;163;1
551.83;16;131;2
553.08;11;79;0
561.78;8;383;1
563.12;13;303;0
563.12;6;99;2
571.52;5;0;1
573.12;6;99;2
573.17;14;411;0
581.79;15;360;1
582.9;4;103;2
583.36;3;75;0
591.83;2;240;1
593.13;4;103;2
593.17;3;75;0
601.88;13;303;1
603.09;10;163;2
603.38;0;423;0
611.9;13;303;1
613.15;10;163;2
613.43;1;42;0
621.68;17;40;1
623.17;8;383;2
623.48;12;149;0
631.93;17;40;1
633.22;11;79;2
633.6;9;57;0
641.95;17;40;1
643.24;5;0;2
643.66;6;99;0
651.72;17;40;1
653.19;2;240;2
653.81;16;131;0
661.94;14;411;1
663.32;15;360;2
663.86;7;296;0
672;1;42;1
673.28;3;75;2
681.87;8;383;1
683.36;0;423;2
692.01;12;149;1
693.21;13;303;2
702.08;10;163;1
712.13;9;57;1
722.09;6;99;1
732.07;5;0;1
742.27;11;79;1
752.3;4;159;1
