Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;2500;0
OutputStation0;45.50;3.50;60;0;9;67.6077777777777;4502.09764123143;11.4437950974757;192.605;6.66666666666667;1913.30471888938;2500
OutputStation1;45.50;9.50;66;0;13;52.1564035949878;7967.48869848726;11.6884271247462;292.179076471714;5.07692307692308;1852.0311029939;2500
OutputStation2;45.50;15.50;56;0;6;94.1102477127937;18973.5304016454;11.7855555555554;361.116854249492;9.33333333333333;1952.49347683434;2500
