#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;38.56;0.09;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.02,RP/0
59.98;40.46;0.41;PP/0.06,TA/0.05,IS/0,PS/0,RB/0,OB/0.03,RP/0
120;40.64;0.57;PP/0.06,TA/0.16,IS/0,PS/0,RB/0,OB/0.03,RP/0
179.71;41.13;0.71;PP/0.08,TA/0.27,IS/0,PS/0,RB/0,OB/0.03,RP/0
239.88;41.13;0.85;PP/0.08,TA/0.39,IS/0,PS/0,RB/0,OB/0.03,RP/0
299.88;41.13;1.02;PP/0.08,TA/0.57,IS/0,PS/0,RB/0,OB/0.03,RP/0
359.91;41.13;1.18;PP/0.09,TA/0.67,IS/0,PS/0,RB/0,OB/0.03,RP/0
419.94;41.13;1.32;PP/0.11,TA/0.8,IS/0,PS/0,RB/0,OB/0.03,RP/0
479.94;41.13;1.46;PP/0.11,TA/0.94,IS/0,PS/0,RB/0,OB/0.03,RP/0
539.97;41.11;1.57;PP/0.11,TA/1.02,IS/0,PS/0,RB/0,OB/0.03,RP/0
599.99;41.14;1.7;PP/0.11,TA/1.12,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
659.69;41.14;1.77;PP/0.13,TA/1.13,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
719.65;41.24;1.81;PP/0.14,TA/1.13,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
779.77;41.28;1.82;PP/0.14,TA/1.13,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
839.69;41.33;1.84;PP/0.14,TA/1.13,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
899.69;41.33;1.85;PP/0.14,TA/1.15,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
959.69;41.33;1.87;PP/0.14,TA/1.15,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
1019.69;41.33;1.88;PP/0.14,TA/1.15,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
1079.69;41.34;1.88;PP/0.14,TA/1.15,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
1139.69;41.34;1.9;PP/0.14,TA/1.15,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
1199.69;41.34;1.91;PP/0.14,TA/1.15,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
1259.69;41.36;1.93;PP/0.14,TA/1.16,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
1319.69;41.4;1.95;PP/0.14,TA/1.16,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
1379.69;41.41;1.96;PP/0.14,TA/1.18,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
1439.69;41.41;1.98;PP/0.14,TA/1.18,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
1499.69;41.41;1.99;PP/0.14,TA/1.18,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
1559.69;41.44;2.01;PP/0.14,TA/1.18,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
1619.69;41.44;2.02;PP/0.14,TA/1.18,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
1679.69;41.44;2.04;PP/0.14,TA/1.18,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
1739.69;41.45;2.06;PP/0.14,TA/1.18,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
1799.69;41.45;2.07;PP/0.14,TA/1.18,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
1859.69;41.45;2.07;PP/0.14,TA/1.18,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
1919.69;41.46;2.09;PP/0.14,TA/1.19,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
1979.69;41.5;2.1;PP/0.14,TA/1.19,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
2039.69;41.51;2.12;PP/0.14,TA/1.21,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
2099.69;41.51;2.13;PP/0.14,TA/1.23,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
2159.69;41.51;2.13;PP/0.14,TA/1.23,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
2219.69;41.52;2.15;PP/0.14,TA/1.23,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
2279.69;41.52;2.17;PP/0.14,TA/1.24,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
2339.69;41.53;2.18;PP/0.14,TA/1.26,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
2399.69;41.55;2.2;PP/0.14,TA/1.27,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
2459.69;41.55;2.21;PP/0.14,TA/1.27,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
