Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;20500;0
OutputStation0;45.50;3.50;1073;0;189;59.0393140660454;7864.01044555402;10.0444444444438;456.294350653072;5.67724867724868;9958.1085187838;20500
OutputStation1;45.50;9.50;1082;0;239;47.5509548898673;4339.78859988754;10.0444444444447;521.317430426067;4.52719665271967;9860.55027354515;20500
OutputStation2;45.50;15.50;1213;0;210;60.01836069686;7602.09757684948;10.0444444444438;571.531328820784;5.77619047619048;8586.55415611859;20500
