#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.65;0.99;18;0;0;0;0;0;0;0;0;0
1199.8;0.99;18;0;0;0;0;0;0;0;0;0
1799.83;0.98;18;0;0;0;0;0;0;0;0;0
2399.62;0.97;18;0;0;0;0;0;0;0;0;0
2999.79;0.96;18;0;0;0;0;0;0;0;0;0
3599.63;0.96;18;0;0;0;0;0;0;0;0;0
4199.93;0.95;18;0;0;0;0;0;0;0;0;0
4799.75;0.94;18;0;0;0;0;0;0;0;0;0
5399.66;0.94;18;0;0;0;0;0;0;0;0;0
5999.69;0.93;18;0;0;0;0;0;0;0;0;0
6600;0.92;18;0;0;0;0;0;0;0;0;0
7199.78;0.92;18;0;0;0;0;0;0;0;0;0
7799.99;0.91;18;0;0;0;0;0;0;0;0;0
8399.65;0.91;18;0;0;0;0;0;0;0;0;0
8999.98;0.9;18;0;0;0;0;0;0;0;0;0
9599.71;0.89;18;0;0;0;0;0;0;0;0;0
10199.74;0.89;18;0;0;0;0;0;0;0;0;0
10799.98;0.88;18;0;0;0;0;0;0;0;0;0
11399.65;0.87;18;0;0;0;0;0;0;0;0;0
11999.79;0.87;18;0;0;0;0;0;0;0;0;0
12599.87;0.86;18;0;0;0;0;0;0;0;0;0
13199.99;0.86;18;0;0;0;0;0;0;0;0;0
13799.91;0.86;18;0;0;0;0;0;0;0;0;0
14399.81;0.86;18;0;0;0;0;0;0;0;0;0
14999.86;0.86;18;0;0;0;0;0;0;0;0;0
15599.83;0.86;18;0;0;0;0;0;0;0;0;0
16199.66;0.86;18;0;0;0;0;0;0;0;0;0
16799.97;0.86;18;0;0;0;0;0;0;0;0;0
17399.83;0.86;18;0;0;0;0;0;0;0;0;0
17999.84;0.86;18;0;0;0;0;0;0;0;0;0
18599.85;0.86;18;0;0;0;0;0;0;0;0;0
19199.68;0.86;18;0;0;0;0;0;0;0;0;0
19799.99;0.86;18;0;0;0;0;0;0;0;0;0
20399.85;0.86;18;0;0;0;0;0;0;0;0;0
