#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.92;1;18;0;0;0;0;0;0;0;0;0
1199.85;0.99;18;0;0;0;0;0;0;0;0;0
1799.99;0.99;18;0;0;0;0;0;0;0;0;0
2399.77;0.99;18;0;0;0;0;0;0;0;0;0
2999.62;0.98;18;0;0;0;0;0;0;0;0;0
3599.93;0.98;18;0;0;0;0;0;0;0;0;0
4199.97;0.98;18;0;0;0;0;0;0;0;0;0
4799.85;0.97;18;0;0;0;0;0;0;0;0;0
5399.89;0.97;18;0;0;0;0;0;0;0;0;0
5999.81;0.97;18;0;0;0;0;0;0;0;0;0
6599.99;0.96;18;0;0;0;0;0;0;0;0;0
7199.85;0.96;18;0;0;0;0;0;0;0;0;0
7799.99;0.96;18;0;0;0;0;0;0;0;0;0
8399.96;0.95;18;0;0;0;0;0;0;0;0;0
8999.8;0.95;18;0;0;0;0;0;0;0;0;0
9599.96;0.95;18;0;0;0;0;0;0;0;0;0
10200;0.95;18;0;0;0;0;0;0;0;0;0
10799.96;0.95;18;0;0;0;0;0;0;0;0;0
11399.94;0.95;18;0;0;0;0;0;0;0;0;0
11999.69;0.95;18;0;0;0;0;0;0;0;0;0
12599.8;0.95;18;0;0;0;0;0;0;0;0;0
13200;0.95;18;0;0;0;0;0;0;0;0;0
13799.69;0.95;18;0;0;0;0;0;0;0;0;0
14399.88;0.95;18;0;0;0;0;0;0;0;0;0
14999.8;0.95;18;0;0;0;0;0;0;0;0;0
15599.72;0.95;18;0;0;0;0;0;0;0;0;0
16199.69;0.95;18;0;0;0;0;0;0;0;0;0
16799.64;0.95;18;0;0;0;0;0;0;0;0;0
17399.98;0.95;18;0;0;0;0;0;0;0;0;0
17999.6;0.95;18;0;0;0;0;0;0;0;0;0
18599.98;0.95;18;0;0;0;0;0;0;0;0;0
19199.64;0.95;18;0;0;0;0;0;0;0;0;0
19799.65;0.95;18;0;0;0;0;0;0;0;0;0
20399.99;0.95;18;0;0;0;0;0;0;0;0;0
20999.87;0.95;18;0;0;0;0;0;0;0;0;0
21599.85;0.95;18;0;0;0;0;0;0;0;0;0
22199.69;0.95;18;0;0;0;0;0;0;0;0;0
22799.69;0.95;18;0;0;0;0;0;0;0;0;0
23400;0.95;18;0;0;0;0;0;0;0;0;0
23999.69;0.95;18;0;0;0;0;0;0;0;0;0
24599.9;0.95;18;0;0;0;0;0;0;0;0;0
25199.82;0.95;18;0;0;0;0;0;0;0;0;0
25799.73;0.95;18;0;0;0;0;0;0;0;0;0
26399.68;0.95;18;0;0;0;0;0;0;0;0;0
26999.6;0.95;18;0;0;0;0;0;0;0;0;0
27599.98;0.95;18;0;0;0;0;0;0;0;0;0
28199.6;0.95;18;0;0;0;0;0;0;0;0;0
28799.98;0.95;18;0;0;0;0;0;0;0;0;0
29399.63;0.95;18;0;0;0;0;0;0;0;0;0
29999.65;0.95;18;0;0;0;0;0;0;0;0;0
