#TimeStamp;TripTime;Type
62;15;O
66;29;O
75;33;O
81;42;O
87;31;O
96;37;O
225;15;O
241;14;O
386;15;O
401;14;O
578;40;O
589;24;O
594;14;O
635;14;O
658;14;O
719;15;O
756;14;O
808;15;O
849;15;O
851;26;O
859;15;O
870;15;O
908;14;O
970;14;O
989;14;O
1002;26;O
1041;15;O
1050;14;O
1056;37;O
1091;14;O
1143;32;O
1160;14;O
1184;41;O
1184;18;O
1188;28;O
1213;14;O
1274;14;O
1299;16;O
1356;13;O
1374;14;O
1436;13;O
1486;15;O
1537;14;O
1542;17;O
1619;13;O
1708;14;O
1728;15;O
1746;19;O
1748;14;O
1774;15;O
1790;15;O
1800;31;O
1812;13;O
1838;24;O
1968;11;O
2006;24;O
2081;24;O
2087;28;O
2118;22;O
2173;29;O
2245;23;O
2267;14;O
2337;15;O
2348;18;O
2417;14;O
2428;17;O
2486;15;O
2529;15;O
2559;15;O
2570;18;O
2573;18;O
2577;12;O
2648;14;O
2708;15;O
2739;16;O
2771;18;O
2774;15;O
2779;29;O
2808;14;O
2844;14;O
2859;15;O
2869;19;O
2879;23;O
2906;15;O
2932;29;O
2970;13;O
2979;25;O
2982;9;O
2995;22;O
3015;14;O
3077;14;O
3090;16;O
3111;17;O
3126;13;O
3209;15;O
3309;14;O
3370;24;O
3440;14;O
3445;17;O
3633;16;O
3636;17;O
3663;14;O
3725;15;O
3804;14;O
3834;14;O
3978;15;O
4038;15;O
4060;29;O
4088;14;O
4095;37;O
4118;25;O
4119;14;O
4169;15;O
4202;28;O
4250;15;O
4282;27;O
4312;14;O
4402;14;O
4419;14;O
4453;28;O
4462;14;O
4483;15;O
4491;15;O
4521;14;O
4524;15;O
4562;15;O
4564;15;O
4570;32;O
4614;14;O
4651;27;O
4665;42;O
4678;41;O
4681;50;O
4726;14;O
4747;15;O
4779;14;O
4824;32;O
4886;14;O
4908;16;O
4971;14;O
4983;20;O
5001;24;O
5104;16;O
5125;19;O
5138;14;O
5151;38;O
5204;15;O
5287;17;O
5290;14;O
5299;14;O
5325;14;O
5340;15;O
5386;14;O
5415;21;O
5442;29;O
5474;35;O
5512;19;O
5528;28;O
5547;14;O
5560;15;O
5588;14;O
5619;28;O
5630;15;O
5633;17;O
5659;14;O
5679;14;O
5760;15;O
5763;15;O
5895;38;O
5923;15;O
5941;14;O
6014;14;O
6035;15;O
6053;14;O
6094;15;O
6146;24;O
6166;15;O
6189;17;O
6236;15;O
6310;17;O
6387;21;O
6423;19;O
6448;14;O
6477;15;O
6479;15;O
6540;14;O
6665;23;O
6673;16;O
6757;28;O
6760;14;O
6780;14;O
6896;33;O
6915;26;O
6934;14;O
6962;14;O
7017;29;O
7073;14;O
7150;23;O
7164;18;O
7185;14;O
7193;44;O
7206;15;O
7236;34;O
7249;37;O
7255;14;O
7311;16;O
7375;13;O
7418;15;O
7438;14;O
7453;26;O
7502;15;O
7531;32;O
7575;14;O
7584;26;O
7589;48;O
7663;29;O
7669;14;O
7720;14;O
7753;14;O
7763;17;O
7821;15;O
7886;30;O
7944;15;O
7963;26;O
7963;15;O
8047;35;O
8056;16;O
8093;14;O
8099;22;O
8113;15;O
8140;21;O
8157;28;O
8195;14;O
8218;15;O
8280;17;O
8336;14;O
8356;14;O
8401;24;O
8417;14;O
8457;14;O
8471;15;O
8502;14;O
8511;17;O
8549;32;O
8623;28;O
8623;14;O
8652;27;O
8665;15;O
8692;27;O
8693;14;O
8733;27;O
8765;14;O
8805;29;O
8824;13;O
8825;18;O
8865;14;O
8911;32;O
8929;44;O
8936;29;O
8955;18;O
9023;36;O
9027;36;O
9035;54;O
