#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;3;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
59.99;0;0;0;3;0/59.99;0/59.99,1/59.99,2/59.99;0/0;0/59.99,1/59.99,2/59.99;0/0;0/5,1/6,2/6;0/0;0/11,1/12,2/12;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
120;0;7;0;3;0/120;0/95.41,1/89.35,2/79.15;0/0;0/120,1/120,2/120;0/0;0/12,1/7,2/11;0/0;0/17,1/15,2/14;0/0;0/0,1/0,2/0;0/0;0/2,1/2,2/3;0/0;0/3,1/4,2/5
179.99;0;15;0;3;0/179.99;0/96.22,1/90.46,2/80.76;0/0;0/179.99,1/179.99,2/179.99;0/0;0/9,1/8,2/18;0/0;0/14,1/18,2/19;0/0;0/0,1/0,2/0;0/0;0/6,1/4,2/5;0/0;0/9,1/10,2/11
239.78;0;27;0;3;0/239.78;0/97.05,1/91.83,2/96.07;0/0;0/239.78,1/239.78,2/239.78;0/0;0/23,1/23,2/24;0/0;0/27,1/30,2/27;0/0;0/0,1/0,2/0;0/0;0/10,1/9,2/8;0/0;0/15,1/16,2/15
299.8;0;39;0;3;0/299.8;0/98.43,1/92.75,2/96.83;0/0;0/299.8,1/299.8,2/299.8;0/0;0/25,1/27,2/18;0/0;0/30,1/31,2/24;0/0;0/0,1/0,2/0;0/0;0/14,1/13,2/12;0/0;0/21,1/22,2/21
359.73;0;52;0;3;0/359.73;0/99.06,1/93.33,2/100.36;0/0;0/359.73,1/359.73,2/359.73;0/0;0/17,1/26,2/20;0/0;0/24,1/29,2/25;0/0;0/0,1/0,2/0;0/0;0/17,1/17,2/18;0/0;0/27,1/28,2/27
419.99;0;62;0;3;0/419.99;0/99.88,1/93.6,2/101.51;0/0;0/419.99,1/419.99,2/419.99;0/0;0/12,1/19,2/20;0/0;0/21,1/23,2/22;0/0;0/0,1/0,2/0;0/0;0/19,1/20,2/23;0/0;0/33,1/34,2/33
479.93;0;77;0;3;0/479.93;0/100.67,1/106.41,2/117.06;0/0;0/479.93,1/479.93,2/479.93;0/0;0/10,1/14,2/13;0/0;0/18,1/19,2/18;0/0;0/0,1/0,2/0;0/0;0/25,1/24,2/28;0/0;0/39,1/38,2/37
539.77;0;85;0;3;0/539.77;0/102.26,1/107.54,2/118.46;0/0;0/539.77,1/539.77,2/539.77;0/0;0/2,1/14,2/17;0/0;0/15,1/16,2/19;0/0;0/0,1/0,2/0;0/0;0/27,1/27,2/31;0/0;0/45,1/44,2/43
