#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;0;0;0;0;0;0;0;0
59.99;4;0;0;30.17;0;30.18;0;0.54
120;6;0;0;61.3;0;61.31;0;0.49
179.99;6;0;0;94.9;0;94.91;0;0.55
239.78;10;0;0;95.1;0;95.11;0;0.54
299.8;13;0;0;130.77;0;130.78;0;0.51
359.73;14;0;0;176.2;0;176.2;0;0.5
419.99;16;5;0;224.16;0;224.54;0;0.52
479.93;16;4;0;272.84;0;275.53;0;0.51
539.77;16;0;0;293.17;0;309.68;0;0.52
599.9;16;0;0;335.42;0;356.67;0;0.5
659.98;16;0;0;379.61;0;407.15;0;0.5
719.93;16;0;0;483.43;0;483.45;0;0.76
779.75;16;0;0;0;0;0;0;0
839.63;16;0;0;0;0;0;0;0
899.97;16;0;0;0;0;0;0;0
959.77;16;0;0;0;0;0;0;0
1019.65;16;0;0;0;0;0;0;0
1079.94;16;0;0;0;0;0;0;0
1139.65;16;0;0;0;0;0;0;0
1199.78;16;0;0;0;0;0;0;0
1259.93;16;0;0;0;0;0;0;0
1319.95;16;0;0;0;0;0;0;0
1379.73;16;0;0;0;0;0;0;0
1439.9;16;0;0;0;0;0;0;0
1499.98;16;0;0;0;0;0;0;0
1559.99;16;0;0;0;0;0;0;0
1619.89;16;0;0;0;0;0;0;0
1679.91;16;0;0;0;0;0;0;0
1739.96;16;0;0;0;0;0;0;0
1799.97;16;0;0;0;0;0;0;0
1859.95;16;0;0;0;0;0;0;0
1919.87;16;0;0;0;0;0;0;0
1979.91;16;0;0;0;0;0;0;0
2039.98;16;0;0;0;0;0;0;0
2099.9;16;0;0;0;0;0;0;0
2159.97;16;0;0;0;0;0;0;0
2219.81;16;0;0;0;0;0;0;0
2279.97;16;0;0;0;0;0;0;0
2339.77;16;0;0;0;0;0;0;0
2399.99;16;0;0;0;0;0;0;0
2459.97;16;0;0;0;0;0;0;0
2519.74;16;0;0;0;0;0;0;0
2579.86;16;0;0;0;0;0;0;0
2639.98;16;0;0;0;0;0;0;0
2699.97;16;0;0;0;0;0;0;0
2759.76;16;0;0;0;0;0;0;0
2819.91;16;0;0;0;0;0;0;0
2879.99;16;0;0;0;0;0;0;0
2939.96;16;0;0;0;0;0;0;0
2999.97;16;0;0;0;0;0;0;0
3059.95;16;0;0;0;0;0;0;0
3119.9;16;0;0;0;0;0;0;0
3179.64;16;0;0;0;0;0;0;0
3239.62;16;0;0;0;0;0;0;0
3300;16;0;0;0;0;0;0;0
3359.67;16;0;0;0;0;0;0;0
3419.61;16;0;0;0;0;0;0;0
3479.66;16;0;0;0;0;0;0;0
3539.67;16;0;0;0;0;0;0;0
3599.88;16;0;0;0;0;0;0;0
3659.73;16;0;0;0;0;0;0;0
3719.96;16;0;0;0;0;0;0;0
3779.74;16;0;0;0;0;0;0;0
3840;16;0;0;0;0;0;0;0
3899.78;16;0;0;0;0;0;0;0
3959.77;16;0;0;0;0;0;0;0
4019.82;16;0;0;0;0;0;0;0
4079.96;16;0;0;0;0;0;0;0
4139.72;16;0;0;0;0;0;0;0
4199.98;16;0;0;0;0;0;0;0
4259.93;16;0;0;0;0;0;0;0
4319.81;16;0;0;0;0;0;0;0
4379.98;16;0;0;0;0;0;0;0
4439.59;16;0;0;0;0;0;0;0
4499.99;16;0;0;0;0;0;0;0
4559.86;16;0;0;0;0;0;0;0
4619.86;16;0;0;0;0;0;0;0
4679.97;16;0;0;0;0;0;0;0
4740;16;0;0;0;0;0;0;0
4799.88;16;0;0;0;0;0;0;0
4859.94;16;0;0;0;0;0;0;0
4919.94;16;0;0;0;0;0;0;0
4979.99;16;0;0;0;0;0;0;0
5039.96;16;0;0;0;0;0;0;0
5099.99;16;0;0;0;0;0;0;0
5159.6;16;0;0;0;0;0;0;0
5219.99;16;0;0;0;0;0;0;0
5279.81;16;0;0;0;0;0;0;0
5339.92;16;0;0;0;0;0;0;0
5399.91;16;0;0;0;0;0;0;0
5459.98;16;0;0;0;0;0;0;0
5519.94;16;0;0;0;0;0;0;0
5579.95;16;0;0;0;0;0;0;0
5639.72;16;0;0;0;0;0;0;0
5699.96;16;0;0;0;0;0;0;0
5759.98;16;0;0;0;0;0;0;0
5819.93;16;0;0;0;0;0;0;0
5879.9;16;0;0;0;0;0;0;0
5939.98;16;0;0;0;0;0;0;0
5999.84;16;0;0;0;0;0;0;0
6059.91;16;0;0;0;0;0;0;0
6119.99;16;0;0;0;0;0;0;0
6179.8;16;0;0;0;0;0;0;0
6239.75;16;0;0;0;0;0;0;0
6299.68;16;0;0;0;0;0;0;0
6359.98;16;0;0;0;0;0;0;0
6419.86;16;0;0;0;0;0;0;0
6479.93;16;0;0;0;0;0;0;0
6539.98;16;0;0;0;0;0;0;0
6599.97;16;0;0;0;0;0;0;0
6659.96;16;0;0;0;0;0;0;0
6719.63;16;0;0;0;0;0;0;0
6779.86;16;0;0;0;0;0;0;0
6839.95;16;0;0;0;0;0;0;0
6899.74;16;0;0;0;0;0;0;0
6959.89;16;0;0;0;0;0;0;0
7019.95;16;0;0;0;0;0;0;0
7079.92;16;0;0;0;0;0;0;0
7139.98;16;0;0;0;0;0;0;0
7200;16;0;0;0;0;0;0;0
