Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;2500;0
OutputStation0;65.50;3.50;14;0;13;11.1884332328669;0.947105467779569;10.0444444444445;12.8727777777777;1.07692307692308;2362.77378780282;2500
OutputStation1;65.50;9.50;6;0;5;10.2330750331303;0.0078028562053008;10.1122222222222;10.3216666666667;1.2;2441.35314575051;2500
