#TimeStamp;TripTime;Type
81;35;O
82;31;O
92;39;O
105;46;O
109;18;O
109;19;O
113;51;O
117;34;O
164;16;O
171;13;O
216;14;O
237;15;O
243;18;O
258;16;O
263;18;O
279;17;O
284;18;O
316;15;O
320;22;O
328;17;O
336;14;O
356;14;O
359;14;O
368;16;O
370;15;O
379;14;O
408;16;O
410;15;O
421;19;O
422;17;O
432;15;O
444;15;O
445;14;O
452;27;O
456;24;O
469;17;O
533;16;O
534;15;O
575;15;O
593;20;O
597;17;O
603;18;O
615;14;O
628;23;O
657;15;O
665;14;O
671;18;O
686;15;O
701;15;O
714;17;O
744;17;O
759;45;O
801;30;O
809;16;O
828;15;O
844;16;O
866;19;O
868;15;O
878;14;O
892;16;O
895;36;O
903;19;O
907;19;O
910;16;O
919;15;O
920;17;O
929;15;O
930;17;O
949;15;O
969;15;O
971;27;O
1010;36;O
1010;26;O
1036;13;O
1080;16;O
1109;18;O
1109;14;O
1131;35;O
1140;15;O
1144;19;O
1154;15;O
1174;47;O
1185;15;O
1198;18;O
1199;14;O
1211;16;O
1239;33;O
1245;15;O
1255;19;O
1265;19;O
1265;25;O
1272;16;O
1281;15;O
1301;16;O
1304;18;O
1325;20;O
1327;18;O
1349;15;O
1350;37;O
1356;19;O
1380;14;O
1384;23;O
1400;14;O
1428;17;O
1442;15;O
1452;15;O
1463;15;O
1466;15;O
1476;19;O
1487;15;O
1505;18;O
1513;16;O
1522;53;O
1526;33;O
1536;33;O
1543;18;O
1556;16;O
1568;33;O
1588;17;O
1595;33;O
1596;15;O
1610;14;O
1620;14;O
1636;15;O
1646;15;O
1659;14;O
1670;18;O
1682;16;O
1697;15;O
1708;18;O
1715;34;O
1717;15;O
1721;15;O
1737;14;O
1739;13;O
1747;14;O
1758;15;O
1770;17;O
1778;15;O
1780;34;O
1788;30;O
1790;13;O
1824;16;O
1836;17;O
1870;15;O
1889;10;O
1891;16;O
1896;17;O
1930;15;O
1933;23;O
1960;14;O
1970;14;O
1979;30;O
1981;15;O
1990;15;O
2013;17;O
2014;15;O
2033;17;O
2034;15;O
2044;18;O
2045;16;O
2057;14;O
2061;33;O
2080;25;O
2093;14;O
2097;27;O
2119;32;O
2129;29;O
2133;23;O
2154;16;O
2156;15;O
2164;14;O
2165;17;O
2174;16;O
2196;18;O
2198;14;O
2206;36;O
2227;19;O
2229;15;O
2238;14;O
2253;14;O
2284;15;O
2285;30;O
2294;30;O
2300;15;O
2319;15;O
2320;15;O
2321;28;O
2331;16;O
2340;25;O
2344;15;O
2345;15;O
2355;16;O
2365;15;O
2376;15;O
2396;65;O
2397;15;O
2407;15;O
2413;28;O
2423;16;O
