#TimeStamp;DistanceTraveled
59.64;264.54
119.81;228.08
179.69;104.8
239.69;73.6
299.63;153.56
359.64;162.13
419.78;110.04
479.78;230.94
539.9;120.14
599.96;133.38
659.93;162.71
719.97;157.72
779.99;143.22
839.94;146.97
899.71;104.9
959.66;174.3
1019.68;169.36
1079.87;111.25
1139.7;125.38
1199.96;116.31
1259.88;84.51
1319.84;101.65
1379.92;115.55
1439.66;132.01
1499.98;119.33
1559.98;53.44
1619.97;115.61
1679.85;118.46
1739.86;59.96
1799.78;111.27
1859.86;135.89
1919.98;74.56
1979.59;169.67
2039.77;232.62
2099.91;272.41
2159.7;192.79
2219.76;198.81
2279.58;274.26
2339.64;269.34
2399.87;258.49
2459.68;238.08
2519.96;257.34
2580;281.4
2639.6;246.56
2699.72;238.42
2759.99;276.55
2819.93;247.24
2879.91;241.02
2939.93;273.98
2999.97;268.69
3059.66;273.18
3119.97;234.06
3179.84;256.75
3239.8;216.94
3299.8;251.39
3359.85;261.88
3419.95;259.79
3479.74;270.18
3539.96;255.47
3599.98;279.05
3659.62;245.27
3719.97;264.92
3779.75;255.21
3839.89;254.3
3899.65;253.03
3959.65;243.26
4019.63;287.35
4079.72;255.81
4139.68;308.53
4199.95;254.55
4259.98;235.53
4319.98;261.12
4379.59;299.7
4439.77;292.12
4499.78;266.36
4559.93;302.89
4619.72;286.65
4679.91;281.41
4740;270.22
4799.9;302.51
4859.76;253.85
4919.9;257.83
4979.97;248.86
5039.65;280.63
5099.93;268.04
5159.62;262.66
5219.91;261.38
5279.6;228.69
5339.94;291.3
5399.86;277.33
5459.95;256.84
5519.88;257.72
5579.99;285.72
5639.64;253.71
5699.97;296.56
5759.99;269.82
5819.99;242.91
5879.97;224.61
5939.92;291.27
5999.63;292.48
6059.85;245
6119.86;265.8
6179.94;264.38
6239.98;274.17
6299.93;247.55
6359.91;286.29
6419.62;303.56
6479.85;280.06
6539.63;258.78
6599.99;263.46
6659.92;257.51
6719.97;263.71
6779.88;285.11
6839.96;312.3
6899.69;265.72
6959.69;229.47
7020;286.03
7079.98;236.79
7139.8;322.63
7199.76;232.12
