#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.96;1;18;0;0;0;0;0;0;0;0;0
1199.96;0.99;18;0;0;0;0;0;0;0;0;0
1799.78;0.99;18;0;0;0;0;0;0;0;0;0
2399.87;0.99;18;0;0;0;0;0;0;0;0;0
2999.97;0.99;18;0;0;0;0;0;0;0;0;0
3599.98;0.99;18;0;0;0;0;0;0;0;0;0
4199.95;0.99;18;0;0;0;0;0;0;0;0;0
4799.9;0.99;18;0;0;0;0;0;0;0;0;0
5399.86;0.99;18;0;0;0;0;0;0;0;0;0
5999.63;0.99;18;0;0;0;0;0;0;0;0;0
6599.99;0.99;18;0;0;0;0;0;0;0;0;0
7199.76;0.99;18;0;0;0;0;0;0;0;0;0
