#TimeStamp;TripTime;Type
39;20;O
40;15;O
62;29;O
69;42;O
70;40;O
71;47;O
86;15;O
108;18;O
113;13;O
134;14;O
144;15;O
154;14;O
164;14;O
178;15;O
187;27;O
188;15;O
196;16;O
197;15;O
206;16;O
235;35;O
236;25;O
237;14;O
257;15;O
296;28;O
297;14;O
309;16;O
321;17;O
323;16;O
333;20;O
338;19;O
343;20;O
349;16;O
362;19;O
364;46;O
370;17;O
378;15;O
399;14;O
401;14;O
422;15;O
434;18;O
437;16;O
440;53;O
448;21;O
459;15;O
463;37;O
476;44;O
490;15;O
500;15;O
503;15;O
516;71;O
518;14;O
530;15;O
541;15;O
543;15;O
574;15;O
581;31;O
588;15;O
600;21;O
604;35;O
610;19;O
615;21;O
617;16;O
618;24;O
634;15;O
644;19;O
662;17;O
663;14;O
687;27;O
689;15;O
707;24;O
717;15;O
727;14;O
729;14;O
751;17;O
754;16;O
756;34;O
763;18;O
780;14;O
810;15;O
821;19;O
836;14;O
840;15;O
853;17;O
866;19;O
867;15;O
877;14;O
887;14;O
907;14;O
909;43;O
921;18;O
922;16;O
932;16;O
961;29;O
968;26;O
969;52;O
971;15;O
983;16;O
997;15;O
1021;28;O
1025;24;O
1030;13;O
1061;14;O
1069;34;O
1070;25;O
1089;17;O
1096;18;O
1122;14;O
1132;13;O
1134;28;O
1193;15;O
1204;15;O
1223;15;O
1235;16;O
1246;14;O
1257;14;O
1267;15;O
1277;15;O
1288;15;O
1289;14;O
1310;14;O
1312;29;O
1324;15;O
1344;18;O
1346;26;O
1351;15;O
1361;14;O
1372;16;O
1382;25;O
1391;15;O
1392;15;O
1414;18;O
1418;31;O
1427;21;O
1428;27;O
1451;14;O
1455;32;O
1465;18;O
1466;29;O
1476;15;O
1487;20;O
1493;18;O
1495;18;O
1502;15;O
1519;42;O
1519;14;O
1532;15;O
1543;17;O
1548;21;O
1551;15;O
1556;19;O
1568;16;O
1570;15;O
1580;15;O
1584;23;O
1596;17;O
1611;15;O
1614;23;O
1630;15;O
1641;15;O
1653;17;O
1654;15;O
1665;15;O
1675;19;O
1680;20;O
1684;17;O
1695;15;O
1714;17;O
1715;14;O
1728;21;O
1753;15;O
1762;14;O
1784;26;O
1792;30;O
1799;14;O
1835;20;O
1837;28;O
1841;16;O
1870;15;O
1871;15;O
1873;36;O
1890;15;O
1890;15;O
1909;25;O
1910;15;O
1945;16;O
1953;15;O
1954;24;O
1955;19;O
1963;17;O
1991;15;O
1993;28;O
2011;14;O
2020;14;O
2021;15;O
2032;16;O
2040;24;O
2042;16;O
2054;18;O
2060;24;O
2066;17;O
2072;26;O
2080;14;O
2090;14;O
2100;31;O
2114;17;O
2117;15;O
2142;16;O
2152;30;O
2156;45;O
2159;17;O
2167;15;O
2176;14;O
2190;45;O
2206;14;O
2226;14;O
2228;16;O
2247;15;O
2252;24;O
2267;24;O
2278;14;O
2280;27;O
2290;16;O
2298;15;O
2301;14;O
2312;16;O
2319;26;O
2320;14;O
2345;15;O
2356;19;O
2360;37;O
2366;16;O
2412;15;O
2433;15;O
2452;30;O
2467;19;O
2475;15;O
2484;14;O
2495;15;O
2509;15;O
2519;15;O
2524;35;O
2541;16;O
2553;18;O
2556;15;O
2559;28;O
