#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.99;1;18;0;0;0;0;0;0;0;0;0
1199.77;0.99;18;0;0;0;0;0;0;0;0;0
1799.74;0.99;18;0;0;0;0;0;0;0;0;0
2399.79;0.99;18;0;0;0;0;0;0;0;0;0
2999.85;0.98;18;0;0;0;0;0;0;0;0;0
3599.91;0.98;18;0;0;0;0;0;0;0;0;0
4199.98;0.98;18;0;0;0;0;0;0;0;0;0
4799.91;0.98;18;0;0;0;0;0;0;0;0;0
5399.96;0.97;18;0;0;0;0;0;0;0;0;0
5999.88;0.97;18;0;0;0;0;0;0;0;0;0
6599.94;0.97;18;0;0;0;0;0;0;0;0;0
7199.58;0.96;18;0;0;0;0;0;0;0;0;0
7799.84;0.96;18;0;0;0;0;0;0;0;0;0
8399.94;0.96;18;0;0;0;0;0;0;0;0;0
8999.78;0.95;18;0;0;0;0;0;0;0;0;0
9599.86;0.95;18;0;0;0;0;0;0;0;0;0
10199.81;0.95;18;0;0;0;0;0;0;0;0;0
10799.67;0.94;18;0;0;0;0;0;0;0;0;0
11399.78;0.94;18;0;0;0;0;0;0;0;0;0
11999.62;0.94;18;0;0;0;0;0;0;0;0;0
12599.93;0.94;18;0;0;0;0;0;0;0;0;0
13199.89;0.93;18;0;0;0;0;0;0;0;0;0
13799.96;0.93;18;0;0;0;0;0;0;0;0;0
14399.63;0.93;18;0;0;0;0;0;0;0;0;0
14999.68;0.92;18;0;0;0;0;0;0;0;0;0
15599.62;0.92;18;0;0;0;0;0;0;0;0;0
16199.99;0.92;18;0;0;0;0;0;0;0;0;0
16799.81;0.91;18;0;0;0;0;0;0;0;0;0
17399.97;0.91;18;0;0;0;0;0;0;0;0;0
17999.87;0.91;18;0;0;0;0;0;0;0;0;0
18599.7;0.9;18;0;0;0;0;0;0;0;0;0
19199.92;0.9;18;0;0;0;0;0;0;0;0;0
19799.63;0.9;18;0;0;0;0;0;0;0;0;0
20399.94;0.9;18;0;0;0;0;0;0;0;0;0
20999.75;0.9;18;0;0;0;0;0;0;0;0;0
21599.98;0.9;18;0;0;0;0;0;0;0;0;0
22199.62;0.9;18;0;0;0;0;0;0;0;0;0
22799.92;0.9;18;0;0;0;0;0;0;0;0;0
23399.81;0.9;18;0;0;0;0;0;0;0;0;0
23999.96;0.9;18;0;0;0;0;0;0;0;0;0
24599.7;0.9;18;0;0;0;0;0;0;0;0;0
25199.93;0.9;18;0;0;0;0;0;0;0;0;0
25799.81;0.9;18;0;0;0;0;0;0;0;0;0
26399.82;0.9;18;0;0;0;0;0;0;0;0;0
26999.7;0.9;18;0;0;0;0;0;0;0;0;0
27599.59;0.9;18;0;0;0;0;0;0;0;0;0
28199.89;0.9;18;0;0;0;0;0;0;0;0;0
28799.9;0.9;18;0;0;0;0;0;0;0;0;0
29399.71;0.9;18;0;0;0;0;0;0;0;0;0
29999.59;0.9;18;0;0;0;0;0;0;0;0;0
